,genes,values
71,SP100,1.5603791
72,TNFRSF17,14.356723
73,IL20RA,1.4217161
74,GNAL,4.55913
75,AHCYL2,5.699455
76,OR52K2,1.6908872
77,GALNT12,6.054613
78,PIKFYVE,-6.2792935
79,DHX58,3.7610612
80,OR5H1,-2.0078409
81,ZNF304,1.5340792
82,NFKBIB,-10.631214
83,BHLHE40,0.43535873
84,THOP1,-1.3616784
85,SEMA7A,-0.03028727
86,CD1B,-0.08882596
87,GBP7,-7.038778
88,OR10A5,-0.55588
89,BOC,2.3754354
90,ST8SIA5,-5.7993093
91,MRPL1,-3.8869822
92,ZNF33B,2.0972133
93,MRPL16,7.023966
94,TGFBR2,0.50274134
95,MAP3K6,0.049593613
96,NDUFB9,-1.7750782
97,TRPM6,-1.4318491
98,APPL1,4.80775
99,SEMA6B,2.5965357
100,PTPRM,-1.1417015
101,CCL11,-7.537255
102,SNRPB,1.4447333
103,NLK,5.9430265
104,RASA2,-5.980015
105,ACSL5,-2.1064448
106,CD5,-0.20499744
107,MAP2K3,-2.1381447
108,KIF5B,-0.2907843
109,ZNF565,1.9233097
110,WDR75,-0.97048956
111,OR51G1,3.9541078
112,DSPP,-1.4849409
113,LRIG2,-5.4436584
114,PRDM2,0.9329183
115,HLA-DOA,8.181182
116,IRAK4,5.0967474
117,OXTR,4.3015933
118,CLCA4,-1.4856815
119,SKP1,6.5525
120,CREB3L4,-6.482324
121,MSTN,5.281527
122,TRPC5,4.5984545
123,ESRRB,0.81361115
124,NOD1,4.05622
125,SHANK3,-0.39995393
126,PRPF38A,-3.1814594
127,C1S,-1.6209389
128,ST3GAL6,0.6279939
129,LGR6,-0.13779537
130,SGPP2,-1.8218898
131,NTRK3,0.82276106
132,HRH1,5.9100204
133,ZNF689,-2.2472286
134,ZNF658,3.0332599
135,AFP,-3.2099617
136,CPS1,-2.0583463
137,TAF9,-0.5131168
138,ZNF589,3.0555809
139,LTA4H,-4.878108
140,RPS21,-5.2944117
141,NTNG2,6.706421
142,PHGDH,2.2960582
143,CD209,-2.0240402
144,EGF,15.947669
145,ZNF492,-3.6481278
146,ESR1,-1.3730047
147,PDE6G,-5.6137877
148,OR10V1,-0.6334904
149,ZNF699,-0.25442216
150,PRKAG2,1.3145686
151,NDST2,3.7422023
152,FAAH,4.5842633
153,FSCN1,3.8275242
154,UAP1L1,-4.5936074
155,GRIA4,13.820068
156,ZNF778,0.75523597
157,MC5R,-0.00068073266
158,ITGAL,4.3374777
159,CASQ2,3.3561287
160,PTPRF,-1.2924458
161,RAET1E,0.0010591844
162,BTG2,0.31457224
163,GPR50,0.14712204
164,SCD,8.674469
165,ZNF547,2.6566458
166,ACTC1,-0.07508887
167,GSPT2,-0.67059666
168,UCK2,4.5987167
169,BMI1,-4.45355
170,GRIN2A,5.6269403
171,IL32,0.8269719
172,PIK3C2A,-5.023229
173,POLR3B,1.869986
174,NPSR1,0.24936935
175,G6PC3,3.6785007
176,MYO5C,3.038293
177,ALAS1,-2.9280388
178,RPA2,-3.4776185
179,PPP2R3B,-1.8132796
180,MYO1A,0.2961161
181,MYO1D,4.5613775
182,CKMT2,3.6448529
183,DSP,1.8333272
184,SULT2A1,7.695652
185,MME,-4.3443027
186,KDR,-1.440268
187,JMJD1C,-1.3831831
188,PLCH1,-0.7779796
189,HPD,5.0501513
190,RFX5,4.6596746
191,NOS1,3.8416207
192,TRPM2,3.1285343
193,NFATC4,1.3828583
194,IL1RL1,6.0640917
195,GNS,-1.652316
196,LDLRAP1,1.7298945
197,NAPRT,-2.998949
198,DBT,7.4873576
199,ZIC3,-1.3227127
200,ZNF436,3.3510022
201,PPP2R5D,2.8697417
202,CKAP4,0.30616674
203,BID,0.6679247
204,GPAM,-1.3692073
205,RUVBL1,-0.50724477
206,TP53BP1,3.090236
207,PCYT1A,-1.0678246
208,CHRNB1,0.20805141
209,SLITRK4,0.31014493
210,MAP3K1,-5.7168
211,SLC7A9,2.1500928
212,GUCY1A2,-9.007049
213,ABCA6,2.0886505
214,COX4I1,-1.0954424
215,LPAR6,1.9034812
216,ZIM3,1.6681811
217,ZNF534,-1.0016446
218,PAX7,3.0261643
219,EFNB3,2.5534244
220,ABCD3,-1.7520454
221,ZNF681,2.5736825
222,IL10RB,5.370235
223,MFSD8,-1.4176661
224,UGT2B4,5.2757134
225,TAP1,-3.7564769
226,COL6A6,-4.149513
227,F10,1.3398194
228,ST6GALNAC3,-2.957589
229,PTH1R,-3.0912673
230,ZNF480,-2.430514
231,GALM,2.6953676
232,GATB,5.6401863
233,ZNF302,-3.3187425
234,CLDN9,-2.717759
235,MSH2,-1.4899739
236,XPO6,1.6211764
237,ZNF878,3.5682793
238,PRKAG1,3.1351132
239,AKR7A2,-8.159234
240,MBTPS2,-0.7151692
241,PIK3CD,22.608751
242,AK5,0.3150968
243,ALDH1A1,4.283094
244,UBA2,-0.30469963
245,ABL1,-1.9933691
246,PHLPP1,-3.8162365
247,RPS4X,-1.4212952
248,ATP2A3,10.32043
249,OR5M8,-3.38586
250,PPP1R3F,1.9115866
251,MCEE,-3.309386
252,STRADA,-1.4140614
253,TAF3,-0.16021967
254,ZNF74,-0.77376103
255,MUC7,1.8195813
256,GALNTL5,-4.7816887
257,PDSS2,-2.4317713
258,SLC6A2,-1.2275199
259,MOCS3,0.07024613
260,SLC25A31,4.986743
261,DBH,1.071665
262,GPX6,1.0639106
263,NDUFV2,0.15293562
264,FBN1,-4.3519683
265,PAPSS2,8.744946
266,TPP1,-0.15017383
267,DNAH6,-0.044622064
268,EYA1,-3.492222
269,AMY2B,-3.4682355
270,NTN4,2.9956465
271,SLC6A4,-0.016874906
272,MDM4,2.5683906
273,TICAM1,-6.639992
274,OR13F1,-1.3318521
275,POLR3D,2.1196635
276,GANC,4.7374463
277,GRM4,0.5833733
278,ZNF229,-2.6897802
279,HDAC7,-2.6132889
280,FLAD1,3.555551
281,VTCN1,-0.019476097
282,GNA12,-4.4827094
283,KRT17,2.0478914
284,POLR2I,-0.37725607
285,CD48,0.14644195
286,ZFP69B,1.6863055
287,ZNF160,-1.1963553
288,FUT8,1.2920685
289,PLA2G4D,-6.0698237
290,GLUD1,-0.06399402
291,ACTA2,1.002675
292,ZNF557,0.29541653
293,ZNF354A,1.0010614
294,CYP4F2,-1.3319495
295,KRT23,-0.20127954
296,RHOH,3.175112
297,KDELR2,-0.7966159
298,ZNF623,-1.1492009
299,CPA2,-7.265998
300,ACTR10,-0.92302334
301,GP6,-8.922811
302,SUOX,4.3484936
303,SLC5A5,0.4924637
304,LPAR1,-0.6427816
305,DNAH11,0.8505515
306,UBE2S,-2.2176461
307,OR4F17,-2.4310768
308,ASAH1,1.2179366
309,CXCL12,-1.0961719
310,ZNF761,-2.62499
311,OR8K3,4.5491343
312,AGL,-2.3529572
313,FGFR2,10.313654
314,GSTT2B,7.5074353
315,HTR1E,-2.4216518
316,COL6A2,2.0036824
317,ZNF746,-3.5813062
318,SLC34A2,3.6467643
319,RFK,-0.8988786
320,YES1,0.25682557
321,DIS3L,1.5682073
322,ATP2B2,3.3716679
323,SEMA5A,4.4553165
324,THBD,-2.8373642
325,SLC4A4,9.357204
326,COMT,2.4823866
327,CSTF2,-0.2918736
328,RFC5,-2.8850513
329,RASGRF2,7.722475
330,STAR,-5.98593
331,ATP4A,-6.2433624
332,OR2A4,1.0776985
333,ZNF552,-2.8689892
334,H6PD,6.673605
335,SGMS1,2.0718787
336,PSMB10,0.07145601
337,LLGL1,2.6108394
338,CMPK2,-2.5019438
339,SLC22A2,-0.022661736
340,OR11L1,-5.623604
341,CXCL5,-5.5965624
342,OR6A2,2.2978678
343,LILRB3,3.493948
344,DHX16,-6.859054
345,F13B,-1.679706
346,RFXANK,3.5683029
347,GABRR3,0.55393755
348,PPP1R3B,2.3586047
349,OR52A5,3.8722806
350,CHST11,-2.2488177
351,CACNA1C,27.19962
352,CYP27B1,2.9814036
353,CHMP4B,-0.91196156
354,ANAPC1,-0.32519794
355,ATP6V1B1,-6.7117066
356,LBP,7.2369304
357,IPO4,-0.2619409
358,LDB1,2.6383116
359,CNOT10,-1.2775803
360,MINPP1,1.948801
361,PPP2R2D,3.5626764
362,KCNJ2,-4.453646
363,ETV4,3.899027
364,KRT36,-0.31711102
365,EME1,-1.993656
366,PIP5K1C,-5.4163165
367,EIF2B4,-0.5162097
368,RPN1,-1.909817
369,HSP90AB1,-6.6489253
370,MYH7,-2.534082
371,SRC,-7.768768
372,PPP3CB,-8.824368
373,PAPOLG,-0.5044472
374,TUBB4B,3.2360473
375,MYH9,1.647186
376,MSMO1,-3.7026453
377,CCDC6,-1.6055896
378,KRT27,2.0296395
379,NCBP2,-4.1124563
380,SLC39A4,1.466704
381,CHRM3,-1.1308781
382,XPO7,1.8323243
383,NUP88,-1.995997
384,ADCY8,-29.488989
385,ASAP2,-1.9169637
386,NOP56,0.54784507
387,PLCZ1,7.2178493
388,BMP4,-1.835712
389,GRB2,-15.164292
390,MLKL,-2.268631
391,PHKB,8.875736
392,MGAT1,9.5824585
393,NMU,0.12689978
394,HPN,-2.9041765
395,GMPR2,-3.654735
396,GK,-3.9552112
397,CHRNB3,0.06417944
398,SIN3A,2.2149906
399,WAS,-1.9062368
400,RIPK1,-0.8384383
401,LPO,-1.896391
402,LMBRD1,3.067633
403,PGAM2,2.3217206
404,ELN,0.38675496
405,CHRD,-1.5148127
406,HGS,-3.341444
407,PRPF4,-5.680422
408,CYP2R1,-0.73528975
409,TAS2R46,0.6336584
410,GTF2A1,0.6185914
411,CD37,-0.26752785
412,PRKAR2B,1.6310133
413,ZNF454,-2.0339718
414,OR2T11,-2.1176598
415,FBXO32,3.4236252
416,RFX6,-5.4407325
417,ZNF324B,1.7236989
418,VAPB,-0.38833734
419,ZFYVE16,-5.5260134
420,HTR3B,-2.4149547
421,SLC27A6,0.15285449
422,CDC37,4.867894
423,OR11G2,5.5903687
424,OR5AK2,5.0525346
425,NUP133,-0.25483662
426,COQ5,1.4212043
427,MTHFS,3.3931282
428,ACSL1,0.122617364
429,CCDC12,-3.1388485
430,CSNK1A1L,0.50354254
431,ZNF519,2.0227811
432,CCR6,4.2579713
433,NR1D2,3.7779312
434,RXRB,5.0425324
435,COL11A1,2.5073295
436,HRH2,-4.2511935
437,ZNF735,1.0622733
438,HSD17B12,8.874883
439,OR10G9,3.864296
440,PTPRR,1.2126563
441,CD274,-1.1273928
442,CHD4,0.71094257
443,TNFRSF9,0.9173502
444,GALK2,-1.7094998
445,ATG5,-6.4157233
446,IFNE,11.185792
447,ZNF251,-0.27122355
448,ZNF91,0.8706705
449,DBI,-1.3910961
450,SLC4A2,-1.7876652
451,ZNF624,-1.4037493
452,OR10G7,-6.1015334
453,UAP1,2.2371075
454,CKB,-3.1277657
455,ITGA11,7.839209
456,NDUFB4,6.4090266
457,PKLR,0.7631248
458,ADAM17,-3.7951128
459,RPSA,-1.7234356
460,MAPKAPK3,0.36843342
461,ST6GALNAC6,1.9245409
462,CHMP2A,-1.9706024
463,HCAR2,-2.2153277
464,CACNB1,-2.1226249
465,IL6ST,-5.129894
466,OR10A6,2.248413
467,GPD2,4.963811
468,SEC61A1,-1.2336189
469,OR4S2,4.530811
470,SRSF8,5.744813
471,TPCN2,-9.482853
472,NUDT16L1,-0.080226265
473,B2M,-1.0060741
474,PTGDR,0.106255636
475,CR2,-1.942839
476,NADK,-0.5457821
477,XPA,-0.1655576
478,SLC12A5,-2.0146334
479,PIGV,0.6756805
480,VPS26A,1.496209
481,GGT6,-4.094504
482,TDO2,0.4904093
483,RCE1,0.6827485
484,UPP2,-2.495526
485,ADH4,5.4989324
486,TUBB,4.283411
487,DAGLB,2.227534
488,MVB12B,0.7002813
489,EIF4E2,-8.460051
490,MARS2,2.437199
491,WWC1,-3.1093688
492,ZNF157,2.0753825
493,ABCB10,-1.4673226
494,GUCY2F,0.8658434
495,FZD5,-10.752857
496,NRG1,0.2538932
497,ETV5,-5.712613
498,NSFL1C,-0.4431683
499,LRP5,-4.8045254
500,ZNF556,1.2329464
501,AP1B1,-0.9251855
502,HNF1A,3.8080914
503,CPSF2,0.081450686
504,SH2B1,1.8096272
505,PTDSS2,-8.571874
506,FIP1L1,-1.5180968
507,OR8H1,-1.1132934
508,OR5K3,-0.23765278
509,PIAS4,3.2271938
510,BMPR1B,-12.091623
511,NME7,-0.59638506
512,KRT40,-1.3422406
513,NEFH,-0.34358475
514,SEC61A2,-2.4361415
515,CRK,-8.478406
516,PSMA5,-0.9892688
517,SLC5A6,-1.1030333
518,CPOX,4.0628963
519,ATM,-5.40307
520,GPX3,-1.1293346
521,UBE2N,3.6849864
522,TPH1,2.449632
523,TLR1,-0.58606446
524,OCRL,-6.381165
525,PLA2G15,4.3268213
526,PRKAR2A,1.967045
527,MFN1,6.8135495
528,HERC2,-0.51854324
529,PYGM,-5.689848
530,BCKDHA,5.6601286
531,NUP98,-1.4010117
532,NADSYN1,6.165684
533,ADIPOR1,0.7766894
534,FRMD1,-1.1521944
535,GPAT2,-7.509713
536,ATP2A1,-0.1565355
537,LIG1,-1.0349834
538,RMI1,-0.74858826
539,GZMA,0.06137647
540,DDC,1.0044966
541,GLUL,-2.4864147
542,ZNF486,-2.1732383
543,IDH3B,-2.9015946
544,CDC7,0.2607071
545,CEL,-7.6492825
546,MT1E,-0.8225253
547,AGT,6.7189345
548,AICDA,-0.32716653
549,IL9R,0.32780087
550,SEC23B,-0.014771104
551,GTF2B,0.34011054
552,HLCS,0.031171154
553,LPCAT3,-1.647064
554,MTMR4,-7.912508
555,NSMAF,-0.40938658
556,WT1,2.8893156
557,SLITRK5,1.3235449
558,CD19,8.296511
559,OR4C13,-6.3895535
560,C3AR1,1.4634148
561,STS,-4.2493153
562,LDHAL6B,-8.689536
563,LAMC2,-9.027959
564,FBXL3,-1.5586103
565,MAGI1,-2.0399394
566,TXNRD2,0.7539502
567,ZNF7,-2.3457904
568,RASGRF1,6.1981716
569,ZNF611,-1.6378912
570,MYCN,-1.090438
571,FCGR2B,-0.24589264
572,FES,4.008717
573,POU2F2,-1.4280072
574,KRT15,0.77013826
575,WASF3,-0.8780267
576,RPL8,-9.497756
577,ZNF273,-1.2053968
578,IMPDH1,-7.8782034
579,VASP,-7.1568627
580,ADAR,4.1359973
581,KIR2DL1,-3.6854897
582,EGR2,2.333088
583,CHEK1,6.28984
584,COX6A1,-0.21888444
585,TGFBR1,13.307478
586,OR4D2,-3.4264612
587,RGMA,4.6924887
588,ABCB11,2.5818973
589,AMOTL2,0.23736833
590,PTGIS,-0.09809404
591,HS3ST3B1,3.1228065
592,ZNF677,-3.0616581
593,SMC1B,0.08227524
594,MIOX,-2.9361851
595,LIMD1,-7.264634
596,SSH3,-3.3154016
597,EDEM3,-0.411041
598,FANCD2,2.466734
599,PRDM4,-1.762043
600,SRSF2,-3.0387566
601,LMNB2,-3.161534
602,PRKCH,-0.15796477
603,PRPH,-0.97612745
604,ZNF564,-3.1773405
605,CAMKK2,-4.8273563
606,ACOT8,6.9788585
607,PYGB,5.846511
608,MYL6,5.29204
609,IFI16,-2.7909348
610,MCM5,-1.5100617
611,ERCC1,-4.191811
612,IRS2,-5.674069
613,CHRNA10,-0.14897187
614,SEMA3C,1.3799288
615,PPM1D,0.31742695
616,CASP2,0.12233538
617,KRT34,-2.7179244
618,ZNF23,-3.4051862
619,TRPV1,0.07760121
620,CR1,1.6206453
621,GALNT3,-2.1159277
622,RNASEH2C,2.3409474
623,UQCRFS1,0.105868496
624,EFNB1,-4.641844
625,DNAH1,-0.89359313
626,NEU3,1.433415
627,ZNF124,-2.293589
628,RPS2,4.9862046
629,RBP2,-1.8096179
630,KCNQ3,-1.5696739
631,SCTR,3.8466847
632,STX1B,-2.1883724
633,PTH2R,0.31478682
634,CPSF4,1.3410364
635,CTNS,-0.30941486
636,OR13G1,-3.363975
637,ZNF300,-0.0963179
638,TOP3A,1.939268
639,SH3GL3,0.05193706
640,ZNF440,1.0094771
641,ALYREF,-7.2471023
642,ALS2,-0.89614457
643,SEMA6D,5.09177
644,ITGA3,5.330287
645,FCER1A,2.3889744
646,RAB11FIP2,1.2152275
647,ABCD2,-5.011995
648,GSTO2,-18.966093
649,TXNRD3,-0.77853835
650,TNFRSF11B,8.511619
651,DIO2,-1.7887591
652,EFNA5,11.564723
653,COASY,-1.8518488
654,GCNT1,2.69444
655,MAP4K1,0.8117166
656,ALDH18A1,-7.7294807
657,SULT1A1,-4.713193
658,PDE8A,3.6412923
659,CASP5,-3.339387
660,OR10R2,3.8643293
661,SRR,-3.052988
662,HSPA4,5.038914
663,RPL18,5.1720567
664,P4HB,-0.1965456
665,RAD21,0.08172754
666,LILRB4,4.1373057
667,FANCG,2.5472195
668,OR9G4,0.46612322
669,CCNE1,1.1729517
670,IL31,-1.7684362
671,SNAI1,0.7293192
672,AGAP6,0.9303736
673,BMP10,-4.422511
674,CTSF,1.5587283
675,RPRM,-0.0018306985
676,KCNMB3,1.4774683
677,RNF7,-2.6202278
678,IL33,4.280012
679,POU2F1,-0.15674745
680,GNPAT,3.1742322
681,OR4K14,0.23375629
682,SERPINA1,1.1454345
683,NDST1,-0.66732156
684,OR8A1,4.61429
685,CRLS1,-5.718697
686,REV3L,-1.9895928
687,HSD11B2,4.469692
688,ALG1,-0.51460683
689,ST6GALNAC1,-1.492983
690,OR4K17,-1.9037511
691,MNAT1,-0.9260509
692,RASGRP4,-11.6305685
693,GABBR2,-3.1322854
694,SHISA5,0.003286375
695,OR4D9,-0.07242456
696,SLC9A6,-3.1233895
697,NCEH1,-3.9194963
698,ABCD1,-3.916435
699,TRPV5,-2.6599653
700,OR8U1,4.3355503
701,OR1M1,4.965029
702,PARP3,4.271085
703,ITPR3,14.529672
704,FUS,6.532891
705,EIF2AK4,2.6423936
706,SOD1,-4.614405
707,ADCY3,11.275374
708,INPPL1,1.8933673
709,UBA1,-2.9233139
710,TG,-1.8655322
711,ATP6AP1,-2.8218062
712,LYN,-15.236951
713,SLC38A2,-7.0731854
714,IFIH1,1.0495411
715,BAK1,-9.770232
716,NFS1,3.8852382
717,PC,-1.52303
718,SLC32A1,3.7035866
719,ZNF222,-3.2179422
720,PROM1,5.2159905
721,RPL10A,0.4597144
722,THRB,0.53409153
723,EHD3,0.06089214
724,SELENBP1,-7.4110475
725,IL27,-5.5872
726,IP6K1,-0.32868463
727,ARPC2,9.579628
728,PEX5,-0.4591795
729,FBXW8,-3.372983
730,DNAJA1,-0.012008031
731,DVL3,6.3997507
732,NDUFA13,-5.167285
733,WDR7,0.15542133
734,TREX1,-0.34472203
735,FGF8,-3.6112561
736,USE1,-0.07094111
737,ZNF619,-0.7584624
738,GNAO1,-8.214795
739,CACNG3,-2.683698
740,EXTL2,-1.508168
741,OR51E2,-6.661377
742,PLK4,1.1914308
743,AACS,-1.6875402
744,SMG7,1.3866394
745,CACNA1H,8.437651
746,TRH,0.01580006
747,ZNF701,3.1073177
748,MICALL2,-0.11332696
749,KRT25,-1.470072
750,PPP3R2,-9.178511
751,WASF2,-7.287741
752,CSF1,-5.6366076
753,SHMT1,2.9701414
754,TAB3,-0.9505308
755,COL10A1,-0.45322046
756,ADRA2C,0.1630527
757,MAPK8IP3,-0.87589747
758,SLC45A3,3.959752
759,BNIP1,-0.103082374
760,OR5AU1,-3.5170288
761,MTMR14,7.2565103
762,CXCR4,-9.078099
763,RPS6KA4,-1.3409029
764,LILRB5,-2.8775425
765,ARAP2,-1.2805028
766,OR6K2,-6.551957
767,MGAT2,6.307585
768,PFAS,0.49825612
769,RBBP8,0.00021901565
770,LIMK2,-6.109242
771,PER3,2.8975236
772,ABCC4,8.943019
773,B3GALNT1,3.2662413
774,ACAT1,7.189625
775,FLOT2,2.7823882
776,OR6C68,-2.9076903
777,FLT1,-11.912462
778,BMP7,4.307292
779,MTTP,1.7738518
780,SPDYE5,0.87974775
781,ENGASE,0.07703279
782,SEMA4D,-0.30150002
783,PPP2R5B,-9.365227
784,SEMA4A,2.3942926
785,NOP10,-0.25152186
786,ASAP1,-0.4348358
787,OR52B2,-3.2849977
788,FIG4,1.1088784
789,GALNT8,-3.3591006
790,RPS6KA6,1.203521
791,EPN2,0.10610667
792,ACVR1B,-1.7449964
793,ACO1,6.0871844
794,KIR3DL2,3.748737
795,GABRE,5.8023763
796,FZD10,-0.21707414
797,KCNJ4,-2.7003644
798,DNAH7,-0.99424547
799,NDUFA10,9.445184
800,ZNF99,3.4933004
801,DHTKD1,3.358567
802,ZFP82,-0.4203771
803,ASIC3,-0.056438252
804,WBP11,2.1430705
805,SLC44A2,0.06561582
806,VAV1,16.237356
807,TAS2R38,0.6106154
808,IQGAP2,1.0936911
809,GSTP1,9.756539
810,PIP4K2B,-2.9933903
811,ALDH3A1,-6.6738467
812,NGFR,0.76879597
813,PLA2G7,0.5478755
814,KCNJ8,0.3738457
815,MC3R,0.28744048
816,NFYC,0.43542805
817,NLRC4,1.6456978
818,ETS2,-1.0717089
819,U2AF1L4,2.346859
820,ATXN2,-0.45224378
821,PAPOLB,2.324004
822,ARSG,1.0088205
823,CD9,-0.020679696
824,HMGCR,4.6572895
825,UNC5B,5.166827
826,ACADVL,2.615211
827,MYO1C,-1.4920676
828,IL11RA,-5.4462886
829,PLK2,-1.4271986
830,SCRIB,1.4371915
831,PILRA,1.5482064
832,KLK2,2.9109876
833,BRK1,0.48007318
834,OR2M5,4.1962976
835,DUSP4,1.6068984
836,DNM1L,-5.4757824
837,ZNF614,0.089746796
838,DYNC2H1,-2.845574
839,CCL1,6.794737
840,NUP155,-0.5814649
841,OR2A1,3.1111114
842,OR8K1,-0.20332804
843,TELO2,-0.061040364
844,TJP3,0.26679796
845,IDI2,-4.045113
846,SLC12A2,5.280799
847,GCDH,4.0908628
848,SQSTM1,-3.2277892
849,ZNF485,-0.10278136
850,PRKCI,7.9717565
851,ITGA6,-13.206907
852,RPL10L,-9.036941
853,GJA1,2.0096197
854,TRIP10,3.259118
855,ABCA12,1.758085
856,OR6C65,-5.9134436
857,SMO,-4.060909
858,DDB1,0.18690693
859,DYNC1I1,1.8415842
860,ZYX,-2.2042615
861,GRIK3,0.18742588
862,SRSF9,-1.9519113
863,CER1,0.5968193
864,AQP1,-0.27079216
865,CASP1,7.810282
866,MMP16,0.6364142
867,CNTN2,-1.3704821
868,ALDH8A1,-3.2104867
869,DCN,-2.1771655
870,ASS1,1.0125372
871,GPX1,0.10924359
872,NCF2,1.2936192
873,OR51I2,-5.8514705
874,IQSEC1,-1.2903981
875,ZNF700,2.3435323
876,OR5B17,-5.4131837
877,GBA3,1.3668045
878,THOC2,-2.7513468
879,HSPA2,4.118483
880,EEF2,2.235488
881,ZNF566,3.0299044
882,MED1,2.221232
883,SERPINE1,0.6741702
884,GALNT9,-9.647407
885,PANK3,5.282985
886,HES1,12.206674
887,SIRT7,-0.81225234
888,WNT2B,-10.986097
889,CSGALNACT1,-4.8489943
890,TRHR,5.1135073
891,UTP14C,-0.3965752
892,SULT2B1,-6.366572
893,SF3B5,4.3859205
894,PTPRN,-0.30330604
895,NADK2,-6.5796733
896,OR52N2,1.9882808
897,DHX33,4.565602
898,ALOX12,3.5430622
899,KMT2D,4.201273
900,DLL3,0.3336515
901,ARFGAP2,-0.74663514
902,FANCL,-4.9591155
903,ACIN1,0.72203916
904,ST3GAL5,-1.9080175
905,WASF1,8.953218
906,SOD2,-7.8667173
907,OR2S2,0.6135893
908,RELN,5.1701245
909,PLRG1,-5.343055
910,ADCY5,-12.753025
911,RPL7,0.7138839
912,ERBB4,-7.352132
913,PRKCD,-11.589559
914,ETNPPL,0.08530848
915,CRYL1,1.9923338
916,MAP4K3,-0.82495123
917,DES,-4.056264
918,RAG2,5.046687
919,UBE2R2,-2.5102687
920,ADCY9,12.512511
921,MAP1LC3C,0.11883367
922,SEC31B,-0.2610162
923,CIITA,2.0394523
924,BAX,-0.90312934
925,CORO1A,-2.7902203
926,CASP7,2.0196466
927,LIPG,6.005681
928,KLHL9,-1.2402741
929,SLC27A5,-3.7920322
930,POMGNT1,-1.4135534
931,LIPA,10.872234
932,PTGIR,-5.4948087
933,GAPDH,-3.1719413
934,ACP1,-3.109907
935,EDC3,-1.0240662
936,CAMK2B,-14.313835
937,MAPKAP1,1.9329846
938,IL37,6.385934
939,GABBR1,5.8824453
940,CCNT2,-1.3112051
941,IST1,-1.0063851
942,PIK3C2B,-3.8751788
943,GGCX,-6.349604
944,CPEB4,-0.8172238
945,ZEB1,9.455702
946,PRPF8,-4.3272595
947,OCLN,-1.4690475
948,ACACB,-10.325977
949,MAN1C1,-1.1302005
950,MEF2C,-8.152636
951,EEF1A2,2.404078
952,ATP6V0B,10.141018
953,ADIPOQ,-1.9024444
954,ZNF782,-0.3180284
955,OR4S1,-5.5750833
956,KRT13,0.5051244
957,ZNF211,-2.611323
958,ATG16L1,0.39649296
959,DUSP10,0.64532495
960,ZNF675,0.16799621
961,CASP8,6.5818434
962,WEE1,0.060533762
963,ST3GAL3,6.321568
964,LMO7,-3.6806264
965,SARDH,3.1883698
966,FER,2.2573133
967,TGIF1,4.0513844
968,GYS2,-5.8178577
969,TSHR,-2.78031
970,EPAS1,-3.8974304
971,IDH2,7.5474143
972,ANAPC4,0.98683375
973,EARS2,3.8038967
974,VPS35,-1.2785228
975,ADAM10,0.031914677
976,OR7D4,-4.5581603
977,DTX4,-2.6758165
978,RAP1GAP,-0.7085839
979,CNGB1,-1.3847151
980,ZNF83,-0.099918015
981,SEPHS1,2.6998754
982,OR4C11,-3.1772788
983,RPL23,-3.73145
984,DNAH3,-0.48605165
985,EXTL1,0.73451966
986,MAP2K5,-3.2935493
987,DNASE2B,1.1167766
988,SRGAP3,-1.8269862
989,OR10H1,-1.543105
990,PILRB,1.1035218
991,SRD5A3,-4.171074
992,HDAC10,5.2471886
