,genes,values
443,PNPT1,-1.1476605
444,ZNF112,-0.97513926
445,GRK1,8.193716
446,UBE2Q2,12.978808
447,ZNF479,2.267605
448,GBP2,-0.21296357
449,OR2S2,2.862492
450,IFNA16,-0.11311286
451,IDI1,3.7417352
452,SELPLG,-2.2010205
453,GSDMD,-1.6947817
454,PRKAG1,1.6809243
455,DGKH,13.455833
456,GLDC,-7.662942
457,ACSM3,0.24867068
458,MAGED1,-3.2428968
459,AR,2.9909024
460,EXTL3,1.5380777
461,SF3B3,-13.133576
462,TCOF1,-1.0378819
463,ZNF761,-0.9316256
464,MKNK1,11.987651
465,STX16,-4.867407
466,PTK2,15.962366
467,PRKAG3,-11.050342
468,FLAD1,1.0135881
469,NEU3,-10.457779
470,FOS,29.569084
471,CYP11B1,-2.8793359
472,KCNJ10,-2.9432156
473,LMNA,-0.9118869
474,TUBB,7.8053336
475,OR2T10,-0.7379874
476,CYP27C1,0.20011191
477,WNT9B,-24.996954
478,AGMAT,3.9762626
479,IFNW1,12.532817
480,VTN,24.675987
481,UBE2S,5.1666284
482,UBE4A,12.741894
483,ZNF195,-0.11276262
484,CHST2,1.5713584
485,MTHFR,8.828246
486,CDS1,-1.2637146
487,PDX1,-4.479491
488,HDC,1.7213684
489,ACSS3,-3.4118364
490,TCIRG1,-10.0262
491,CLDN19,9.975153
492,EDEM2,-3.4367669
493,PLIN2,3.7844646
494,CRHR2,16.276287
495,TJAP1,-0.9977316
496,BCL2,1.0044392
497,ST6GALNAC5,8.431931
498,ARSA,-1.2105815
499,ERCC1,7.5176344
500,MAPK10,-26.229786
501,FBXO4,0.658695
502,ERCC8,13.489947
503,PGR,4.5797715
504,NODAL,-0.6493312
505,CD68,0.97837454
506,OR2T6,1.4783638
507,NFKBIB,-21.65123
508,DISP1,1.244064
509,PSAP,3.5002003
510,ZNF567,-2.8750913
511,MBOAT1,-2.6188874
512,CAMK2A,-28.747444
513,HTR2B,6.007101
514,PCBP1,-11.632063
515,GGT7,0.63829875
516,OR7D4,-0.8159038
517,GPI,9.739995
518,AK9,-5.4519515
519,P2RY12,0.425031
520,ABCA5,-13.668754
521,APEX2,-0.8062076
522,FBXW8,1.35302
523,TLX3,-6.665646
524,OR10G8,-1.901258
525,GH1,-19.236868
526,MSH6,-0.8874768
527,ZNF732,-0.56418014
528,ZNF208,-0.61282396
529,NEU1,13.049406
530,ZNF727,1.7125843
531,OR9Q2,-1.628333
532,ANO2,0.0959657
533,HTR1B,6.861414
534,GRIK1,-12.139961
535,HDAC2,1.1346551
536,PIGV,18.090324
537,OR2F1,-1.615763
538,ACTR1B,-10.6590185
539,STAT1,-50.817177
540,LAMB3,17.51467
541,GMPS,9.428734
542,OR6N2,3.1505446
543,SSTR5,6.717454
544,FZD9,6.813172
545,CLDN1,-6.787182
546,ALOX12,5.052841
547,PTPRB,3.5288644
548,TYK2,-7.313208
549,MAN1A2,5.8492446
550,SLC7A9,8.80617
551,HTR1D,23.844587
552,HDAC9,1.0280325
553,MTMR6,-3.9306438
554,ZNF540,-1.6420038
555,RPL7A,0.35900137
556,SLC8A1,-4.802481
557,GDNF,9.189317
558,KCND2,-0.6717873
559,PRKACA,-3.3464866
560,PIGN,0.9262697
561,GAD2,-30.289576
562,RET,5.0420017
563,PTEN,-6.971067
564,SRGAP1,8.177704
565,RPL18,0.06020858
566,VCAM1,14.1095495
567,PTPRZ1,-4.79264
568,NSD1,2.9964492
569,CD4,-13.494893
570,PRKAR2B,-5.8838763
571,FEN1,0.22390933
572,KRT25,-3.818096
573,ST3GAL2,2.907644
574,RAB1A,5.9154763
575,CHMP7,-3.5315623
576,SCRIB,-4.966488
577,MEGF8,2.7521105
578,CNTNAP2,-6.259656
579,GCNT1,0.5633013
580,DSPP,-0.040264636
581,LMAN1,3.055504
582,GIT1,-7.0736766
583,ZFYVE9,-7.5538926
584,ZNF141,0.25789163
585,UTP14C,-0.30519012
586,AGTR1,19.968256
587,OR4D2,2.7235649
588,MAN1A1,9.261232
589,RHO,14.40736
590,NAPSA,-0.42754063
591,TRHR,-20.251652
592,KIR2DL1,-1.9351091
593,UPF3A,3.3814104
594,FAAH,-2.3581
595,POFUT2,1.440771
596,ATG16L2,0.1553254
597,OR5D14,0.10466942
598,CHAT,-1.0777513
599,GABRA1,1.0423495
600,ZFP14,1.3019178
601,TAF1,2.8845131
602,OR1E2,-0.8463464
603,RAB3D,-1.0196941
604,PSD,-1.3037722
605,PRKAR1B,-3.4671788
606,DVL3,10.732404
607,RPS15,0.16691767
608,ACSF3,5.2057233
609,COASY,1.6604182
610,SDHA,12.666824
611,COL3A1,-4.64378
612,CHMP4C,-0.7850152
613,FLT4,1.3282422
614,ZNF461,-2.2475026
615,PDGFC,-3.6436467
616,KLHL13,-9.10442
617,CELA2A,8.6871
618,GABRA5,5.9993067
619,SIRT5,2.6304634
620,SUV39H2,4.1305795
621,ACOX3,16.88155
622,EXT2,-0.84269905
623,USP1,-0.20713693
624,ZNF250,1.1603127
625,KDELR1,-0.1319386
626,PABPC1L,0.062897265
627,RCVRN,-11.862632
628,KIR2DL3,7.290734
629,RUNX2,-0.19310606
630,CALHM1,-3.7885175
631,HNRNPM,13.781382
632,MLH1,4.838939
633,TDG,-0.86384004
634,NR3C1,6.4853406
635,EPN2,-2.2571943
636,FRMD6,3.7560918
637,OR11L1,0.8373394
638,SPATA13,-1.4254762
639,SUGT1,2.357718
640,GGCX,-4.025459
641,SLC4A4,8.648157
642,PNPLA7,2.058422
643,SCN5A,13.97955
644,ZNF460,2.9081361
645,MC3R,9.208398
646,TCERG1,15.713019
647,HSD3B1,2.885831
648,ESRRB,4.934425
649,PIK3R4,-5.8953714
650,ACIN1,-11.578599
651,POM121C,1.0524399
652,C4BPA,-2.3461585
653,GABRP,17.785347
654,CLOCK,-8.194731
655,CFI,7.7912
656,ATP7A,-2.5529914
657,LILRA6,13.931178
658,GLI1,-3.1059074
659,CHRD,-8.465634
660,PLXNA4,-6.2968936
661,IFNA5,2.499394
662,HKDC1,-2.892859
663,CD5,-2.9335885
664,OR11H1,-2.4941282
665,OR6M1,2.4678018
666,EXO1,-7.2658396
667,B3GALNT2,-0.20123228
668,MSX2,-5.3839054
669,DDX19B,7.6271067
670,CCKAR,0.35772482
671,OR2J2,-1.066135
672,JUN,-62.512726
673,ZNF736,-0.4009152
674,OR5H2,3.5944586
675,WNT10B,-29.109104
676,UBE3A,4.4787493
677,ERC1,-7.4557066
678,LHB,-8.626369
679,NR1D2,0.71589696
680,KRT39,-5.303678
681,EML4,1.8288773
682,TCF7,-2.993631
683,BAAT,32.794453
684,TACR1,-9.678704
685,KIT,15.082416
686,OPRK1,8.3090925
687,AMOTL1,0.005695036
688,OR51T1,-2.8824453
689,GBP4,-1.3463721
690,SAMHD1,0.54751915
691,ABAT,13.171353
692,UBQLN2,0.5652768
693,ADAM10,-0.12946546
694,WASF2,7.9118123
695,LEP,-12.675929
696,TAS2R41,-0.2459878
697,SDS,2.0282977
698,SGK1,-10.908842
699,INHBA,13.848712
700,IPO5,1.3190272
701,HEXB,2.0181615
702,TAF1L,-2.7398293
703,POFUT1,-2.2510068
704,SLC5A7,-7.552959
705,CRB3,-1.6481279
706,NR0B2,9.55745
707,PRR5L,3.7161574
708,PUF60,4.3620124
709,CACYBP,5.4595146
710,CIR1,-11.958666
711,DEFA3,0.13154607
712,PDE4A,9.732696
713,ABCC1,-6.842074
714,SHMT2,-4.976186
715,VAV1,-0.63981473
716,ZNF571,-3.2821565
717,OR10S1,1.7160634
718,ZNF669,2.8982313
719,RRBP1,-4.408234
720,MAP2K1,22.483013
721,GABRA4,24.795141
722,PCGF3,-4.0659037
723,PDE4C,-8.7287
724,ZNF841,1.6849576
725,CLCF1,-6.700799
726,TRAF6,38.924736
727,MC1R,-0.7372463
728,DUSP6,-0.04335533
729,HMBS,-0.6307616
730,CRY1,4.9075646
731,CCNE1,10.309541
732,DIS3,-2.9941711
733,CPT1C,-31.323446
734,TAF15,-1.9460329
735,TLE4,5.5630617
736,NMNAT3,-1.5313338
737,PRKD2,-3.150087
738,TP63,-11.020788
739,KMT2A,-9.838203
740,ZNF772,-1.3043867
741,VPS35,0.94144124
742,FRAS1,0.5122034
743,TLE2,4.8295927
744,MAN1B1,-4.9907813
745,MSI2,-0.5931127
746,LAMB1,17.847364
747,ZNF573,2.088128
748,PRDX6,0.28574982
749,TNFRSF18,0.57329607
750,SMYD2,6.776238
751,LILRB5,6.3974614
752,TP73,-3.3403459
753,CAMKMT,-6.968542
754,ZNF175,0.4825298
755,KIDINS220,3.1893787
756,SHANK3,-1.1017413
757,MAP2K3,10.479513
758,CUL1,-1.2900671
759,ATXN3L,5.4278607
760,PPIL1,-12.634045
761,IGF2R,1.1430964
762,OR13C3,1.8988672
763,CHSY1,-2.1835866
764,ALDH7A1,-0.0035668802
765,TIRAP,7.813418
766,CDH1,-9.845691
767,ECHS1,5.0572176
768,HSPA6,23.249962
769,RBL1,4.734285
770,RIMS1,-0.57841736
771,PKN1,10.973655
772,CANT1,1.6476
773,COL11A2,6.565994
774,TUBB4B,-8.189704
775,GLUL,1.2808572
776,IKBKE,4.192973
777,ATG9B,0.11155189
778,C1S,-10.6495695
779,NCK1,7.9974174
780,OR10H1,-1.5502716
781,HBS1L,-2.3399746
782,OR2L2,-1.2537642
783,PPP2R2C,7.798253
784,TRDN,9.612335
785,EVC,0.0644308
786,TGFB1,-27.40279
787,CNOT6,3.2235484
788,MRPL34,-0.21841227
789,HACD3,16.74135
790,TSC1,-10.639405
791,ARG1,-0.10374828
792,KLHL9,0.40618053
793,TTF2,2.176961
794,PLCL1,4.84609
795,LGMN,-4.8709645
796,C4A,-3.1966865
797,GABRB3,-10.948007
798,LPCAT3,-0.107415676
799,PSMD11,-5.758615
800,MYO1G,-3.8114276
801,LEFTY1,-5.220151
802,ASAP3,9.009293
803,IPO9,0.75165033
804,DLL1,2.3579533
805,CXCL12,-21.38968
806,KRT14,-7.480791
807,CHRNB2,12.734624
808,MAOA,6.825625
809,IL4I1,7.8855157
810,DGKB,-6.874689
811,ARHGEF6,-0.6391757
812,GBA3,-6.46595
813,RNGTT,0.0063804216
814,HAP1,-8.060085
815,E2F3,0.56202555
816,TNNC2,-6.512738
817,MANBA,3.9188914
818,WNT2,-9.474081
819,CLCA1,-0.582123
820,SGCD,-1.3523287
821,ARPC2,0.42171255
822,IL20RB,-7.6755757
823,SLITRK3,-0.5225942
824,GLRA2,-3.262234
825,UBE2H,2.1486185
826,EFNA4,-27.659124
827,HMGCS1,8.883337
828,MGST2,-15.550754
829,CERS4,-3.5108955
830,CYP2C9,-23.135159
831,PAK2,-3.9006174
832,DGKE,6.7075167
833,NPY2R,-2.4641778
834,ZNF160,3.4175987
835,MVB12B,-3.2466722
836,FMO4,2.2689743
837,ADH5,-18.777697
838,HLA-A,-0.0032171847
839,GRM6,-9.285687
840,PDE8A,0.4046731
841,HS3ST5,0.15372653
842,HMGCLL1,0.817113
843,GNB1,9.342421
844,RAPGEF6,2.0239544
845,SFRP4,8.987476
846,ZNF716,-3.4267795
847,HTR2C,3.1968114
848,CD1B,2.6945033
849,PFKP,-6.31242
850,NTNG1,-21.674702
851,MYO1H,3.9540274
852,SLC4A2,-5.363511
853,LCK,-3.0747008
854,KCNJ2,0.69603276
855,RCAN2,-2.5306437
856,ADRB1,-5.438438
857,RPL23A,-0.31867322
858,ZNF93,3.358301
859,EIF2B4,2.5927253
860,ZNF586,2.7960434
861,HNF4G,14.544073
862,HOXA10,-0.60181534
863,ZNF623,-2.550867
864,ZNF777,-1.2992437
865,UTS2R,8.849648
866,QRSL1,15.403176
867,TEAD3,-6.1112056
868,CXCR6,0.94811934
869,CR2,-2.1207638
870,DGKG,-12.77853
871,GNG11,-11.322506
872,SAP18,-10.268752
873,CPEB3,2.9121895
874,U2AF2,15.990673
875,ATP6V1F,0.029308701
876,STS,3.3465865
877,GSTO1,13.921545
878,KCNMB3,2.1357765
879,MAP3K11,2.0023475
880,PLCB4,-6.867805
881,GOSR2,3.9395332
882,OR56A3,0.3497112
883,ZNF282,3.0817814
884,IRF1,-7.5810037
885,TGDS,-0.3256251
886,AFF1,1.7435591
887,IL10RB,-6.550962
888,LIPE,6.431979
889,NLRP7,-1.0930349
890,OR6F1,1.955792
891,KCNJ16,-0.5162013
892,CCK,0.89214116
893,OR51G1,-2.1064665
894,EGF,-23.663939
895,CPT1B,16.996887
896,KRT13,2.7188056
897,ACAT1,14.331793
898,TEAD4,2.4128532
899,COL12A1,-13.240657
900,ASIC1,-0.8100097
901,OR51F2,-2.2558088
902,PLG,-1.5712774
903,SLC34A3,-5.4935713
904,ZNF662,2.327158
905,ZBTB17,-7.0998554
906,CPSF1,-0.6732368
907,ABCA2,6.4707427
908,VAV3,9.97582
909,LARS2,-4.9995265
910,CKB,-2.2177298
911,SLC5A1,5.445339
912,CHUK,45.421757
913,RECK,-1.2561269
914,PLA2G4D,-14.844907
915,ENPP6,10.261399
916,BCR,1.9581777
917,PRKACB,53.245056
918,ZNF311,2.3558552
919,SCN9A,-0.8938042
920,TXNRD1,2.6852686
921,AP1S1,1.8611534
922,UPP1,0.23509952
923,GM2A,1.2205276
924,AGPAT1,10.225839
925,RALBP1,-2.2627861
926,IL2RA,2.0252383
927,NAIP,1.1996166
928,HACL1,-0.51664
929,VDAC1,7.254634
930,CD40,13.328427
931,FFAR2,1.6608869
932,CYP17A1,3.1939263
933,CD244,-5.786979
934,PANK3,3.3478582
935,XRCC5,-0.859797
936,MVD,2.9658895
937,GUCY1A2,-27.31517
938,LILRA4,3.6951885
939,ADRM1,-1.2654413
940,CDC14B,-5.955485
941,TNR,11.029541
942,MAML3,-6.420223
943,CRLS1,-2.5782237
944,MAP3K14,-3.4599411
945,ZNF124,1.8263109
946,GBP3,0.69220114
947,EMP2,-0.4803409
948,SSX2IP,-4.9507318
949,PDHA1,5.503931
950,OR6T1,-2.8009725
951,ALLC,0.6893316
952,CD44,-5.9294195
953,SYNJ1,0.919927
954,HSPA1L,3.4225218
955,LCT,-2.239914
956,C9orf72,-3.4023745
957,SORD,11.903907
958,CHERP,-13.826325
959,OR2Y1,-3.3151772
960,CSNK1A1,3.119006
961,CTH,8.484213
962,NPSR1,-9.392622
963,CHRND,6.509547
964,OR2W3,2.3200068
965,GALNT16,1.4723057
966,LGR5,-9.925991
967,ADIPOQ,-6.9076147
968,OR9A4,-2.0135283
969,RANBP17,-0.84058404
970,ADCY9,-20.406479
971,AOC2,9.915932
972,RPS2,-0.13856725
973,OR5M1,2.7870872
974,CYP21A2,-3.304502
975,CREB3,22.502422
976,MC2R,4.6838207
977,ZNF546,-1.6261837
978,FANCC,-3.8071642
979,ASL,17.60515
980,OR51E1,-0.6024021
981,OR52A5,-0.4966563
982,APOA1,-10.047185
983,PDE1A,6.4413924
984,POLR2A,-1.1344503
985,MCCC1,1.790806
986,REST,-0.92565745
987,IMPA2,2.7186294
988,PEX6,-1.3528692
989,MAP2K2,-27.861599
990,ST3GAL3,-11.308061
991,NF2,-4.3060794
992,COL10A1,-15.410315
993,OR56A5,1.9344695
994,PTGES2,-0.15416726
995,GRAP2,8.463735
996,NAPA,2.5503547
997,NFS1,-2.386072
998,EDEM1,6.303611
999,IGBP1,0.020734277
