,genes,values
83,hsa-mir-548b,1.027869
84,hsa-mir-802,-0.54741746
85,hsa-mir-579,-0.5987629
86,hsa-mir-5699,-0.95951277
87,hsa-mir-1249,0.4563571
88,hsa-mir-3615,-0.78631246
89,hsa-mir-1277,0.89970297
90,hsa-mir-190a,0.3097791
91,hsa-mir-1247,0.38405514
92,hsa-mir-520d,-0.21952473
93,hsa-mir-519c,0.48922116
94,hsa-mir-522,2.0206747
95,hsa-mir-520a,0.7073114
96,hsa-mir-2114,0.79745334
97,hsa-mir-339,1.1545982
98,hsa-mir-641,0.31864342
99,hsa-mir-106a,1.6315484
100,hsa-mir-3174,0.6473383
101,hsa-mir-4484,0.84917825
102,hsa-mir-493,0.24585995
103,hsa-mir-150,-0.78636324
104,hsa-mir-139,-0.26729375
105,hsa-mir-380,0.38460308
106,hsa-mir-107,1.465152
107,hsa-mir-4685,-0.29601386
108,hsa-mir-154,0.6530917
109,hsa-mir-2115,-0.36451936
110,hsa-mir-627,0.62810695
111,hsa-mir-1276,-1.1762908
112,hsa-mir-589,-0.48550728
113,hsa-mir-5586,-0.22333373
114,hsa-mir-3651,1.0477635
115,hsa-mir-518f,0.45230058
116,hsa-mir-1256,-0.18927813
117,hsa-mir-4733,-0.16782297
118,hsa-mir-597,-0.0022918193
119,hsa-mir-488,1.8663496
120,hsa-mir-561,1.1539491
121,hsa-mir-3909,-0.12769698
122,hsa-mir-3923,0.04254871
123,hsa-mir-4677,-0.8186796
124,hsa-mir-1296,0.52225596
125,hsa-mir-454,-0.20226637
126,hsa-mir-3074,-0.15841943
127,hsa-mir-3653,-0.835088
128,hsa-mir-508,0.027221229
129,hsa-mir-642a,-0.0028249864
130,hsa-mir-3662,-1.1445731
131,hsa-mir-520g,-0.039764505
132,hsa-mir-135b,-0.24200676
133,hsa-mir-3187,0.7526341
134,hsa-mir-3140,-0.4790308
135,hsa-mir-3679,-0.27642334
136,hsa-mir-520f,0.064743124
137,hsa-mir-186,-0.38752183
138,hsa-mir-4707,0.011097474
139,hsa-mir-518e,-0.04666058
140,hsa-mir-632,-0.120172165
141,hsa-mir-1914,-0.51158965
142,hsa-mir-548e,-0.2778553
143,hsa-mir-3144,-0.40236172
144,hsa-mir-550a-3,1.0716437
145,hsa-mir-98,0.7236249
146,hsa-mir-217,0.2190782
147,hsa-mir-1295a,-0.17683296
148,hsa-mir-548o,-0.15258718
149,hsa-mir-3940,-0.96206796
150,hsa-mir-206,-0.23331822
151,hsa-mir-580,0.4269315
152,hsa-mir-548y,0.25143233
153,hsa-mir-520c,-0.31614462
154,hsa-mir-1269b,0.08663133
155,hsa-mir-216b,-1.0595583
156,hsa-mir-643,-0.22996585
157,hsa-mir-4286,0.66807747
158,hsa-mir-3609,1.3211164
159,hsa-mir-4443,0.05597025
160,hsa-mir-4746,0.10851854
161,hsa-mir-3192,0.036022782
162,hsa-mir-573,0.365323
163,hsa-mir-106b,-0.28936613
164,hsa-mir-214,-0.43775836
165,hsa-mir-4326,0.028693898
166,hsa-mir-210,-0.027064553
167,hsa-mir-585,-0.005519685
168,hsa-mir-296,1.6877525
169,hsa-mir-621,0.52832854
170,hsa-mir-376b,0.16282983
171,hsa-mir-940,-0.08240232
172,hsa-mir-767,0.4459144
173,hsa-mir-485,0.9231666
174,hsa-mir-1271,-0.60804296
175,hsa-mir-423,-1.2355663
176,hsa-mir-3607,-0.44235963
177,hsa-mir-205,-0.57517064
178,hsa-mir-526b,-0.68802774
179,hsa-mir-629,0.6427868
180,hsa-mir-518c,0.14945063
181,hsa-mir-769,1.7048041
182,hsa-mir-3667,-0.09272372
183,hsa-mir-891a,-0.040284056
184,hsa-mir-184,-0.9191704
185,hsa-mir-331,-0.14424916
186,hsa-mir-5690,0.56021523
187,hsa-mir-432,-1.0708277
188,hsa-mir-520h,-1.1516615
189,hsa-mir-199b,0.34603542
190,hsa-mir-4802,0.24163055
191,hsa-mir-3681,-0.61747247
192,hsa-mir-346,-0.46239647
193,hsa-mir-7-1,1.6480286
194,hsa-mir-570,0.13876946
195,hsa-mir-15b,-3.100565
196,hsa-mir-3619,0.14831927
197,hsa-mir-3150a,-0.1323573
198,hsa-mir-23a,0.6811962
199,hsa-mir-942,0.2074183
