,genes,values
89,ACTR3B,-1.4044589
90,GLO1,0.82733023
91,INPP5E,-4.692844
92,CYP3A7,-0.11212782
93,KAT2B,-5.604459
94,B3GNT5,1.1394308
95,ADRA2C,0.3666335
96,NUP210L,-0.007849279
97,SLC3A2,-1.102625
98,PSMD1,-4.8257957
99,BRK1,-0.33838516
100,TAOK1,1.5730485
101,GAA,-5.919445
102,CACNA1B,-3.8367374
103,ZFYVE1,-0.5989791
104,NRG1,-1.9085892
105,CTSK,-1.698268
106,CD80,-0.19992061
107,COX5A,-3.2650044
108,P2RY1,3.7271476
109,ADI1,3.160471
110,NCOA7,0.099953696
111,TPH2,-6.0209575
112,SYNPO,-3.7877793
113,MGAT4C,-2.935809
114,UBOX5,-1.0525723
115,LANCL1,-2.0656946
116,TNNT2,-3.4959338
117,IRF9,5.9299493
118,HTR3E,1.7253253
119,P2RY4,-1.273017
120,SCNN1A,-0.5466225
121,ZNF426,-1.2330693
122,CD79B,-2.4704218
123,TBX3,3.1556907
124,CHRNA9,1.2220975
125,SHANK2,0.7711652
126,PARP2,2.9157233
127,CD1D,1.633637
128,TP53,1.2988554
129,SLC44A1,0.37639466
130,OR2T34,1.7554375
131,ZNF225,2.042648
132,B4GALT5,-3.6908748
133,EHMT1,-4.0945306
134,MRPL28,0.29664546
135,ZNF3,1.4167923
136,TARS2,0.070768796
137,KIR3DL2,5.1014986
138,PGK1,2.0826085
139,SPOP,0.12983716
140,HHIP,3.7043154
141,CACNA1H,1.965466
142,OR10G2,0.31453657
143,IL13RA1,5.677271
144,NLGN2,1.4721059
145,PLXNB3,1.4682164
146,CFL1,0.062209472
147,PSMC2,-3.3286612
148,ZNF785,2.0390303
149,SCN7A,-2.360596
150,DAB2IP,-2.2578902
151,DNAJA2,0.40208822
152,ATP1A2,-3.7760215
153,ST6GALNAC3,-0.7702212
154,IRAK1,-2.5411189
155,MYO1F,0.0048308517
156,CUL3,0.24199611
157,SMPD4,2.3341491
158,P4HA2,-1.7793123
159,BIRC5,-1.2542807
160,THBS3,-1.9408507
161,ABCA8,0.58813334
162,SEMA3F,0.9996529
163,FBN1,-0.92047936
164,CFHR5,0.9065128
165,SERPINB2,0.9983975
166,EIF2AK2,2.8015738
167,MTNR1B,-0.652347
168,ZNF302,-2.9715977
169,RPL4,0.004656699
170,DICER1,0.47148883
171,PLA2G3,-5.73368
172,TPM1,-0.7863989
173,ZNF823,0.91100377
174,ZNF83,2.6533375
175,EIF2AK1,2.289419
176,MPDZ,1.4995278
177,CHRM4,-0.9269062
178,RAPGEF2,-7.1704836
179,LAMA1,-1.953224
180,SCIN,-0.8644921
181,CACNA1E,-0.067625776
182,NMUR2,-1.3332633
183,SIGLEC1,-0.9724643
184,ZNF565,5.67224
185,CTSS,1.728315
186,SEC23A,-0.79010123
187,IARS2,0.8453619
188,PAICS,1.4602839
189,CUL4B,-1.5080204
190,RXRB,-5.530851
191,ZNF317,3.773613
192,MLLT1,1.8816085
193,PPP2R3A,-6.817436
194,ITPR3,2.104173
195,SEC31B,-1.4923562
196,CAMKK2,1.5072968
197,DNM3,3.2611558
198,ANTXR2,0.7048087
199,SLX4,-1.4461862
200,GGT5,-0.7418444
201,OR4K17,1.4075203
202,SYF2,-0.8350327
203,ACAP1,2.6851661
204,DKK2,0.0779585
205,GNPTG,1.5742773
206,PHKA2,4.9492106
207,NF1,-2.4729812
208,NPC1,-1.2268953
209,IGSF1,-0.8299445
210,RYR3,-0.2663012
211,FHL1,1.6135821
212,PCGF2,0.89115906
213,PSMB11,0.23033898
214,CD8B,-1.3426167
215,PRPF38B,1.9468794
216,CLDN2,-1.013699
217,RAB31,-1.54838
218,NEIL3,-0.119834125
219,TRPM8,-0.0035159192
220,ARAP2,3.294666
221,DDX39B,1.9394504
222,FXN,0.08628954
223,RASA1,-1.1000574
224,BCAT1,-3.908499
225,OR8K3,3.371573
226,CBLB,-4.6199718
227,ZNF91,-4.0611753
228,TSLP,4.6547513
229,CNGB1,0.23187073
230,DNAJC1,0.21153674
231,THBD,0.4555195
232,LYN,-0.5536819
233,NGFR,0.064704746
234,SLC9A3,6.695284
235,DTX3,2.2241187
236,MAP4K1,1.303273
237,RALGDS,-3.4136987
238,IKBKB,-0.10690161
239,CALR,-4.806458
240,OR10K1,-2.3753943
241,MYO5B,-0.57324374
242,PIGM,2.8927343
243,P4HA3,2.6757686
244,GDF2,1.3736811
245,TUBA3D,3.3125877
246,ERBB2,-6.652667
247,ZNF417,-3.9290578
248,NGLY1,0.13053757
249,SOCS6,-1.18154
250,AKT2,-2.2969797
251,TRPM2,0.40111434
252,LAMC1,-3.6629217
253,THOC1,-0.95524347
254,TLR3,-1.1061903
255,TRPV1,1.2048628
256,HMGB1,2.054205
257,IL21R,-1.8756628
258,PIDD1,8.272381
259,ZEB1,-1.1379925
260,OR1K1,-0.37664232
261,ARFGEF2,-1.4886173
262,RPS3A,-0.21090524
263,SEMA6B,1.2229193
264,CDH5,-0.06583819
265,PKN3,-0.6889923
266,MRPS2,0.19248421
267,NR1H4,-4.498684
268,ARHGAP10,0.0013846341
269,TRPM6,4.9973607
270,OR9I1,-2.925143
271,MYH6,-4.697716
272,EZR,-5.862182
273,MEFV,0.8288177
274,RBM17,0.05506124
275,CCR7,0.47913274
276,LCAT,-0.01901665
277,H6PD,2.2693222
278,XCL2,0.12413139
279,ST8SIA5,3.0042381
280,MYO1B,0.25297925
281,ENTPD1,-0.24200392
282,ERCC2,0.63383347
283,PNLIPRP1,-6.0938916
284,ITGB3,-5.8242626
285,POLA1,1.7547419
286,CD209,-5.0391226
287,NPAS2,-0.7923428
288,GSTK1,1.0040073
289,UBE2K,-0.47738227
290,ATM,-0.63207
291,CXCR4,-0.6665167
292,COX7A2L,-0.5040275
293,LYNX1,-0.19849464
294,KRT33B,-4.5614657
295,ECSIT,1.305454
296,TECR,1.5909387
297,FCAR,10.132137
298,ARHGEF18,2.5513637
299,ACSBG2,-1.0524641
300,VWF,3.5057678
301,FAHD1,1.3431134
302,OR1C1,-2.686213
303,ATXN1,-1.8011587
304,SNX12,-0.69673836
305,CACNA1F,-2.3474224
306,TH,3.9480515
307,PIGK,-2.8055367
308,CDH2,0.26806474
309,SLC19A2,0.64866084
310,TNFRSF19,1.7752793
311,MCAT,-1.4312577
312,NRG2,-0.8295035
313,COL20A1,-1.2911836
314,SRSF3,-5.9816976
315,UST,-0.50777555
316,HCLS1,-0.7133518
317,PIK3CB,-10.254206
318,ATG14,-1.3309839
319,ARHGEF4,0.02899351
320,MRPL17,0.05776356
321,GTF2H1,-0.89843845
322,ACSM2A,-0.19424574
323,DCTD,4.103501
324,SIN3A,-1.4198799
325,HARS2,-0.20326276
326,LDHAL6A,-4.900193
327,PDE4B,-3.1315935
328,AICDA,-1.1800343
329,CCR8,-2.266591
330,ASMT,-0.58624876
331,RANBP3,-1.2428577
332,HTR1E,1.8072919
333,CANX,0.4460732
334,CYP2E1,-4.388259
335,MYLK3,-4.4967995
336,MC5R,-0.5221244
337,NPFFR1,0.34287584
338,DGKA,6.297385
339,HCAR2,-0.8708672
340,TAP1,8.269983
341,OR2H2,2.249564
342,RGS9,0.098853834
343,NRXN1,-0.80202425
344,POPDC2,-4.2187266
345,ZNF383,0.38095126
346,PALB2,2.9143834
347,ZNF768,-2.9364038
348,DLL3,1.1304146
349,SORT1,-1.2441485
350,TBK1,-4.498862
351,FANCM,-0.229437
352,BRCC3,1.3332602
353,TM7SF2,-3.8638203
354,BLNK,1.0028088
355,KCNJ12,-0.6209491
356,FANCI,-0.8603333
357,SEC61A1,2.312034
358,CYP4F3,-2.641044
359,AVPR2,-0.48677373
360,SSH3,0.5332074
361,RPL10A,-0.10890997
362,DPYSL5,0.017586071
363,SRRM1,-0.07796924
364,MYLK2,-1.0571747
365,NDUFS7,-2.6338017
366,RIF1,0.16347606
367,WEE1,0.19093397
368,MAP3K12,-0.69003314
369,GFAP,-0.5920575
370,RBSN,-0.20235267
371,TST,1.3878744
372,DUOX2,-1.5864549
373,CHPT1,3.2329247
374,CTU2,1.6935239
375,ZNF415,2.953071
376,UNC5A,0.96372545
377,GGA2,-1.5771056
378,TAB3,1.3289647
379,BDNF,-4.0414457
380,DDX3X,-1.1206845
381,SLC33A1,-4.375558
382,AMPH,-0.27147266
383,LAMC3,1.6774285
384,CD81,-0.8197665
385,EPHB1,-1.0709493
386,HPSE,2.126009
387,VSIG4,-0.7558629
388,GSTM3,1.105569
389,TARDBP,0.04857969
390,CAB39,0.55127645
391,ICA1,-0.011293719
392,B2M,-6.5586705
393,ANAPC11,0.6990116
394,MPO,-5.500491
395,KRT23,-2.507291
396,HNRNPA3,0.68251586
397,MOCS2,-0.99617815
398,CD99,-1.4459616
399,GYS1,-5.0667458
400,KNG1,1.8372415
401,ITGAE,0.1287963
402,COL6A5,-0.14159355
403,ABCG1,-0.1763672
404,UBA1,0.55845183
405,GNA15,-1.2407295
406,IST1,1.2571244
407,DEPDC5,-0.069228485
408,POP1,0.06246177
409,RPS6KB1,2.68417
410,FARSA,-0.2841057
411,PF4V1,-1.8392363
412,BMPR1A,-3.1502202
413,TRA2B,-2.389004
414,OR10A6,-0.8252779
415,PTH2R,-0.60729206
416,AQP2,-0.6518225
417,NPY1R,1.8591052
418,SOX4,-1.1038197
419,PARVB,1.8800341
420,TELO2,-0.875532
421,SF3B2,-1.0397145
422,CARD16,0.37920654
423,DNAH11,0.13200678
424,TOP3B,-1.2446725
425,OR10G9,-0.0752156
426,MGAT5B,6.826787
427,XPO1,-1.3750538
428,MPV17L,0.14015321
429,CCR9,0.2008051
430,GPAA1,0.039148733
431,SLC38A2,-1.349016
432,CYP4F8,1.1331595
433,SLC24A4,-1.6799031
434,B3GALT6,-1.6811906
435,GALNT18,-2.7947757
436,HHAT,-0.047242075
437,ZNF780B,4.3084707
438,LAMA3,2.3967197
439,TNN,-3.486361
440,WNT5A,2.275607
441,ZNF556,-3.7662446
442,DGAT2,1.2303494
443,PNPT1,1.2469516
444,ZNF112,4.099954
445,GRK1,-2.7460973
446,UBE2Q2,-0.75914013
447,ZNF479,0.60248107
448,GBP2,-0.44485173
449,OR2S2,-0.6245745
450,IFNA16,4.5142994
451,IDI1,3.2699008
452,SELPLG,-1.4373962
453,GSDMD,0.057330534
454,PRKAG1,3.293697
455,DGKH,-2.894207
456,GLDC,-4.3910975
457,ACSM3,3.508979
458,MAGED1,-0.0062370887
459,AR,-1.799022
460,EXTL3,4.3351297
461,SF3B3,-1.7434673
462,TCOF1,0.4087264
463,ZNF761,1.4700602
464,MKNK1,-0.84192026
465,STX16,-1.9579034
466,PTK2,4.8137217
467,PRKAG3,2.212622
468,FLAD1,2.928228
469,NEU3,-3.259622
470,FOS,-11.901987
471,CYP11B1,-0.7493795
472,KCNJ10,-0.00806544
473,LMNA,-2.1630201
474,TUBB,-3.1453652
475,OR2T10,-0.56019086
476,CYP27C1,2.0587919
477,WNT9B,-1.3163671
478,AGMAT,-4.2239738
479,IFNW1,5.793188
480,VTN,-3.2530124
481,UBE2S,-0.018500384
482,UBE4A,-1.0814244
483,ZNF195,5.550171
484,CHST2,5.8356295
485,MTHFR,-5.423834
486,CDS1,2.278106
487,PDX1,-0.7241385
488,HDC,-4.4982395
489,ACSS3,0.2653496
490,TCIRG1,1.0548673
491,CLDN19,2.1955655
492,EDEM2,0.14916359
493,PLIN2,-3.2074492
494,CRHR2,-0.09384553
495,TJAP1,-4.088595
496,BCL2,22.454548
497,ST6GALNAC5,1.3561358
498,ARSA,0.3636388
499,ERCC1,0.6087311
500,MAPK10,-6.094408
501,FBXO4,-0.03964823
502,ERCC8,-0.8457008
503,PGR,-0.15807748
504,NODAL,-0.16379684
505,CD68,1.6175792
506,OR2T6,0.66285026
507,NFKBIB,-8.827996
508,DISP1,-2.347587
509,PSAP,-2.5683908
510,ZNF567,-2.5191348
511,MBOAT1,1.5989865
512,CAMK2A,4.225389
513,HTR2B,-1.5882764
514,PCBP1,0.9002403
515,GGT7,-0.36197513
516,OR7D4,-1.8460923
517,GPI,5.367725
518,AK9,0.38916853
519,P2RY12,-1.9521998
520,ABCA5,-2.6057615
521,APEX2,-0.2636818
522,FBXW8,-1.1182445
523,TLX3,-0.6381687
524,OR10G8,2.1280015
525,GH1,-1.4629781
526,MSH6,2.6760032
527,ZNF732,-0.28711176
528,ZNF208,-0.7631595
529,NEU1,1.9524509
530,ZNF727,-2.1406589
531,OR9Q2,1.4261436
532,ANO2,2.2693272
533,HTR1B,2.195856
534,GRIK1,1.530352
535,HDAC2,-9.846565
536,PIGV,0.3819082
537,OR2F1,-0.41452405
538,ACTR1B,0.031735044
539,STAT1,1.7377298
540,LAMB3,-3.4341044
541,GMPS,2.2815294
542,OR6N2,2.7077796
543,SSTR5,-0.54446226
544,FZD9,2.630969
545,CLDN1,2.2800517
546,ALOX12,0.814635
547,PTPRB,1.6663281
548,TYK2,7.312853
549,MAN1A2,-2.6368876
550,SLC7A9,-0.5649089
551,HTR1D,0.62905437
552,HDAC9,-1.1891336
553,MTMR6,7.9796014
554,ZNF540,0.076900624
555,RPL7A,0.041429874
556,SLC8A1,-5.585852
557,GDNF,0.34834766
558,KCND2,-1.2195722
559,PRKACA,-19.51403
560,PIGN,-4.242292
561,GAD2,-9.576774
562,RET,1.7680889
563,PTEN,5.190772
564,SRGAP1,1.9324157
565,RPL18,-0.32373422
566,VCAM1,-2.140793
567,PTPRZ1,0.43360615
568,NSD1,-3.7854803
569,CD4,5.7187176
570,PRKAR2B,2.950694
571,FEN1,-1.0524116
572,KRT25,-7.984633
573,ST3GAL2,-1.0127015
574,RAB1A,2.6429794
575,CHMP7,-2.186786
576,SCRIB,6.137982
577,MEGF8,0.009185018
578,CNTNAP2,-1.2573458
579,GCNT1,-2.5731049
580,DSPP,-0.8720463
581,LMAN1,1.8676738
582,GIT1,1.8850582
583,ZFYVE9,0.6043674
584,ZNF141,-2.488886
585,UTP14C,0.4187316
586,AGTR1,-0.5963554
587,OR4D2,2.1373732
588,MAN1A1,-8.263401
589,RHO,1.7082181
590,NAPSA,-0.49172652
591,TRHR,1.1509774
592,KIR2DL1,-2.0261934
593,UPF3A,-0.081022
594,FAAH,0.008090809
595,POFUT2,-0.42924944
596,ATG16L2,-0.43267292
597,OR5D14,0.18895562
598,CHAT,-0.23001868
599,GABRA1,-0.35110968
600,ZFP14,5.4355764
601,TAF1,0.019464104
602,OR1E2,3.238079
603,RAB3D,3.300031
604,PSD,-0.3190044
605,PRKAR1B,-1.0679795
606,DVL3,3.1462219
607,RPS15,-0.3008063
608,ACSF3,-1.5185881
609,COASY,0.19824427
610,SDHA,-5.0671744
611,COL3A1,-1.1940584
612,CHMP4C,3.1912892
613,FLT4,-7.037246
614,ZNF461,-0.5801173
615,PDGFC,-1.1533973
616,KLHL13,-1.1400294
617,CELA2A,3.9401352
618,GABRA5,3.5772119
619,SIRT5,-0.4383646
620,SUV39H2,-0.3766257
621,ACOX3,0.71494615
622,EXT2,3.932045
623,USP1,-2.1491394
624,ZNF250,-3.422101
625,KDELR1,-0.16792268
626,PABPC1L,1.4598871
627,RCVRN,1.7552397
628,KIR2DL3,2.253479
629,RUNX2,0.8930892
630,CALHM1,-1.9142213
631,HNRNPM,0.6961093
632,MLH1,5.665185
633,TDG,-0.047855362
634,NR3C1,-0.11385036
635,EPN2,0.632654
636,FRMD6,-0.16099171
637,OR11L1,3.5927002
638,SPATA13,-0.010580721
639,SUGT1,-0.56202877
640,GGCX,-1.0467743
641,SLC4A4,-0.4684291
642,PNPLA7,-0.0345099
643,SCN5A,2.092363
644,ZNF460,2.26958
645,MC3R,1.245718
646,TCERG1,-1.7810373
647,HSD3B1,2.0437706
648,ESRRB,-0.7010571
649,PIK3R4,-0.84002054
650,ACIN1,0.09422657
651,POM121C,-0.11805215
652,C4BPA,-0.57895535
653,GABRP,2.9824219
654,CLOCK,2.2092721
655,CFI,-3.194803
656,ATP7A,5.280404
657,LILRA6,1.193825
658,GLI1,-2.4385135
659,CHRD,-0.4873611
660,PLXNA4,-2.0183249
661,IFNA5,-4.430767
662,HKDC1,2.6060228
663,CD5,-0.17636763
664,OR11H1,0.0841276
665,OR6M1,-1.2866219
666,EXO1,-0.26656622
667,B3GALNT2,1.3290927
668,MSX2,-0.8259281
669,DDX19B,0.058994174
670,CCKAR,1.2853588
671,OR2J2,-1.2006934
672,JUN,2.403112
673,ZNF736,5.2904863
674,OR5H2,3.4551594
675,WNT10B,4.9414043
676,UBE3A,-0.08571233
677,ERC1,-1.3463106
678,LHB,-1.5412602
679,NR1D2,0.6285692
680,KRT39,-2.0590663
681,EML4,-0.30559042
682,TCF7,4.6078324
683,BAAT,-6.981215
684,TACR1,-0.54283327
685,KIT,-5.85842
686,OPRK1,1.4636004
687,AMOTL1,-0.8338924
688,OR51T1,3.527587
689,GBP4,0.6503417
690,SAMHD1,-0.17186666
691,ABAT,2.390986
692,UBQLN2,-1.0886413
693,ADAM10,-1.0093842
694,WASF2,2.0053406
695,LEP,3.831548
696,TAS2R41,0.42814863
697,SDS,4.1783233
698,SGK1,-1.406004
699,INHBA,-2.559191
700,IPO5,0.21379006
701,HEXB,2.9080617
702,TAF1L,0.04342986
703,POFUT1,-0.27562147
704,SLC5A7,-0.26089573
705,CRB3,4.014653
706,NR0B2,-9.326994
707,PRR5L,-0.09370882
708,PUF60,-0.5718284
709,CACYBP,0.9126391
710,CIR1,-2.8761125
711,DEFA3,2.0052865
712,PDE4A,2.3709037
713,ABCC1,2.5947826
714,SHMT2,-6.8734846
715,VAV1,9.3080435
716,ZNF571,-2.599179
717,OR10S1,-3.1948755
718,ZNF669,2.3770123
719,RRBP1,0.064519145
720,MAP2K1,-6.4141655
721,GABRA4,-2.6590443
722,PCGF3,-2.0891242
723,PDE4C,-1.0195315
724,ZNF841,3.4852006
725,CLCF1,5.2175965
726,TRAF6,7.319093
727,MC1R,-4.4051733
728,DUSP6,-0.3795029
729,HMBS,-3.1961904
730,CRY1,1.052229
731,CCNE1,9.751105
732,DIS3,0.07699862
733,CPT1C,-6.6387095
734,TAF15,0.5140687
735,TLE4,-0.19990344
736,NMNAT3,6.3853297
737,PRKD2,0.0319257
738,TP63,2.0860553
739,KMT2A,-0.8665457
740,ZNF772,4.0685334
741,VPS35,1.0518523
742,FRAS1,-0.5575401
743,TLE2,0.08322135
744,MAN1B1,5.95776
745,MSI2,0.21255215
746,LAMB1,7.284888
747,ZNF573,4.3039355
748,PRDX6,3.6616302
749,TNFRSF18,2.3087494
750,SMYD2,-3.7324214
751,LILRB5,0.9723853
752,TP73,-1.4974076
753,CAMKMT,-5.3571854
754,ZNF175,5.505227
755,KIDINS220,-0.010266482
756,SHANK3,0.3541699
757,MAP2K3,5.9255223
758,CUL1,5.8465033
759,ATXN3L,-1.0705447
760,PPIL1,-0.73750657
761,IGF2R,-2.6608057
762,OR13C3,3.091432
763,CHSY1,-1.0519015
764,ALDH7A1,9.897664
765,TIRAP,2.1297705
766,CDH1,-5.034268
767,ECHS1,3.5058763
768,HSPA6,2.2000992
769,RBL1,-1.8787732
770,RIMS1,-1.3172096
771,PKN1,-0.9515249
772,CANT1,-0.35126406
773,COL11A2,0.4741079
774,TUBB4B,2.03672
775,GLUL,-8.527076
776,IKBKE,-0.85154873
777,ATG9B,-1.8701304
778,C1S,6.0169487
779,NCK1,-3.8402696
780,OR10H1,-0.781118
781,HBS1L,-0.23903202
782,OR2L2,0.9585306
783,PPP2R2C,2.0635827
784,TRDN,-0.8079267
785,EVC,-2.1250055
786,TGFB1,0.91983974
787,CNOT6,-1.602389
788,MRPL34,-0.20198475
789,HACD3,0.77046394
790,TSC1,9.62752
791,ARG1,4.8497386
792,KLHL9,0.05102608
793,TTF2,-1.5487789
794,PLCL1,1.4851027
795,LGMN,-0.6068617
796,C4A,0.118557945
797,GABRB3,-0.9454669
798,LPCAT3,0.1080113
799,PSMD11,-1.1215204
800,MYO1G,-0.19317184
801,LEFTY1,2.2993126
802,ASAP3,-2.6837537
803,IPO9,0.32377034
804,DLL1,-2.1324437
805,CXCL12,-3.4348147
806,KRT14,-4.763154
807,CHRNB2,-0.81019706
808,MAOA,1.118322
809,IL4I1,0.41849828
810,DGKB,0.42385605
811,ARHGEF6,-0.024539538
812,GBA3,0.73699725
813,RNGTT,-0.052749112
814,HAP1,-0.020325243
815,E2F3,0.18411134
816,TNNC2,-0.09213088
817,MANBA,0.82059264
818,WNT2,2.138588
819,CLCA1,4.413709
820,SGCD,-0.027830545
821,ARPC2,-3.9043565
822,IL20RB,-1.274395
823,SLITRK3,1.6869767
824,GLRA2,1.0590026
825,UBE2H,1.4281732
826,EFNA4,-2.735863
827,HMGCS1,1.6954364
828,MGST2,7.886215
829,CERS4,1.1573557
830,CYP2C9,-1.4834409
831,PAK2,-0.37202805
832,DGKE,-6.445992
833,NPY2R,-1.261116
834,ZNF160,4.4312844
835,MVB12B,2.247572
836,FMO4,3.4913673
837,ADH5,3.7092
838,HLA-A,5.501543
839,GRM6,0.7161747
840,PDE8A,-3.8287306
841,HS3ST5,-0.026871448
842,HMGCLL1,3.4760706
843,GNB1,1.7184657
844,RAPGEF6,3.5251906
845,SFRP4,-1.611468
846,ZNF716,2.0530076
847,HTR2C,-0.75016034
848,CD1B,-2.0469935
849,PFKP,-3.9757774
850,NTNG1,-1.0790849
851,MYO1H,-0.5174649
852,SLC4A2,-4.4046474
853,LCK,-6.0954413
854,KCNJ2,-0.8700816
855,RCAN2,0.79564613
856,ADRB1,4.152661
857,RPL23A,0.19461073
858,ZNF93,4.683153
859,EIF2B4,4.556276
860,ZNF586,2.3578608
861,HNF4G,-0.8948055
862,HOXA10,-1.5503118
863,ZNF623,-1.961632
864,ZNF777,-3.8056426
865,UTS2R,-1.4280852
866,QRSL1,-3.0112
867,TEAD3,-0.13781764
868,CXCR6,-3.6998508
869,CR2,0.9178094
870,DGKG,0.15717684
871,GNG11,4.47138
872,SAP18,0.06490594
873,CPEB3,0.13411154
874,U2AF2,0.24021403
875,ATP6V1F,0.7729752
876,STS,3.0547612
877,GSTO1,-0.8792633
878,KCNMB3,-1.1141613
879,MAP3K11,1.4108076
880,PLCB4,-1.3924208
881,GOSR2,0.09791419
882,OR56A3,2.679575
883,ZNF282,-5.440742
884,IRF1,-4.2507
885,TGDS,-0.072336085
886,AFF1,0.19769499
887,IL10RB,-0.8200202
888,LIPE,-1.5287105
889,NLRP7,0.20823082
890,OR6F1,-0.2204302
891,KCNJ16,0.008703458
892,CCK,-0.60854024
893,OR51G1,-2.8317714
894,EGF,4.4822693
895,CPT1B,3.1775572
896,KRT13,0.29857525
897,ACAT1,-0.666974
898,TEAD4,0.3439593
899,COL12A1,1.2262082
900,ASIC1,0.04785813
901,OR51F2,2.280567
902,PLG,5.027076
903,SLC34A3,4.656114
904,ZNF662,-4.436586
905,ZBTB17,2.3808815
906,CPSF1,-0.094347306
907,ABCA2,-1.8905734
908,VAV3,-2.8372793
909,LARS2,-0.18627302
910,CKB,3.142572
911,SLC5A1,6.9583817
912,CHUK,-2.6762471
913,RECK,-0.44489455
914,PLA2G4D,2.9316738
915,ENPP6,4.3492923
916,BCR,0.4483703
917,PRKACB,1.8844937
918,ZNF311,1.0423692
919,SCN9A,1.7424246
920,TXNRD1,-1.6529647
921,AP1S1,1.4383668
922,UPP1,2.133063
923,GM2A,1.9348918
924,AGPAT1,-2.010059
925,RALBP1,-2.0394382
926,IL2RA,-4.030047
927,NAIP,-0.9056985
928,HACL1,0.068199664
929,VDAC1,1.8661934
930,CD40,0.34847632
931,FFAR2,0.33449608
932,CYP17A1,-3.8677163
933,CD244,2.224164
934,PANK3,1.2704141
935,XRCC5,-0.3004537
936,MVD,3.6915317
937,GUCY1A2,-2.1050403
938,LILRA4,-0.30222347
939,ADRM1,-2.1057153
940,CDC14B,0.5880074
941,TNR,0.091632634
942,MAML3,0.57509583
943,CRLS1,3.9069042
944,MAP3K14,-7.1136656
945,ZNF124,1.4838102
946,GBP3,-1.122573
947,EMP2,0.11817763
948,SSX2IP,0.008525741
949,PDHA1,3.4510298
950,OR6T1,-3.305483
951,ALLC,1.4822918
952,CD44,-0.06943963
953,SYNJ1,-4.358928
954,HSPA1L,-1.4579173
955,LCT,1.4684922
956,C9orf72,-2.4773815
957,SORD,2.9757113
958,CHERP,2.820753
959,OR2Y1,2.2855582
960,CSNK1A1,-2.4068615
961,CTH,-4.8172755
962,NPSR1,0.8672714
963,CHRND,0.09990369
964,OR2W3,0.19622563
965,GALNT16,-1.3795019
966,LGR5,-1.0520542
967,ADIPOQ,4.806617
968,OR9A4,0.35218775
969,RANBP17,-0.3734585
970,ADCY9,19.383408
971,AOC2,6.4497776
972,RPS2,-0.15312201
973,OR5M1,0.7486335
974,CYP21A2,3.0956573
975,CREB3,-3.559292
976,MC2R,1.2328416
977,ZNF546,-2.6077087
978,FANCC,-1.2305163
979,ASL,-5.7355356
980,OR51E1,0.49501604
981,OR52A5,1.96257
982,APOA1,1.7802541
983,PDE1A,-7.9725976
984,POLR2A,0.032815363
985,MCCC1,-0.0704749
986,REST,3.2710228
987,IMPA2,0.32067466
988,PEX6,0.18148881
989,MAP2K2,1.6819012
990,ST3GAL3,3.0400116
991,NF2,-2.3592057
