Case_ID,OR7A10,LILRB5,MYLK,LRRC4B,SEMA4F,DPYSL5,COL12A1,ARFGEF1,DLG1,ABCA3,ITGAM,MAP3K1,ADCY1,PLCD1,SLITRK2,ABCA1,STX17,KDM6A,CHRNA10,ANK1,DNAH7,ZNF565,ZNF544,INPP5A,MASP1,EIF2AK3,RUFY2,ST3GAL3,RICTOR,PDE1C,CREBBP,ABCC8,ZNF461,JAK1,IL2RA,WDR24,STAT3,CHRD,CNTNAP1,ACACB,AMHR2,CDC25B,ZNF619,VANGL2,XPO5,OR5AC2,CLDN23,P2RX2,BUB1B,SMPD1,RPA2,CHD8,PROS1,WHAMM,COL6A2,COL7A1,CHST9,ASNS,NSFL1C,SLC10A1,DCPS,CTNNA3,MYH9,EI24,OR2C1,FLAD1,IRAK2,ZNF586,SMC1A,CST2,XRCC1,MTMR2,KCNK2,DNAI1,HSPG2,TNPO3,GNA12,OR5L2,RPS5,MGAM,PARP2,IL21,SPDYC,ALS2,OR7G2,ATP12A,SARDH,UNC13C,OR4L1,GNAZ,ATP1A1,P2RY2,COL19A1,MYH11,NTRK3,ZNF282,ATG5,LRP2,SNRPA,ERCC1,DAO,PIGO,CCL4,SEL1L,WNT10B,ADAM17,NDUFS2,TXK,ABCA2,GGA1,ZNF546,OR5D18,SLCO1A2,CLIP1,FNIP2,VNN2,CASQ1,ORC4,CHRM4,MRPL3,VPS26A,KCNU1,CD40,DDX6,UBA7,GNGT1,CYP2D7,UGDH,ALDOB,TBC1D4,RFX6,FKBP5,RPP38,UGGT2,OR10A6,PI4KB,EVC2,TOB1,RPL10,DPM1,TCL1B,C5AR1,DUSP8,FABP7,SMURF1,ALOX15,HCFC1,ABCG8,NT5E,PLK3,IL1RN,NFKB1,INSRR,TFAP4,APCDD1,VIPR2,ZNF841,CASP7,MYO1A,ZNF135,SRM,MAP4K3,PSD3,KMT2A,ABCB10,MGAT4B,SYNGAP1,SLC11A1,ARPC4,TRPV6,TAF4B,ADRA2A,ZNF626,SLCO1B1,ETV5,ROR1,CLDN17,OR10G4,AQP3,ETHE1,C1GALT1C1,PTEN,PLA2G4C,GPS2,APH1A,HGS,CSNK1G1,SCP2,NLK,PLA2G4D,SEMA4G,ZNF845,OR4N5,PPP1R3F,CACNA1G,LTBP1,AK3,GAR1,KPNA2,LCT,MAPK14,ZNF786,FGFR1,EDN2,XAB2,IL1F10,RND1,OR4A5,KSR2,IFNA21,SERPING1,PAX3,GLUL,FARS2,CFP,HMGCS2,CDS1,ASMTL,GJD2,HGF,SDHB,ENTPD5,RAG2,LAMB4,ZFYVE1,GRIA1,SLC22A3,LMBRD1,TJP1,LGMN,OR52N1,XDH,GABRB1,FBP1,HPSE,PABPC1,SEMA3B,ACVR2A,ROBO2,DKC1,DIS3,PML,MSTN,ABL1,SLC17A5,POLR3F,ITPR2,OR5T1,ASIC3,COL5A2,UBA6,GSTA4,RPL13A,WDR3,COL6A6,GATM,SOS1,FASLG,ZNF823,H6PD,BDH1,CHRNA7,HEPH,TJP3,PRF1,OR10S1,INHBA,OR14K1,KCNN2,AP3B1,OR7A5,DMBT1,NAGK,MYD88,ARHGAP17,LDHA,CYP2F1,NDST4,OR51D1,SIRT5,MYC,UGT2B17,PTPRN2,FPGS,GSTP1,SPAM1,LIPE,PSMA1,CXCL5,CCL3,ZNF850,UGP2,NEDD4,SRP54,OR5M3,JUN,CXCR3,MTHFD1,AP2A1,ANK3,GALNTL6,ZNF17,RXRG,ANAPC5,CYP2B6,KISS1R,TUBB,OR10G9,AP1G1,LAMC1,HTR1D,ADCY9,BVES,DUSP7,OR2AG1,NDUFS1,CSE1L,STEAP3,TM7SF2,KCNJ14,LIAS,G6PC2,PARP3,GABRG2,ITGA10,ARFGAP2,SNX12,DUT,CPT1A,ZFHX3,RIMKLB,MANBA,CHRNB3,GTF2A1,MRPS12,GPX4,POLR2L,RPS6KA4,ORC3,TNFSF4,OR5AK2,ZNF331,EEF1A1,ATF2,OR5D14,OR7G1,KLRD1,ZNF707,OXTR,ARHGEF4,SUPT20H,AASDHPPT,OR52K2,PRKCD,APOB,OR52M1,GALNT9,TEAD2,DNA2,UBXN6,BRK1,CDK7,NUP88,SMAD3,RARA,ZNF317,ABCB11,CRCP,ADH7,OR6B1,SND1,UPF1,SEC61A1,PGA3,ZFP37,PDE5A,CYP1B1,KRT19,KCNJ4,MAP2K5,ACTA2,AURKA,FCGR2B,RAPGEF2,UGT8,RBM8A,MAP2K3,MED17,ITK,ATP2A3,DDX19A,TBK1,SH3GLB2,OR56A5,EEA1,NOS3,IGSF11,APC,PPP2R1A,DRD5,AJUBA,TGFB3,ZNF182,TACR2,VMP1,PCK2,ERC1,NUP107,RPS6KB1,CDC40,SLC36A3,ENO3,KCND2,ABCA7,OR11H1,NRXN1,VTA1,ZNF790,FANCD2,G6PD,RHOH,ZNF324B,SGK3,WTIP,DIAPH1,CX3CR1,APPL1,IL11RA,ZNF99,PGAP1,ZNF641,CNTNAP2,ERBB3,SLITRK1,STAT5A,NT5C3B,ATP2B2,NTN4,CLCNKB,TPM3,FUT5,GSTA1,EEF1A2,LAMB2,SPOPL,AP2M1,ATG4A,DIS3L,ANO2,SLC38A5,GABRA3,PPARGC1A,IL37,LDLR,AGXT2,HTR1B,ATP2A2,RDH16,COX5A,ZNF415,RSPO2,DYNC2H1,MICB,IL20RA,TSPAN7,XYLT2,CACNG5,GH1,OR51Q1,EZR,TEK,UBE2A,CUL7,SMPD3,AMOTL1,KRT10,XRCC5,ATF6,BCR,NOP58,PDYN,TUBB3,TAF1,RFX5,COASY,RPL5,PTPN11,CYSLTR1,ZNF155,XRCC6,OR10AG1,RMI1,OPTN,BLK,ZNF528,POGLUT1,SULT2B1,LDHC,MAT2A,PDE1A,IRAK3,ABCF2,CYTH2,CSH2,DNAH5,GK2,AMPD3,IFIH1,ZNF479,RAD51B,CAPZB,TLR9,KIF22,SGPP1,FGFR2,CHIT1,CD72,INPP5D,CD3E,BBC3,NPFFR2,OR1L4,SYNJ2,FCF1,WIPF1,ZNF558,LAMC2,BMS1,ZNF347,RAD23A,OR6N1,IFI30,MYO5C,ATR,MRPL21,PARVG,F13B,PSMC4,DTX4,ZNF439,ZNF430,EBAG9,ZNF550,BHMT,MGAT3,OR5K3,RAP2C,IL27RA,ATP6V0A1,CLCA4,ITGA2,TLE3,PSMC6,CLU,CR2,THEM5,TPM2,OR2T5,IL2RB,SDR16C5,TRPC1,OR4D11,HSPA4L,ASL,ZNF506,KMT2E,NLRP4,UCK2,HEYL,ADH6,CYP19A1,PSD4,GUCY2D,DCTN2,RPS20,NFATC1,RPE65,OR1S1,AHCYL1,TACR1,CACNA1H,CAMKMT,RAPGEF1,GDF6,ZNF45,ZNF343,CYP1A2,HSP90AA1,CTNNBL1,SMAD1,FNTB,CHUK,EPN1,CSGALNACT2,NKX2-2,PKN2,ETNK1,SHC1,OR13G1,SGCG,PSMB11,TNFSF15,PRDX5,B3GALNT2,DIO2,P2RY4,BAIAP3,GBA3,FAR1,TEAD3,ABCB4,PDGFRB,ERCC8,CNTN2,ARHGAP10,PIGW,MYO6,VTI1B,WNT9A,ORC5,VPS29,DGKH,CARS2,OR10P1,ITGA1,STAG2,B3GNT7,CD33,RRBP1,MSH6,OR2AK2,GRIK1,PRH1,F2RL2,NUP188,CYFIP1,TRPV3,DNAJC1,NTRK1,CD9,ZNF480,MUTYH,ZNF267,CCND3,FZD6,CXCR6,PSMA3,NCR1,ALPI,SLC38A1,CADM1,OPRM1,FSHR,UXS1,GPR161,CKS1B,RET,WDR75,CHST4,ZNF425,RPS6,SEMA4B,OR56B4,MAPKAP1,TPR,UBA1,PFKP,RAD54B,GABRA4,VIPR1,SLC17A8,CCND2,UGT2B10,AWAT2,SRRM1,LIG4,CASR,SERPINA7,DMXL2,TK1,XPO1,SAT1,JAK2,RRAGD,FGF10,MMP16,SSH3,OR11H12,AMOT,E2F3,XPO7,ADH1C,CNOT10,CARD6,FMO3,OR6C3,ALDH1L1,FHIT,AICDA,SLC6A12,COX6A1,RBSN,UTP14C,ZNF233,LPCAT1,DIAPH2,MUC5B,RAPGEF5,EDEM3,UBE2J2,RORB,SLC27A4,PSMD4,HSPA1B,CSNK1E,GRIA3,ZNF19,COX15,MTNR1B,HTN3,ME3,MGAT5B,CDS2,PPARG,KAT2B,RASA2,ENTPD3,TBKBP1,INVS,SLC32A1,DCTN6,HDDC3,BMPR1B,HLA-DQA2,TARS2,CLDN18,IL22,IP6K2,FADS1,FES,ARHGEF11,NOTCH4,PIKFYVE,PRKCQ,CACNA1A,PEX6,XPC,CNGB3,MTHFD1L,HSPA9,MKNK2,FMOD,HSPH1,MNAT1,SLC40A1,OR4K17,USP8,NCF1,CACNG8,PPM1B,KRT28,CXCL9,MSI2,MT1B,RGS3,NLN,IMPDH2,COX7A2L,MTOR,COL4A5,CD55,EVC,GABRD,FBN1,MVB12B,SEMA5B,ZNF83,CAV1,FRS2,IRAK1,SLC9A4,CD1D,HMGB1,KIR2DL4,DDC,NLGN4X,PIAS4,GNL2,DICER1,SIN3A,IHH,FABP6,RXFP2,ZNF486,CYB5R1,BCL6,OR51A7,ZNF311,NDST1,NDUFS7,EPHX2,CD46,OTUD5,GPSM3,ZNF12,IGSF5,HLA-DMB,PAX5,GAPDH,CTNND1,INPPL1,VANGL1,SI,OSCAR,HCAR2,RIMS2,POPDC2,CD1B,PPP1R14A,THBS3,ALG10,MAPK11,OR2A4,ADRA1A,AP4E1,ALDH3A2,PRKG2,GCK,OR8J1,EPHA1,ACSM4,ASPDH,LSM1,RALGAPA1,OR4F6,UBQLN1,CSF3R,GRB10,LILRA6,MAP1LC3C,ERCC6,PDE6C,TAF7,COL23A1,IFNA13,AMY2B,PTGER2,USE1,MAP2K4,UQCR11,ZFP90,ATP6V1D,AK7,SLC26A4,MAPK10,ZNF705A,C4BPB,JMJD1C,EIF4B,ABCA13,DGAT2,SMAD4,CD59,PTCRA,SNRPB,ZNF274,BAG4,CSF2RA,NR0B2,GSTK1,ZNF682,ZEB1,CHMP3,PDXK,GNE,RPS6KA2,RALGDS,TAF6,NPL,ENPP4,OR2T6,CHRNB1,DIAPH3,ZNF791,MAP3K6,CYFIP2,LMO7,LGR6,CALD1,RENBP,ZNF175,E2F1,ZNF432,PLTP,GDPD1,PRKACB,LCK,LIPF,OR13J1,CD1E,SEC31B,PRPF4,ACTB,DDB2,CKMT1A,TWIST2,GABRA5,COL13A1,SYVN1,ACTR1A,SEC24D,DCTN4,ST14,BIRC7,SEMA5A,THOC1,CNR2,OR5M1,SMYD1,CREB3L1,FIG4,KIR3DL1,IGF1R,RARS2,NDUFA5,CD1A,PSME4,ZNF836,OR8K3,IL21R,OR52E6,OR9A2,ADM2,ZNF595,OR8B3,INHA,AKT1,ZNF20,CYB5RL,DAGLB,HOMER2,PSME3,GRP,ALDH1A3,CALML6,WNT2B,PPP2R5B,PRKAG1,TJAP1,NCAM1,OR10H1,CACNB2,GRM7,NDUFB8,SF3B3,KLF3,VAMP7,SSR2,PSMD7,ZNF214,GYG2,COL15A1,ZNF383,NCBP2,PAPSS2,DAG1,ULK2,AR,SIPA1L1,GNPAT,CSTF2T,IL17B,MT1M,AIM2,ADRA2B,GABRG1,CYP4F3,GALK2,TGFA,EXOC2,NLRX1,PANK1,ADCY5,GFPT1,CMA1,EDA2R,SRC,TGFB1,TNNI3,AHCY,KCNJ12,TCOF1,CALCA,ZNF492,GPHA2,ACE,BCO1,SMAD2,COL11A1,HMGCR
TCGA-A8-A0A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-E2-A15C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
