,genes,values
279,ZNF440,0.5640086
280,RGCC,-0.30460182
281,TUBA3C,5.455321
282,ZNF544,-0.12486376
283,MAP4K1,-0.023895582
284,IL17RE,0.7122492
285,TBL1Y,-1.22085
286,GDPD1,-0.10048634
287,PRIM1,-0.33465284
288,DBF4,4.0473037
289,PIGM,-3.263584
290,NUP62,5.2545934
291,NUP155,-0.047044348
292,CDK1,-1.3077937
293,ADM,2.3385284
294,PLK4,2.9139276
295,TUBA3D,-5.754324
296,CXXC4,-0.5849503
297,ZNF85,1.1446675
298,RRAS2,-2.1485014
299,KIF3A,0.22598885
300,KDELR3,-1.1885846
301,TFF1,-0.270315
302,DNM1,5.103431
303,NLGN4X,-1.41473
304,GRPR,1.9051176
305,POU2F3,1.1485696
306,SRD5A3,-1.5608252
307,ATG12,-7.1839433
308,ZNF583,-0.9323883
309,ZNF66,-0.11937084
310,NR1H3,1.1513586
311,UBE2T,1.7100986
312,XRCC2,-2.2101269
313,C9,0.29191786
314,DHRS3,-2.5183988
315,SLC36A4,-0.096820936
316,ZNF568,-0.9341441
317,PIDD1,-1.934944
318,AP1S3,0.13473752
319,CASP2,-5.886725
320,OR1F1,-1.2276181
321,ZNF569,0.07932878
322,CNTFR,1.24906
323,PTGS1,0.29290858
324,SLC25A17,1.0725754
325,KIF7,5.19498
326,COL8A1,-0.23352185
327,ZNF222,0.57755136
328,STX6,-0.21654665
329,RBM17,-1.0556788
330,THOC2,-7.6970167
331,CCL8,-1.3898909
332,LCAT,0.08929812
333,CD2AP,-2.0721557
334,DHH,0.4529422
335,SRR,-1.7653117
336,DYNC1LI1,0.32231724
337,NDC1,5.610731
338,AURKA,2.6328208
339,TRAF5,4.1495724
340,ITGB3,-8.63428
341,POLA1,-2.4766726
342,NPAS2,0.07604889
343,CERS6,0.95596755
344,ZNF782,1.2048882
345,PF4,1.0601854
346,MCM6,3.0023403
347,LUM,0.15006253
348,ALG10B,-3.7791789
349,AXIN1,2.726392
350,AGPAT5,1.257501
351,ZNF550,-0.4801773
352,ARSB,-0.7749531
353,STRADB,-5.629296
354,CFHR3,-1.0873066
355,RSL24D1,2.4750795
356,TRAM1L1,1.0403903
357,SEPHS1,3.0230176
358,CCL18,-0.71384674
359,PDE6C,-1.2124383
360,UTP18,0.65296954
361,PRCC,-1.7558837
362,IL13RA2,-2.1354206
363,YOD1,-1.4865692
364,RAPGEF3,8.333602
365,PNMT,-2.68732
366,CXCL14,-1.2890363
367,POLR3F,0.23911786
368,HERPUD1,1.313773
369,ETV4,1.0274669
370,NPFFR2,-4.2137227
371,SP1,0.057447728
372,GGA3,0.4989577
373,CPSF4L,7.4201417
374,TNFRSF19,-0.122460514
375,NRG2,-0.024379916
376,NXT1,0.007389108
377,SRSF3,-1.7137223
378,SLC22A5,0.18955761
379,PTCH1,-2.5767853
380,ZNF589,-1.1825382
381,UST,2.448221
382,ENTPD8,-1.0348244
383,UBE2O,0.6867256
384,ARHGEF4,0.7588512
385,NTF3,-1.3091656
386,FYN,-7.908396
387,ZNF26,1.1006962
388,SNX5,-0.17024826
389,SULT1A2,-0.1384799
390,LIG1,8.415607
391,MRPL17,-5.372279
392,WDR43,0.22688532
393,CDKN2D,-3.4632475
394,ATIC,0.16146515
395,SLC26A3,-0.16495715
396,PIP4K2B,-5.6970377
397,ZNF33A,0.8278431
398,TALDO1,-1.1520875
399,EZH1,-3.1778467
400,SARS2,0.7185753
401,HAO2,-1.1328938
402,CYP2E1,9.450365
403,RPS15A,-2.653546
404,SELE,-4.529494
405,WNT3,-1.5209161
406,GSK3A,-1.5902257
407,ZNF383,-1.2062476
408,CARD14,0.8474853
409,TMSB4Y,-0.6993389
410,FANCM,-1.2467593
411,CTNNA2,10.163795
412,UGCG,1.2137606
413,KCNJ12,2.507768
414,FANCI,1.0840683
415,PQBP1,-6.6523232
416,LDHC,-5.6820126
417,WIPF3,3.2973166
418,ZNF420,-0.11896993
419,PIGX,-0.85459095
420,SGPP2,4.673085
421,AVPR2,1.5354726
422,RAG1,-2.4968915
423,CUL7,-1.133403
424,CASC3,1.4813362
425,CD2,-9.229546
426,CD24,0.12639104
427,UBE2Z,3.4339259
428,CISH,-2.8280559
429,CDC45,1.6972355
430,EZH2,-1.2890872
431,ZNF81,1.0770555
432,ZNF90,-0.47203675
433,TAF11,0.94817686
434,ITGAV,-5.891637
435,ARG2,-0.5808024
436,PTGDS,3.9511378
437,RIF1,-0.7520417
438,WEE1,3.5138588
439,S1PR2,3.2395363
440,CCL19,1.4692261
441,TLR6,5.9843636
442,RPS16,-4.3091674
443,ZNF471,-0.28234115
444,NPRL2,5.992068
445,CXCL11,-2.5096962
446,HSD17B3,-1.6287979
447,SOCS7,-1.9163537
448,POMGNT2,0.9526089
449,PRKCQ,4.502514
450,NDUFB11,0.40232727
451,UPF2,-0.058383927
452,NME1,2.1008034
453,CTNNA3,1.244781
454,OGDHL,-1.8112601
455,AGAP3,-0.48035184
456,ATP1A1,3.0918427
457,UNC5A,-1.9447609
458,SLC2A5,0.92297906
459,COL2A1,-0.1462305
460,LRAT,4.404015
461,GSR,-4.1187363
462,DHX8,4.183064
463,ZNF37A,-0.38097844
464,ZNF221,-0.8114036
465,CDC25A,7.7151136
466,IFI16,7.782105
467,RNPS1,-5.3239727
468,BST1,-0.187969
469,COL14A1,-0.017970148
470,FBL,0.67569584
471,CD37,0.5045317
472,CD58,-3.9533222
473,ZNF442,0.5750129
474,GSTM3,5.8370123
475,TWIST2,0.5578171
476,HMGCL,-0.17447205
477,IPO13,-1.818047
478,EPHA2,-5.123008
479,ICA1,-0.18142453
480,SLC6A12,0.1647799
481,HNRNPA3,3.131127
482,NPLOC4,0.5987356
483,RPP40,0.765894
484,CYP1A2,-2.5577528
485,ARNT2,-0.024585906
486,PWP2,-0.1995508
487,GABBR2,3.9666088
488,HSPA1A,3.5549223
489,ACSS2,-6.381711
490,MGAT5,2.6306014
491,BMS1,-0.0870498
492,TLX1,-1.0351045
493,SEMA3A,1.6579545
494,TOPBP1,-0.41280562
495,KIF5C,-1.4123741
496,NRXN2,5.248497
497,RPS6KB1,-11.703309
498,RGMA,2.1817987
499,PIK3R2,17.24345
500,PGP,-1.4660074
501,PTH2R,2.3065774
502,KIF23,3.4402418
503,CCR2,-0.73464113
504,MST1R,2.1917298
505,EFNA3,5.481573
506,HS2ST1,-0.026507381
507,SOX4,-1.0941356
508,VTCN1,0.6787437
509,BRAF,15.865874
510,RPL10L,4.37095
511,PRPF3,-7.579463
512,ISY1,-6.812627
513,DEGS2,0.87569934
514,UBQLN4,-1.3625045
515,DNAH11,-0.01337513
516,NLGN4Y,-3.9168391
517,FABP4,-1.1876796
518,KPNA5,1.5417879
519,RAMP3,0.70880955
520,XPO1,1.3654605
521,PTPRJ,-0.03829687
522,PTCH2,4.635034
523,MYLK4,0.2764674
524,SEMA3B,-0.2917902
525,CARD11,-5.3485684
526,COL7A1,-0.09651832
527,PGD,-2.515919
528,ZNF585A,0.5518007
529,GTSE1,0.9382703
530,CBR3,0.98351127
531,ALYREF,-2.466474
532,SYT1,0.7937482
533,SAP30,0.020017283
534,ACACA,1.7538482
535,CERS5,-2.3905618
536,ZNF681,-0.8494526
537,SUV39H1,-4.287428
538,P2RX6,1.7488453
539,TEK,0.6337697
540,DCTPP1,-0.022878084
541,ST6GALNAC2,-2.7611706
542,VPS29,0.84036726
543,VNN1,-0.25255147
544,COL8A2,0.18116954
545,SLC2A4,-3.942157
546,CHMP4A,0.008808806
547,SAT2,2.7781615
548,TAF4,0.7092814
549,NSFL1C,-0.38855278
550,CKS1B,3.9360905
551,PTDSS2,2.5168366
552,ZNF674,-1.1899433
553,TRPC5,0.46587044
554,IPO7,1.2700065
555,NUP43,5.4706616
556,ZNF84,-0.7743206
557,ACYP2,1.1270815
558,MATR3,0.11837655
559,FLAD1,0.43995926
560,ZNF343,-0.5965046
561,ENTPD2,3.319865
562,RBPJ,2.9904537
563,TUBB,5.2986703
564,IPO4,-1.3744557
565,CCL16,1.108981
566,CYP27C1,1.944649
567,PPIF,-1.8691242
568,NOP56,0.93552744
569,EIF4EBP1,-8.608372
570,ENPP3,-0.70918477
571,UBE2S,-3.2504456
572,ALG6,1.581504
573,TDO2,-1.788319
574,UBE4A,2.1147125
575,ZNF195,1.1249808
576,TFPI,0.40259305
577,GLUD1,-2.7348492
578,PDX1,1.9384774
579,PKMYT1,-0.8640113
580,ACSS3,5.489225
581,RANBP1,-1.4864388
582,DIO2,1.5069858
583,CLDN19,-0.44011948
584,ID4,1.9302052
585,EEF1A2,1.8354255
586,TJAP1,-0.47947726
587,NRG4,0.05375707
588,NAT2,-2.5369203
589,HSD17B1,0.5935958
590,SRPK1,-0.84009254
591,MAPK10,-15.412619
592,DCN,-5.9278483
593,ZNF169,0.8444317
594,XPO5,-4.7593384
595,FBXO4,-3.3941016
596,ERCC8,2.0390997
597,MRPL30,3.966532
598,TRIM32,-1.0894512
599,RPS21,1.1645929
600,SERPINA7,-1.5657318
601,MCM5,2.5403557
602,B3GAT3,-1.891224
603,CD8A,5.02854
604,MRAS,-2.7422864
605,MBOAT1,2.2840133
606,WDR75,-0.3363074
607,HTR2B,3.974297
608,ULBP2,0.7940351
609,DCP1A,0.107056305
610,PIGS,-2.3371727
611,SNRPD1,-7.673874
612,AK9,-1.2145475
613,ACAA1,3.0664003
614,ZNF793,0.24831802
615,AMOTL2,-0.1704562
616,SNAP25,1.1724309
617,GABARAPL1,-10.090727
618,ALOX15B,3.1112144
619,MSH6,-0.6551725
620,COL22A1,-0.21963397
621,UTP6,-0.2000834
622,PPP1R1A,0.94996595
623,ZNF727,0.8925993
624,RAD51C,1.5444174
625,CYP27B1,2.2347162
626,CSNK2B,-0.5992926
627,ZFP37,-0.625698
628,ELANE,-0.5340381
629,CFHR4,0.49864995
630,ANO2,0.0321692
631,DSG1,2.8998632
632,NKD2,3.3295932
633,CD70,0.5556659
634,GATC,-3.3378518
635,B4GALNT3,-1.0381017
636,RNASEH2A,2.5221553
637,POMGNT1,2.5671546
638,HDAC2,3.1203506
639,ZNF562,0.28371498
640,FKTN,1.6846048
641,AMD1,-2.893508
642,SSTR5,3.4173205
643,FZD9,5.8510666
644,CYSLTR2,1.4993964
645,ZNF792,1.1770079
646,PRKCA,-6.7570553
647,PIGT,-2.6665864
648,NUP210,-1.0745445
649,SLC1A2,-6.3159895
650,SLCO1B1,0.2761904
651,CCNB1,2.8832774
652,RPTOR,-2.984987
653,ADH4,-5.1021433
654,B4GALNT1,-3.303876
655,RFC5,-0.78712565
656,SGCB,-3.3089697
657,AGRP,-0.5114454
658,EPHB3,2.1121392
659,TRPV3,-1.1946927
660,PRKAR2B,1.2416681
661,ENPP4,-0.014078606
662,FEN1,1.6163763
663,GAL3ST1,-1.285252
664,MLYCD,2.1246638
665,MCM2,0.30015668
666,GIT1,-2.6887555
667,ZNF141,1.1430393
668,GALNT15,4.7272596
669,RRM2,-4.006249
670,SEC61A2,7.195141
671,ATP6V0D2,7.5499525
672,KLF2,2.8337078
673,UNC5C,-2.1694384
674,P2RX4,-0.8191484
675,GNL3,-0.43177316
676,IPMK,10.287677
677,GPD1L,0.121772826
678,DCLRE1C,-0.061432455
679,HSD3B7,-2.1113803
680,RPL27,-5.27141
681,MAFA,3.4357994
682,IL17RB,0.261385
683,SMPD2,-5.6418333
684,EIF2B3,0.7741932
685,HS3ST2,-0.002250015
686,ACAT2,2.3058684
687,IL12RB2,-8.266777
688,CLCN2,2.0303116
689,SUV39H2,-0.24753508
690,SRSF2,-1.6977916
691,USP1,0.9679675
692,PABPC1L,7.328696
693,PSMD3,-5.440495
694,BOC,-2.7501154
695,UBE2C,-0.36796844
696,BUB1B,-1.9500917
697,CORO1A,-2.0524673
698,STX2,0.52396417
699,CD79A,-7.25177
700,LSM2,4.6517973
701,BRCA1,-8.994348
702,CHAC2,2.4097037
703,ZNF20,-0.5229663
704,POLR3C,-2.2709913
705,SLC27A5,2.9293678
706,NR3C1,0.95988756
707,MED13,-5.541474
708,GSTP1,4.8094983
709,INPP5F,2.3447576
710,ZNF74,-0.22775948
711,PPP1CC,-3.1184042
712,RAB33B,0.3775494
713,ERCC6,0.35969353
714,ZNF284,-1.1338636
715,HSD3B1,1.7339458
716,HSPA1B,4.7936726
717,CRNKL1,0.59541065
718,EGLN2,-4.55447
719,BRIP1,3.0396874
720,BUB3,-0.24244615
721,VKORC1L1,-1.0487235
722,SLC3A1,0.1530309
723,SNRPC,2.849578
724,ANAPC1,-2.5964901
725,CYP3A4,10.1300955
726,ATP2A3,-3.0521812
727,INMT,0.5657793
728,CXCR3,0.51497203
729,ADA,0.022055158
730,EDC3,1.1855271
731,NAT8L,-1.9646326
732,ZNF10,-0.58646417
733,MPZ,4.6701503
734,SEMA5A,-0.0945364
735,VMP1,0.5487562
736,CSNK2A3,4.6136312
737,ST3GAL5,-2.636387
738,EXO1,-3.612861
739,XRCC3,-2.0534408
740,SSR1,0.38670093
741,NAMPT,-6.9548197
742,SNRPB2,-0.78966385
743,PEMT,0.91537964
744,RFK,0.29949564
745,EML4,4.59412
746,RXRG,2.950704
747,IAPP,0.64752024
748,SFRP1,-0.76071393
749,ZNF382,-0.17457052
750,ATP1B2,-0.24571541
751,SRP68,1.945491
752,TCN2,0.41372696
753,CNOT10,0.36585578
754,PPAT,1.1713351
755,FMO2,-6.481319
756,PLAT,-2.8166459
757,CSTF3,-4.626939
758,CRTC2,-1.3679522
759,IPO5,-0.89798576
760,ELK1,3.7100797
761,YWHAQ,12.549283
762,SSH2,2.152011
763,ANTXR1,-6.697399
764,POLR3G,5.1085596
765,POLR1C,-1.0320747
766,GCNT2,0.7574012
767,CCNB2,1.2053614
768,CACYBP,1.5589874
769,CIR1,-0.9269837
770,UBE2QL1,-2.431293
771,NDUFA6,-3.259241
772,KAT2A,-4.6808734
773,COL13A1,0.12379438
774,EDA,0.032126576
775,RPL27A,-2.121409
776,ZNF571,0.83168066
777,FABP6,0.082098454
778,CYP8B1,-0.9081973
779,ZFYVE16,-2.8794847
780,MYH11,-5.0824633
781,ZNF669,0.91781384
782,GSTM1,4.320078
783,ELOVL3,3.1732497
784,THOC5,-2.5807106
785,ZNF667,-0.30796257
786,ZNF133,-0.014389354
787,COL4A5,-3.0783017
788,CACNA2D4,-5.4320693
789,CDK6,-4.1425896
790,CCNE1,-1.3746586
791,SLC1A7,2.9245043
792,THBS2,-5.181081
793,CAMK2B,-0.7079082
794,RFC4,0.090101495
795,NMNAT3,0.8901843
796,VPS35,0.58141863
797,EME1,3.726465
798,RAD54B,1.8261378
799,POLR3K,-1.4598107
800,LAMB1,-0.4196373
801,ZNF233,-0.15444915
802,ZNF573,-1.0344527
803,TK1,-4.660419
804,SLCO1B3,0.41077694
805,TP73,-1.3040798
806,DCTN5,-0.41198492
807,IL23A,7.2964563
808,ORC6,-3.7843788
809,EIF4E,6.447221
810,MMP1,2.190919
811,EFTUD2,4.912748
812,IBSP,-3.8369982
813,ZNF354B,-1.1775075
814,GUCY2C,-2.72262
815,ORC1,1.2954088
816,LFNG,-2.8054385
817,BLM,0.2433573
818,NR4A1,2.9726205
819,RBL1,-3.7704422
820,TNPO1,-5.278418
821,COL11A2,-0.23972107
822,VAMP4,-0.095369086
823,PPP1R14A,0.041382153
824,PPP1R1B,-3.6584437
825,CCDC6,-4.4599767
826,CCR5,1.0002172
827,ACADL,-4.0261784
828,KPNA2,-1.1268371
829,ZNF780A,-0.6545069
830,AMH,0.7815851
831,HGF,5.977312
832,CKS2,-1.5192453
833,MRPS10,-3.0596702
834,ANGPT2,0.31182536
835,CPLX2,0.684465
836,NEFH,-0.021005793
837,ESR1,5.7711415
838,E2F2,-9.790574
839,C4A,0.17193109
840,PSMD11,0.9910826
841,GNA14,-2.5550106
842,LEFTY1,-2.9826772
843,AP1M2,-0.48562258
844,HMMR,-0.563138
845,IPO9,-5.567732
846,SAE1,-3.399252
847,CXCL12,8.165809
848,FCGR2C,1.4474475
849,UBXN2A,-0.39956748
850,MAD2L1,-0.1091223
851,ZNF30,0.8653474
852,DHRS11,0.26667148
853,POLE,-2.054148
854,ABO,1.2339377
855,ASPDH,1.7103276
856,E2F3,-2.9746268
857,S1PR4,-5.43856
858,ZNF433,0.49956572
859,GNAZ,-1.071245
860,ULK1,3.1966493
861,MANBA,3.9549904
862,WNT2,6.4053073
863,DEGS1,6.724581
864,POLD3,0.057935342
865,SLITRK3,2.321788
866,SF3B1,-6.978855
867,FGF1,10.601932
868,PHKA1,-1.9760767
869,TRAF2,3.3137693
870,CYP2C9,7.7282476
871,AHCY,1.5993409
872,DYNC1I1,-2.8428724
873,ZNF726,1.2410784
874,IRAK3,1.3739532
875,SUPT3H,1.2352095
876,BCO1,1.7605529
877,STMN1,-3.756619
878,GCDH,-1.0230314
879,BIRC3,9.257669
880,AKR1D1,3.5532968
881,CYP3A43,-0.059958685
882,ZNF891,0.16877997
883,SFRP4,-0.58185023
884,GZMB,4.5353894
885,GRID1,-3.382067
886,KCNJ2,3.8324594
887,MCM3,-2.5888004
888,IRAK2,-2.5876708
889,ADRB1,-0.23810942
890,RPL23A,3.5669405
891,IL1RL1,0.7406632
892,EIF2B4,1.0011855
893,TTK,2.614789
894,ALS2,0.14416924
895,MLF1,0.4039889
896,PDSS1,0.8992611
897,QRSL1,-1.6366559
898,FANCA,1.6281152
899,GRK6,-0.5699614
900,CXCR6,0.2670812
901,ELMO1,0.46961188
902,TNNC1,-0.24202411
903,DGKG,-1.6194106
904,SEMA7A,-0.34377995
905,SLC19A1,-0.5953472
906,CDCA5,2.5564344
907,CCL21,-1.4562455
908,PHAX,1.2265389
909,RPL19,3.4371362
910,RPS7,4.837153
911,CHKB,-1.8846807
912,GMPR,-0.72558415
913,ZNF530,-0.20104562
914,FOSB,-0.8722553
915,FARSB,0.23728354
916,RP9,2.2996612
917,CKMT2,-1.522313
918,TNFSF13,-0.74076605
919,POLE3,2.2846014
920,GOSR2,0.16028894
921,COQ6,-0.5997725
922,NDST2,2.661463
923,KCNJ15,-1.0260633
924,RABEP1,0.28476182
925,ZNF675,0.81597877
926,E2F1,-7.740039
927,UBB,1.4046448
928,TXNL4A,-7.605938
929,FMO1,2.8433828
930,FHIT,-1.4042313
931,ABCC3,-2.5065057
932,EGF,0.4412743
933,CPT1B,0.44854105
934,PPM1D,0.47720197
935,YWHAH,4.5091004
936,CDC7,0.08196128
937,PDCD1,1.1808552
938,NOP58,0.5878468
939,FBXO43,-1.1029052
940,GXYLT2,3.3253553
941,PDE2A,3.027586
942,RAD51D,-1.2456936
943,SLC5A1,-2.1224496
944,PHOSPHO2,-1.5550026
945,TACR2,-2.2106075
946,SFRP5,0.105251685
947,ENPP6,0.087298825
948,PRKACB,-20.160408
949,CHST4,0.25259146
950,BUB1,2.763406
951,RASSF1,0.32873204
952,TXNRD1,-1.1169609
953,ADSL,-1.8969705
954,ZBP1,5.2223034
955,GNAO1,6.566653
956,SLC22A1,-1.5597037
957,ORC2,2.7127576
958,ZNF682,0.93255407
959,FFAR2,-1.5846878
960,LAPTM4B,-0.08117737
961,DKC1,0.0363752
962,LMNB1,3.4683883
963,MAML3,-0.45337543
964,ABCC5,-1.0281352
965,PCCB,-4.7199597
966,MAP3K14,1.1573973
967,SUMO4,-5.292379
968,SSX2IP,-0.081699975
969,RILP,-1.3426335
970,NRCAM,-4.1514845
971,RRM1,-3.6771483
972,PRPF18,-3.0439992
973,RPSA,-0.051509313
974,MCHR1,-3.8037472
975,FXYD2,-8.277326
976,LPAR2,-5.7117896
977,BLVRA,0.82246023
978,DDX42,-5.9741087
979,CHSY3,0.84983903
980,ADCY4,-6.477681
981,TRPC4,-1.7870842
982,CD3E,-2.998225
983,LYPD6B,-0.56179017
984,SPX,-3.9235175
985,APPL1,4.231829
986,AOC2,-6.810069
987,KIR2DL4,-0.33320907
988,ZNF546,0.28355026
989,FANCC,-1.7169371
990,MOGAT2,2.4694111
991,NF2,2.8177185
