,genes,values
111,OR51G1,-1.1737131
112,DSPP,2.412916
113,LRIG2,0.19757396
114,PRDM2,1.7884768
115,HLA-DOA,11.355222
116,IRAK4,15.275034
117,OXTR,1.4918407
118,CLCA4,-0.8700823
119,SKP1,7.1679254
120,CREB3L4,4.1034174
121,MSTN,-5.5185246
122,TRPC5,-0.12498033
123,ESRRB,2.5773962
124,NOD1,-9.976859
125,SHANK3,4.670322
126,PRPF38A,-3.7129755
127,C1S,-0.6018274
128,ST3GAL6,0.6165189
129,LGR6,-0.6051299
130,SGPP2,-1.7887715
131,NTRK3,-13.26485
132,HRH1,-17.203503
133,ZNF689,-1.4623282
134,ZNF658,-1.9121821
135,AFP,-2.3674607
136,CPS1,-0.71611273
137,TAF9,-5.2060986
138,ZNF589,-0.64863294
139,LTA4H,-11.989547
140,RPS21,-5.263512
141,NTNG2,-8.772282
142,PHGDH,-9.244016
143,CD209,2.218366
144,EGF,-3.3912594
145,ZNF492,-0.4078414
146,ESR1,2.015177
147,PDE6G,-1.0946342
148,OR10V1,3.2339122
149,ZNF699,-1.3920666
150,PRKAG2,-9.745965
151,NDST2,-11.762143
152,FAAH,1.9868422
153,FSCN1,3.1889591
154,UAP1L1,2.7821007
155,GRIA4,7.4388456
156,ZNF778,1.2907556
157,MC5R,14.416357
158,ITGAL,6.1226125
159,CASQ2,-1.8935792
160,PTPRF,-19.076227
161,RAET1E,-8.390705
162,BTG2,3.159673
163,GPR50,14.258011
164,SCD,17.386312
165,ZNF547,0.8486688
166,ACTC1,-4.1295285
167,GSPT2,-3.3289444
168,UCK2,0.039530464
169,BMI1,6.1816053
170,GRIN2A,-16.617853
171,IL32,-1.4406241
172,PIK3C2A,-8.945487
173,POLR3B,-6.272653
174,NPSR1,-6.921658
175,G6PC3,-14.371304
176,MYO5C,2.5893147
177,ALAS1,11.725304
178,RPA2,-21.555347
179,PPP2R3B,22.518267
180,MYO1A,-0.85249853
181,MYO1D,-0.038831946
182,CKMT2,-10.544173
183,DSP,-9.498684
184,SULT2A1,-18.224346
185,MME,-5.236025
186,KDR,11.141078
187,JMJD1C,-6.7657733
188,PLCH1,5.4729104
189,HPD,13.889025
190,RFX5,-11.842361
191,NOS1,4.1377234
192,TRPM2,3.158511
193,NFATC4,-5.051155
194,IL1RL1,4.6043487
195,GNS,2.4817402
196,LDLRAP1,4.3826113
197,NAPRT,-6.484757
198,DBT,5.11644
199,ZIC3,-2.8005297
200,ZNF436,-0.032681867
201,PPP2R5D,11.710868
202,CKAP4,-0.39130574
203,BID,-3.2227042
204,GPAM,13.827043
205,RUVBL1,2.0310242
206,TP53BP1,1.2775613
207,PCYT1A,2.5167942
208,CHRNB1,8.868785
209,SLITRK4,12.348856
210,MAP3K1,17.807335
211,SLC7A9,-2.3302588
212,GUCY1A2,-14.537636
213,ABCA6,3.6367188
214,COX4I1,-3.0870042
215,LPAR6,-15.572324
216,ZIM3,-2.1264465
217,ZNF534,2.7269444
218,PAX7,7.57896
219,EFNB3,-0.114931196
220,ABCD3,-16.40339
221,ZNF681,2.4069772
222,IL10RB,17.566599
223,MFSD8,-1.4966569
224,UGT2B4,-25.283335
225,TAP1,-25.380198
226,COL6A6,-0.53833133
227,F10,1.5382318
228,ST6GALNAC3,-8.549894
229,PTH1R,10.55293
230,ZNF480,0.70398295
231,GALM,0.08190765
232,GATB,-0.88154924
233,ZNF302,1.8159542
234,CLDN9,10.411867
235,MSH2,0.88519895
236,XPO6,2.4266434
237,ZNF878,1.1166943
238,PRKAG1,-25.468668
239,AKR7A2,-2.0182765
240,MBTPS2,1.3448827
241,PIK3CD,-48.64794
242,AK5,-3.3219461
243,ALDH1A1,-7.665706
244,UBA2,-2.9949875
245,ABL1,24.383562
246,PHLPP1,-0.58577245
247,RPS4X,3.4494956
248,ATP2A3,1.3633082
249,OR5M8,-4.767538
250,PPP1R3F,-0.34822583
251,MCEE,12.85782
252,STRADA,10.648469
253,TAF3,-1.197831
254,ZNF74,-1.319972
255,MUC7,-2.4401345
256,GALNTL5,-5.0283537
257,PDSS2,-0.51736593
258,SLC6A2,-0.5851286
259,MOCS3,-1.7659594
260,SLC25A31,-6.5526166
261,DBH,-1.5851849
262,GPX6,10.305905
263,NDUFV2,8.860508
264,FBN1,9.044171
265,PAPSS2,9.842242
266,TPP1,-0.73178566
267,DNAH6,-0.616142
268,EYA1,5.1241846
269,AMY2B,-3.697664
270,NTN4,0.05150873
271,SLC6A4,-2.0161898
272,MDM4,-7.074787
273,TICAM1,-2.7099898
274,OR13F1,-2.461519
275,POLR3D,-14.9372635
276,GANC,-0.16974854
277,GRM4,-10.846771
278,ZNF229,0.8248532
279,HDAC7,-4.352138
280,FLAD1,-14.66505
281,VTCN1,-4.789777
282,GNA12,-5.179856
283,KRT17,1.4128006
284,POLR2I,-0.84725916
285,CD48,5.313539
286,ZFP69B,0.2774689
287,ZNF160,-0.11535956
288,FUT8,-9.599216
289,PLA2G4D,-21.37478
290,GLUD1,-3.7558904
291,ACTA2,-0.98022455
292,ZNF557,2.4222472
293,ZNF354A,-2.7390358
294,CYP4F2,-11.677478
295,KRT23,-2.5322835
296,RHOH,0.19875567
297,KDELR2,0.6835819
298,ZNF623,-2.7451394
299,CPA2,-0.3487908
300,ACTR10,0.41211137
301,GP6,4.717016
302,SUOX,-3.0924006
303,SLC5A5,1.1598376
304,LPAR1,-9.373545
305,DNAH11,-0.68066996
306,UBE2S,-1.390707
307,OR4F17,3.7526364
308,ASAH1,4.761549
309,CXCL12,14.041548
310,ZNF761,2.4436882
311,OR8K3,-1.6651747
312,AGL,-1.3053904
313,FGFR2,9.436878
314,GSTT2B,40.816433
315,HTR1E,-7.7840033
316,COL6A2,2.3507562
317,ZNF746,2.6573126
318,SLC34A2,-1.6551293
319,RFK,-0.724867
320,YES1,-0.1465092
321,DIS3L,-0.11819226
322,ATP2B2,-25.156185
323,SEMA5A,0.21389766
324,THBD,1.4029276
325,SLC4A4,11.593438
326,COMT,10.344292
327,CSTF2,-2.4507673
328,RFC5,-7.3189654
329,RASGRF2,-7.221412
330,STAR,-3.5135734
331,ATP4A,-0.16780624
332,OR2A4,2.911988
333,ZNF552,2.0183086
334,H6PD,-4.1194425
335,SGMS1,-6.0466747
336,PSMB10,-8.929615
337,LLGL1,-9.3691845
338,CMPK2,4.8694143
339,SLC22A2,-1.140606
340,OR11L1,-1.7440981
341,CXCL5,-11.371846
342,OR6A2,-2.2112255
343,LILRB3,-0.43389803
344,DHX16,-2.7396994
345,F13B,0.3248092
346,RFXANK,14.006134
347,GABRR3,15.565623
348,PPP1R3B,-4.1383405
349,OR52A5,-4.1426134
350,CHST11,1.6311193
351,CACNA1C,0.6841953
352,CYP27B1,-12.720608
353,CHMP4B,-2.0546677
354,ANAPC1,7.0592785
355,ATP6V1B1,15.453604
356,LBP,12.339193
357,IPO4,-2.0440638
358,LDB1,-4.331946
359,CNOT10,-2.8429637
360,MINPP1,-0.025310062
361,PPP2R2D,-7.8091955
362,KCNJ2,1.5009642
363,ETV4,-4.884926
364,KRT36,-0.3465738
365,EME1,10.305934
366,PIP5K1C,-10.82372
367,EIF2B4,1.387969
368,RPN1,-4.593624
369,HSP90AB1,17.717157
370,MYH7,-3.954621
371,SRC,-8.359686
372,PPP3CB,24.775223
373,PAPOLG,3.2916024
374,TUBB4B,2.563064
375,MYH9,-1.1149102
376,MSMO1,6.7722683
377,CCDC6,2.3337634
378,KRT27,2.080236
379,NCBP2,0.21143056
380,SLC39A4,-5.3733726
381,CHRM3,0.4144267
382,XPO7,2.0721486
383,NUP88,3.8585663
384,ADCY8,2.1033456
385,ASAP2,-6.4621
386,NOP56,-0.05554528
387,PLCZ1,-24.419067
388,BMP4,-23.874256
389,GRB2,13.553448
390,MLKL,-10.719999
391,PHKB,-0.99894375
392,MGAT1,-18.496254
393,NMU,-10.928058
394,HPN,-10.883539
395,GMPR2,0.46777603
396,GK,6.6437235
397,CHRNB3,-7.852703
398,SIN3A,7.309454
399,WAS,8.268536
400,RIPK1,4.060399
401,LPO,4.95537
402,LMBRD1,-6.5007915
403,PGAM2,8.208032
404,ELN,5.229284
405,CHRD,10.341736
406,HGS,10.354273
407,PRPF4,2.345307
408,CYP2R1,0.52651054
409,TAS2R46,-0.0066036847
410,GTF2A1,-15.926808
411,CD37,3.9473267
412,PRKAR2B,-9.046543
413,ZNF454,2.0771453
414,OR2T11,-2.8546488
415,FBXO32,-0.06883744
416,RFX6,1.3209159
417,ZNF324B,1.7661071
418,VAPB,-3.522324
419,ZFYVE16,4.1595883
420,HTR3B,5.923844
421,SLC27A6,-0.62139344
422,CDC37,0.30869937
423,OR11G2,-3.8311856
424,OR5AK2,5.117258
425,NUP133,0.5407763
426,COQ5,-13.84669
427,MTHFS,-5.1305866
428,ACSL1,-11.138142
429,CCDC12,-2.9720736
430,CSNK1A1L,-9.303956
431,ZNF519,2.0336502
432,CCR6,7.4157386
433,NR1D2,-3.7794275
434,RXRB,-0.4477362
435,COL11A1,1.5248919
436,HRH2,-12.631435
437,ZNF735,1.4930446
438,HSD17B12,13.781995
439,OR10G9,-4.6588607
440,PTPRR,-0.47180387
441,CD274,-6.423435
442,CHD4,10.56007
443,TNFRSF9,1.9010563
444,GALK2,7.377895
445,ATG5,14.47044
446,IFNE,-3.8836381
447,ZNF251,-2.2878096
448,ZNF91,1.5394468
449,DBI,-0.97909623
450,SLC4A2,-14.175334
451,ZNF624,1.8967263
452,OR10G7,-3.996243
453,UAP1,10.743238
454,CKB,1.1171639
455,ITGA11,2.4948142
456,NDUFB4,0.9045821
457,PKLR,2.2343843
458,ADAM17,-0.96437544
459,RPSA,-3.7749436
460,MAPKAPK3,3.1461024
461,ST6GALNAC6,-3.2137299
462,CHMP2A,3.1849327
463,HCAR2,0.08607243
464,CACNB1,1.4149345
465,IL6ST,-14.341419
466,OR10A6,2.5361133
467,GPD2,0.09901119
468,SEC61A1,21.39384
469,OR4S2,-1.6244001
470,SRSF8,1.0037173
471,TPCN2,-1.8610635
472,NUDT16L1,-0.069480754
473,B2M,0.1163885
474,PTGDR,8.808797
475,CR2,-22.720999
476,NADK,3.6740236
477,XPA,-6.214856
478,SLC12A5,-7.257149
479,PIGV,-4.4863873
480,VPS26A,-2.6917286
481,GGT6,-3.7688174
482,TDO2,8.531993
483,RCE1,1.4834335
484,UPP2,4.6081214
485,ADH4,-18.387081
486,TUBB,-5.235576
487,DAGLB,-0.28110492
488,MVB12B,5.135037
489,EIF4E2,-13.984396
490,MARS2,-9.26937
491,WWC1,-1.1701983
492,ZNF157,-2.4922793
493,ABCB10,-2.5996883
494,GUCY2F,-6.5974636
495,FZD5,7.380241
496,NRG1,-5.390064
497,ETV5,7.816856
498,NSFL1C,-0.50207615
499,LRP5,-1.9119891
500,ZNF556,2.079857
501,AP1B1,0.40755612
502,HNF1A,1.4338154
503,CPSF2,1.7655201
504,SH2B1,-4.7282844
505,PTDSS2,-2.6868916
506,FIP1L1,-1.9122846
507,OR8H1,3.0296862
508,OR5K3,3.268786
509,PIAS4,5.126042
510,BMPR1B,-0.58134115
511,NME7,0.0982152
512,KRT40,-0.15154597
513,NEFH,2.2363527
514,SEC61A2,1.9633484
515,CRK,-0.5254728
516,PSMA5,4.4250617
517,SLC5A6,-1.0051321
518,CPOX,-2.4110212
519,ATM,9.66022
520,GPX3,-3.3189678
521,UBE2N,7.557453
522,TPH1,19.163033
523,TLR1,-3.5205007
524,OCRL,-0.09222695
525,PLA2G15,3.5469522
526,PRKAR2A,14.060577
527,MFN1,-2.8760128
528,HERC2,-0.19967283
529,PYGM,-6.5599966
530,BCKDHA,-3.6003773
531,NUP98,2.915018
532,NADSYN1,10.323884
533,ADIPOR1,-7.864779
534,FRMD1,-1.1449069
535,GPAT2,8.271442
536,ATP2A1,-2.9409678
537,LIG1,-4.0888734
538,RMI1,-3.024666
539,GZMA,-10.743228
540,DDC,17.226873
541,GLUL,3.9680865
542,ZNF486,0.70821154
543,IDH3B,1.7675511
544,CDC7,-1.9140625
545,CEL,23.518667
546,MT1E,-7.469488
547,AGT,-8.295844
548,AICDA,-2.2423515
549,IL9R,-8.169545
550,SEC23B,-1.671507
551,GTF2B,-4.373012
552,HLCS,-4.4006467
553,LPCAT3,-3.7250435
554,MTMR4,11.125346
555,NSMAF,-5.176313
556,WT1,-5.491259
557,SLITRK5,20.578041
558,CD19,-4.8947763
559,OR4C13,-2.723368
560,C3AR1,16.016582
561,STS,-6.926718
562,LDHAL6B,1.83193
563,LAMC2,-6.75689
564,FBXL3,4.1259384
565,MAGI1,4.3343353
566,TXNRD2,-3.5084212
567,ZNF7,0.35470423
568,RASGRF1,-11.686525
569,ZNF611,-1.654314
570,MYCN,-0.44129893
571,FCGR2B,-17.473095
572,FES,0.1880828
573,POU2F2,2.906068
574,KRT15,2.7238064
575,WASF3,13.226283
576,RPL8,-7.714802
577,ZNF273,-1.9043125
578,IMPDH1,11.355511
579,VASP,-2.6708639
580,ADAR,-17.855265
581,KIR2DL1,14.066331
582,EGR2,-12.234475
583,CHEK1,0.84874445
584,COX6A1,6.0842776
585,TGFBR1,12.29254
586,OR4D2,-0.6734132
587,RGMA,8.714291
588,ABCB11,8.118351
589,AMOTL2,1.816938
590,PTGIS,-4.39391
591,HS3ST3B1,-2.6359994
592,ZNF677,0.6074805
593,SMC1B,-4.860477
594,MIOX,0.06332393
595,LIMD1,0.10988349
596,SSH3,7.2530184
597,EDEM3,-1.9603449
598,FANCD2,12.068966
599,PRDM4,2.1488814
600,SRSF2,-3.2559502
601,LMNB2,0.17731701
602,PRKCH,3.9788868
603,PRPH,3.383579
604,ZNF564,1.668839
605,CAMKK2,-6.0288987
606,ACOT8,-11.553269
607,PYGB,6.5358906
608,MYL6,-6.5077844
609,IFI16,4.9588943
610,MCM5,5.6117845
611,ERCC1,12.087095
612,IRS2,8.500276
613,CHRNA10,-4.6559033
614,SEMA3C,-0.0789149
615,PPM1D,2.6124456
616,CASP2,-0.97878057
617,KRT34,3.0298169
618,ZNF23,-1.7250739
619,TRPV1,16.143387
620,CR1,-4.222332
621,GALNT3,5.2678866
622,RNASEH2C,-0.6282867
623,UQCRFS1,-6.9424243
624,EFNB1,-0.040945616
625,DNAH1,-0.84888077
626,NEU3,-2.7926633
627,ZNF124,0.09477861
628,RPS2,6.2739577
629,RBP2,-8.499909
630,KCNQ3,0.11149761
631,SCTR,9.6128845
632,STX1B,0.51656234
633,PTH2R,-2.257486
634,CPSF4,3.6611314
635,CTNS,0.49892104
636,OR13G1,-1.0909315
637,ZNF300,2.8524024
638,TOP3A,6.809742
639,SH3GL3,-0.8436711
640,ZNF440,-1.5989206
641,ALYREF,-3.3144374
642,ALS2,-4.8988495
643,SEMA6D,0.023472192
644,ITGA3,14.380387
645,FCER1A,4.578729
646,RAB11FIP2,5.323518
647,ABCD2,-12.74093
648,GSTO2,-19.342
649,TXNRD3,1.5836687
650,TNFRSF11B,4.8207517
651,DIO2,2.5272868
652,EFNA5,1.0815556
653,COASY,3.3319392
654,GCNT1,1.8027338
655,MAP4K1,0.0710221
656,ALDH18A1,-4.3349037
657,SULT1A1,15.894497
658,PDE8A,-5.0851326
659,CASP5,3.7267518
660,OR10R2,4.5304747
661,SRR,0.1321014
662,HSPA4,6.8169093
663,RPL18,8.27659
664,P4HB,0.84777814
665,RAD21,3.5015504
666,LILRB4,-10.366585
667,FANCG,-1.3839246
668,OR9G4,-2.9553604
669,CCNE1,16.358057
670,IL31,10.8520975
671,SNAI1,1.7128321
672,AGAP6,-1.0876412
673,BMP10,-9.412662
674,CTSF,1.7095177
675,RPRM,-0.14107566
676,KCNMB3,-1.3682505
677,RNF7,-0.22657311
678,IL33,-18.652077
679,POU2F1,-1.2624152
680,GNPAT,-4.1237335
681,OR4K14,4.144139
682,SERPINA1,0.9311699
683,NDST1,-12.27876
684,OR8A1,-5.045486
685,CRLS1,3.4942877
686,REV3L,-2.7632391
687,HSD11B2,-15.621601
688,ALG1,6.351065
689,ST6GALNAC1,6.198312
690,OR4K17,0.7894909
691,MNAT1,-2.6845329
692,RASGRP4,14.361819
693,GABBR2,-8.7335205
694,SHISA5,1.3889074
695,OR4D9,-5.0829444
696,SLC9A6,-0.20569432
697,NCEH1,-1.5452967
698,ABCD1,-2.2279959
699,TRPV5,4.8958797
700,OR8U1,2.866399
701,OR1M1,-4.958816
702,PARP3,10.780695
703,ITPR3,1.440726
704,FUS,-0.59834814
705,EIF2AK4,-4.2115855
706,SOD1,-6.429058
707,ADCY3,0.2468906
708,INPPL1,2.5553315
709,UBA1,4.2510705
710,TG,0.83920425
711,ATP6AP1,-1.1823887
712,LYN,10.697607
713,SLC38A2,6.8648114
714,IFIH1,3.0144103
715,BAK1,-5.1970115
716,NFS1,0.03301198
717,PC,-13.194762
718,SLC32A1,-0.48754677
719,ZNF222,2.681693
720,PROM1,1.8470258
721,RPL10A,6.854387
722,THRB,3.3510034
723,EHD3,-3.63306
724,SELENBP1,5.142435
725,IL27,18.624226
726,IP6K1,8.052691
727,ARPC2,0.39642283
728,PEX5,0.06714838
729,FBXW8,1.261012
730,DNAJA1,-0.321726
731,DVL3,-3.1666632
732,NDUFA13,-6.6129155
733,WDR7,-0.2031968
734,TREX1,20.167233
735,FGF8,-1.2263519
736,USE1,0.41839114
737,ZNF619,1.7382427
738,GNAO1,-22.09532
739,CACNG3,-3.0268488
740,EXTL2,-1.551238
741,OR51E2,0.44276947
742,PLK4,-10.5813
743,AACS,-7.4798155
744,SMG7,-0.8521297
745,CACNA1H,-4.3101315
746,TRH,3.3796697
747,ZNF701,1.15915
748,MICALL2,1.468313
749,KRT25,-2.477602
750,PPP3R2,16.137321
751,WASF2,-0.5306425
752,CSF1,9.630427
753,SHMT1,-6.789207
754,TAB3,19.872427
755,COL10A1,2.2167873
756,ADRA2C,-4.285975
757,MAPK8IP3,-0.35538924
758,SLC45A3,-6.6289263
759,BNIP1,-5.121676
760,OR5AU1,-4.542988
761,MTMR14,1.0502825
762,CXCR4,-2.9811978
763,RPS6KA4,9.22919
764,LILRB5,17.642746
765,ARAP2,-5.1937447
766,OR6K2,0.03734465
767,MGAT2,4.546196
768,PFAS,-3.3529434
769,RBBP8,-15.776351
770,LIMK2,2.1425264
771,PER3,3.5428345
772,ABCC4,-15.683556
773,B3GALNT1,-18.508532
774,ACAT1,-35.193836
775,FLOT2,-0.971054
776,OR6C68,4.9552045
777,FLT1,6.0633707
778,BMP7,-0.63303083
779,MTTP,5.7720695
780,SPDYE5,-13.464286
781,ENGASE,1.0146611
782,SEMA4D,0.198704
783,PPP2R5B,12.446617
784,SEMA4A,0.14295484
785,NOP10,0.19718646
786,ASAP1,-2.28964
787,OR52B2,-2.2866623
788,FIG4,-13.357472
789,GALNT8,0.26263842
790,RPS6KA6,-26.380014
791,EPN2,1.8177615
792,ACVR1B,5.4051337
793,ACO1,-5.036653
794,KIR3DL2,17.704094
795,GABRE,-13.579929
796,FZD10,3.1941402
797,KCNJ4,7.303623
798,DNAH7,-1.1010028
799,NDUFA10,3.3592343
800,ZNF99,-1.2456269
801,DHTKD1,5.0756073
802,ZFP82,-0.9046635
803,ASIC3,6.738765
804,WBP11,-0.5117644
805,SLC44A2,0.18300132
806,VAV1,8.120787
807,TAS2R38,0.0022405016
808,IQGAP2,5.0517077
809,GSTP1,18.529295
810,PIP4K2B,-10.997581
811,ALDH3A1,13.0583105
812,NGFR,-8.921888
813,PLA2G7,-2.7291093
814,KCNJ8,-0.60933167
815,MC3R,13.800809
816,NFYC,-4.2735415
817,NLRC4,0.43115562
818,ETS2,3.3669903
819,U2AF1L4,1.6076591
820,ATXN2,3.0123358
821,PAPOLB,-2.6680975
822,ARSG,0.15491194
823,CD9,1.3969796
824,HMGCR,14.214269
825,UNC5B,-0.20293257
826,ACADVL,-11.231385
827,MYO1C,4.2615423
828,IL11RA,14.481575
829,PLK2,7.5565643
830,SCRIB,2.2157958
831,PILRA,-1.9685801
832,KLK2,-8.735413
833,BRK1,5.3006005
834,OR2M5,0.31482914
835,DUSP4,-0.5463059
836,DNM1L,9.0400095
837,ZNF614,-0.087143354
838,DYNC2H1,-4.3663845
839,CCL1,10.9536
840,NUP155,2.1427221
841,OR2A1,-5.4074078
842,OR8K1,4.7664
843,TELO2,8.376742
844,TJP3,6.131002
845,IDI2,6.125244
846,SLC12A2,-9.415589
847,GCDH,-16.771023
848,SQSTM1,-0.4769977
849,ZNF485,1.9824288
850,PRKCI,-5.2513566
851,ITGA6,-7.469353
852,RPL10L,-3.2959955
853,GJA1,3.0520241
854,TRIP10,11.199768
855,ABCA12,4.103938
856,OR6C65,1.1776093
857,SMO,12.419021
858,DDB1,-14.999117
859,DYNC1I1,-1.6719735
860,ZYX,-0.7089887
861,GRIK3,19.837372
862,SRSF9,0.5288261
863,CER1,-0.697866
864,AQP1,6.5294704
865,CASP1,-8.800995
866,MMP16,3.9294157
867,CNTN2,-16.865265
868,ALDH8A1,10.0867195
869,DCN,-14.403343
870,ASS1,-1.2920232
871,GPX1,-0.26810735
872,NCF2,2.042796
873,OR51I2,4.1840744
874,IQSEC1,2.1305463
875,ZNF700,1.9363676
876,OR5B17,-2.9851117
877,GBA3,-6.3364983
878,THOC2,-1.104327
879,HSPA2,-11.322115
880,EEF2,-7.4913907
881,ZNF566,-0.29642606
882,MED1,5.1954107
883,SERPINE1,-0.57922244
884,GALNT9,-4.514959
885,PANK3,-1.110298
886,HES1,7.171585
887,SIRT7,10.796444
888,WNT2B,-3.642769
889,CSGALNACT1,9.720765
890,TRHR,3.3701131
891,UTP14C,0.20025256
892,SULT2B1,-11.951418
893,SF3B5,4.382847
894,PTPRN,0.29568386
895,NADK2,-7.110045
896,OR52N2,4.434027
897,DHX33,-0.6127706
898,ALOX12,-20.28412
899,KMT2D,-5.5456834
900,DLL3,0.034881055
901,ARFGAP2,-1.3654081
902,FANCL,-5.919065
903,ACIN1,-2.0798342
904,ST3GAL5,5.271255
905,WASF1,11.932125
906,SOD2,4.973143
907,OR2S2,-3.654006
908,RELN,0.6656379
909,PLRG1,1.6362387
910,ADCY5,-8.073042
911,RPL7,-5.625599
912,ERBB4,1.2381771
913,PRKCD,-4.7046432
914,ETNPPL,-12.468872
915,CRYL1,-0.66058284
916,MAP4K3,0.017440883
917,DES,3.2264788
918,RAG2,-5.68787
919,UBE2R2,-4.7527866
920,ADCY9,-17.518116
921,MAP1LC3C,2.550565
922,SEC31B,-0.40534487
923,CIITA,10.07589
924,BAX,-5.6406713
925,CORO1A,5.5430593
926,CASP7,14.945194
927,LIPG,3.5589607
928,KLHL9,1.9407371
929,SLC27A5,-4.7063065
930,POMGNT1,-0.8805565
931,LIPA,-3.2262528
932,PTGIR,10.9000635
933,GAPDH,-3.732039
934,ACP1,-3.2019823
935,EDC3,3.1621723
936,CAMK2B,22.237415
937,MAPKAP1,-0.091037296
938,IL37,-6.834768
939,GABBR1,-15.06723
940,CCNT2,0.51539624
941,IST1,-5.5209146
942,PIK3C2B,13.333541
943,GGCX,-3.0723717
944,CPEB4,-26.036304
945,ZEB1,-5.6985884
946,PRPF8,4.135061
947,OCLN,-25.394026
948,ACACB,-22.171886
949,MAN1C1,12.988036
950,MEF2C,-6.522194
951,EEF1A2,2.6088493
952,ATP6V0B,5.3838234
953,ADIPOQ,-13.852843
954,ZNF782,-0.22629996
955,OR4S1,-1.7701764
956,KRT13,-1.3844074
957,ZNF211,-0.719184
958,ATG16L1,3.5162897
959,DUSP10,-0.043393053
960,ZNF675,1.9789985
961,CASP8,7.1329365
962,WEE1,2.1897018
963,ST3GAL3,-10.030551
964,LMO7,5.0620346
965,SARDH,-6.089375
966,FER,-2.4961338
967,TGIF1,-4.535591
968,GYS2,-11.910663
969,TSHR,-14.9032755
970,EPAS1,-0.53494716
971,IDH2,-4.9760604
972,ANAPC4,30.522476
973,EARS2,-4.5013494
974,VPS35,4.1921573
975,ADAM10,3.431088
976,OR7D4,0.6660231
977,DTX4,0.9849424
978,RAP1GAP,9.196006
979,CNGB1,4.0931497
980,ZNF83,2.4897816
981,SEPHS1,6.5349727
982,OR4C11,4.368596
983,RPL23,8.102842
984,DNAH3,1.3543069
985,EXTL1,1.9793478
986,MAP2K5,-8.700691
987,DNASE2B,0.79545206
988,SRGAP3,0.12986264
989,OR10H1,-3.2005107
990,PILRB,2.2820945
991,SRD5A3,-26.231186
992,HDAC10,-8.499482
993,NEFL,3.8356676
994,CIR1,2.9601305
995,SYNPO,-2.294991
996,ITGB3,-20.569763
997,MAP3K11,0.40869826
998,PML,-4.4080877
999,EHD2,-2.4793599
