,genes,values
261,HEPHL1,-1.2186556
262,TAF1,0.33226737
263,MTCP1,0.004373569
264,CHRNA1,0.21685807
265,EFNB3,-0.027365912
266,ERCC4,0.60012865
267,CSNK2A3,-2.38396
268,EDAR,0.635086
269,SIRT6,-1.0933154
270,JUND,0.20069672
271,XRN2,-1.6256522
272,CPT1C,3.6087635
273,RPL11,1.1069635
274,TTI1,-0.06861444
275,EDNRA,-0.3977787
276,F2RL2,-0.20390227
277,ST6GALNAC3,-0.11579783
278,HNF1B,1.1500115
279,SH3GL2,0.036637805
280,CREB1,-0.44763392
281,SKAP1,0.004726313
282,ACADS,-2.286559
283,RBL1,-0.95997036
284,GLYCTK,1.0245255
285,RBM28,-1.195522
286,ZNF98,-0.12018042
287,SDR16C5,-0.9809032
288,PIAS2,0.7161249
289,EPHA3,-0.13580382
290,NTNG1,0.6402452
291,NKD1,1.3094693
292,STAG1,-0.27236906
293,ADH6,-0.3782218
294,SIRT4,-1.307888
295,BDH1,-0.63374466
296,PABPC4L,2.3781831
297,PIGQ,1.8450984
298,PRKG1,-4.164398
299,MCM4,-2.8181152
300,PIGW,1.1638508
301,CYP4F3,0.49932587
302,GDF15,0.51297486
303,ZSCAN32,0.19228517
304,TRRAP,0.45109212
305,CAD,-0.93715984
306,RPS4X,1.572694
307,NMNAT2,-0.7401268
308,FECH,0.114872314
309,ATP2A3,-3.1707144
310,ZNF2,-0.31387576
311,TXK,1.2476131
312,ZNF543,-0.16562471
313,ME1,-1.3538474
314,IPPK,1.1149908
315,POLR3G,0.4063081
316,CSNK1G1,1.1544926
317,SLC7A1,-0.016074458
318,EME2,0.0072170338
319,FGF10,1.8375354
320,MAP3K2,-0.14776252
321,EXO1,0.9281693
322,SEMA3D,-0.098623976
323,SEMA3A,-0.12605476
324,NDUFS7,-0.58847684
325,DNMT1,-1.4326917
326,NDUFV2,-1.9707863
327,FBN1,-0.53049445
328,TNFSF4,0.7877773
329,PAPSS2,1.737391
330,UQCRC1,-1.3239591
331,MBOAT1,2.5719986
332,HBS1L,0.20879462
333,ACLY,0.8992951
334,AMY2B,1.7669297
335,ZNF92,0.12559149
336,ABCA10,-0.45002943
337,GAMT,-0.6731639
338,DBF4B,0.12980054
339,IL18RAP,0.79965055
340,ZNF229,0.2268122
341,DNAJC6,0.18628637
342,WNT10B,1.493924
343,PHLPP2,0.0014529013
344,DNMT3B,-0.72113574
345,LIPC,0.19587144
346,DNAJC5,0.00706748
347,AMOT,-1.0439235
348,FGFR1,-0.44469428
349,BUB1B,-0.8774755
350,TBL1XR1,0.9912327
351,WNT6,1.0063506
352,ZFP69B,0.05253513
353,SLC38A3,0.7597108
354,UBE4A,-1.0531877
355,KCNN4,1.925333
356,TPCN1,-0.16265327
357,PIK3CG,1.675341
358,PDE5A,1.4509168
359,MRPS15,0.24806361
360,AKT3,-2.4446626
361,CYP4F2,0.36869076
362,XYLT1,-0.62135255
363,MCOLN3,-0.020463029
364,UBXN6,-0.06608596
365,GNG4,-5.9557123
366,DHFR,-3.4281101
367,ZNF623,0.08660067
368,CERS4,-0.44743642
369,PRKAA2,5.4335737
370,FNIP1,0.0757141
371,NCF4,-1.795655
372,LAMC1,-0.15440713
373,TAF10,-0.40134814
374,KMT2A,0.7528567
375,ZFP57,0.24765275
376,MED13L,-0.001529976
377,GAB1,-2.470189
378,CYTH3,0.026450863
379,DYNC1LI2,0.87998104
380,CES1,-0.03422489
381,HYAL4,-0.85616195
382,GALNT5,-0.08013907
383,DHX38,0.18729497
384,ACSM6,-0.057595365
385,GSTT2B,1.6844394
386,PNPLA3,-0.86235803
387,CD7,0.62765545
388,LRRC4,-0.6204194
389,FMO4,0.1735949
390,GNB4,-0.407636
391,RILP,-0.24730304
392,RPL6,-1.5084031
393,PRKCQ,-2.0129776
394,RPS14,-2.4032722
395,RAET1L,-0.59152734
396,STAR,-0.19297668
397,GLCE,-0.1674197
398,ATF6,0.58001274
399,ATXN1L,-0.341098
400,NPAS2,0.106224775
401,NDUFA9,3.401411
402,LLGL1,2.0303192
403,RIF1,-1.5062711
404,PLIN5,-1.5114746
405,PDE3A,-0.86458844
406,PCLO,0.8891296
407,DOCK1,2.320927
408,ARHGAP5,0.66383284
409,VANGL2,0.37806207
410,GALNT16,0.07025516
411,ANAPC1,-1.5489825
412,PGLS,-0.8800277
413,ATP6V1B1,0.8281266
414,LBP,-1.3202395
415,POLD4,-2.1244314
416,TLE2,-0.94100344
417,IL19,0.1627758
418,KRT36,-0.23514147
419,EME1,-0.77451503
420,NCOA3,1.1187882
421,MGAT5B,-1.4047441
422,CHRNB4,0.87333876
423,UQCRQ,-2.2594743
424,IBSP,1.2939541
425,COL8A2,-0.62648964
426,BARD1,-0.2625823
427,COL1A1,1.1270959
428,WNT3A,4.6692133
429,ABL2,0.6389145
430,ARHGAP35,1.2372816
431,XRCC2,-0.09310388
432,CLDN23,0.31779048
433,B3GAT1,0.1064302
434,ERC1,0.23734823
435,ASAP2,0.26770335
436,UNC5C,0.13952689
437,GAST,-0.2281958
438,NDUFS5,1.8500388
439,COL4A4,0.2906021
440,PHKB,0.5694124
441,ZNF250,0.091726825
442,NMU,0.39690235
443,NEFM,1.5956433
444,IGF2BP1,-0.25146064
445,FMO2,0.30158108
446,KLRC1,0.22021532
447,SIN3A,-0.6004589
448,ELN,-0.25257087
449,CDK5R1,0.22641936
450,DARS2,0.4159612
451,TIAM1,3.383486
452,RPS25,0.5697705
453,BLK,0.046366412
454,RPL9,1.5580195
455,GTF2A1,-1.0757895
456,OSMR,2.0134919
457,SERPIND1,-0.7805385
458,AXIN2,-0.82020336
459,EMG1,-1.1418948
460,SLC44A5,-0.54063255
461,PRKAR2B,0.48907983
462,RPL37A,-0.62443507
463,GNL3L,0.38981593
464,NTRK2,-0.13939947
465,PDXP,-0.26793095
466,PIGR,0.5034438
467,ADCYAP1R1,-1.2125518
468,IL36G,0.40085402
469,PDE8B,-0.11811154
470,CSF3,-0.8226751
471,VAPB,-1.2520143
472,DPM3,-0.8521867
473,FNIP2,-0.008447635
474,NR4A3,0.3129757
475,RPS10,1.2560463
476,SLC27A6,-1.9426705
477,ALG11,-2.9676018
478,ELOVL7,-0.38377416
479,MTHFS,1.7951356
480,CCDC12,0.026652344
481,CNTFR,-0.52426714
482,PRDX5,-0.07124167
483,CLCA2,-0.13212726
484,SNRPD2,-0.20661013
485,POPDC3,0.10668422
486,STK4,2.2428582
487,COL11A1,0.9769221
488,NLN,-1.4920062
489,AURKA,0.34428394
490,NDUFA7,1.7352351
491,EZH2,-1.4133503
492,OGDHL,2.5026891
493,FAU,1.1155387
494,IFNE,-3.3518877
495,ACAA1,-2.0286403
496,RPS3,0.74717057
497,RRAGD,1.3605763
498,RPL37,-1.3554739
499,SGK3,-0.25962648
500,CCL14,-2.155195
501,MYL5,2.1833212
502,ITGA11,0.46390742
503,ABCA9,0.5076807
504,WNT10A,-0.24637656
505,FKTN,0.38757142
506,FOSB,-2.6415422
507,HS3ST5,-0.16090138
508,ADAM17,-0.3077723
509,RPSA,-0.8907015
510,KMT2E,1.5598309
511,MSI1,0.064426936
512,CHMP2A,0.32107332
513,CTSE,0.858251
514,PWP2,-0.058483083
515,RPL38,0.35797468
516,RPL24,-0.09407493
517,EDN2,0.658494
518,FANCI,0.4596529
519,DNM3,3.6205013
520,CST4,-0.11605396
521,GPX8,1.952466
522,THPO,-0.22203818
523,MYH10,-3.1758559
524,ACVR1C,1.4758222
525,CCR3,0.04085
526,IL22RA2,-0.75976217
527,SERPINA5,-0.007662595
528,GGT6,-1.1599349
529,SPDYE2,-0.3898371
530,IPO9,0.16450231
531,ZNF354C,-0.1363455
532,STX17,0.619237
533,POM121,0.8035469
534,VPS37B,-0.059190378
535,PLA2G2C,-1.7058604
536,TNFRSF13B,-1.0235188
537,FANCM,1.0672406
538,AQP5,-0.08146879
539,ZNF805,-0.2142324
540,ROBO2,0.030949708
541,GNGT1,-0.8491216
542,CAMK4,2.2199807
543,AK7,0.6659838
544,SGK1,-1.6919785
545,ANK3,-0.5330821
546,DEGS2,0.14124879
547,ABCA4,-0.681787
548,HS6ST3,0.2176198
549,RPL28,-0.5230772
550,NRG1,-1.5736808
551,ETV5,0.11278243
552,SNRNP200,-0.2619482
553,GART,-0.667998
554,CXCL2,0.4031702
555,CPSF2,-0.27603045
556,FANCC,-0.6819677
557,LMNB1,-1.4811946
558,MYLK4,-4.211873
559,SLC22A3,-0.081812955
560,SGMS2,0.29876077
561,ATP1A4,3.623497
562,NME7,1.1877897
563,KRT40,2.1048071
564,AP4E1,-0.84404147
565,EVC,0.18990111
566,FGF18,1.6675363
567,DYNC1H1,-1.9686823
568,CRK,2.2595053
569,WNT3,4.1367745
570,SGCD,-0.5046962
571,ATM,2.9893343
572,HHIP,-2.651778
573,MAVS,-3.5541155
574,MAN1A2,0.36742127
575,TNC,1.4275919
576,B4GALNT1,0.24957336
577,CNOT4,1.524827
578,ATP6V0A4,-2.0948803
579,ZNF8,0.048622176
580,HERC2,0.55160934
581,RPL32,1.4644125
582,RORC,-0.05044051
583,GRIK2,1.3529687
584,POLA1,-0.059017226
585,GLG1,-0.003597977
586,ZNF81,0.15556508
587,POLL,1.9763951
588,RRM2,1.4477423
589,NUP98,-1.5795345
590,NADSYN1,-1.353949
591,WNT8B,2.173372
592,SAT1,-0.11519626
593,AK4,0.076406606
594,IL3RA,0.5078112
595,CYP3A5,0.40882108
596,SEC23A,-0.06580468
597,NTN1,-0.038581427
598,RPL5,2.1124575
599,SNX5,-0.16309798
600,AP3B1,0.0069656484
601,PARP2,-2.2993011
602,KRT24,0.847495
603,HUWE1,0.37660986
604,FLOT1,-0.22963834
605,RALGAPB,-0.59358466
606,GMDS,-0.892589
607,CNTN1,-0.18005365
608,FLNC,-1.5680553
609,IL9R,-1.257472
610,B4GALNT4,0.45395115
611,TGFB3,0.2439165
612,PDX1,-1.6762003
613,MAP3K3,-2.5007746
614,RPLP2,-0.5073057
615,OR5M11,-0.46529126
616,MAPK8IP2,-0.12087367
617,RGS9,1.5450518
618,CD19,0.05610382
619,TAF4B,0.33833653
620,KMT2C,-1.163891
621,FADS2,1.3741987
622,MASP2,-0.26372966
623,SLC1A7,0.11411053
624,TXNRD2,0.31831306
625,IL1A,2.359211
626,BLNK,0.849005
627,GNG7,0.3870465
628,LSM3,1.4682962
629,MOCS1,1.2591991
630,HTR2C,0.3206936
631,SIRT5,0.8386992
632,KRT15,0.9206365
633,NCK1,0.18076384
634,WASF3,-1.0988078
635,TRPV4,-1.7034754
636,VTN,-0.05787286
637,MST1R,-1.0329429
638,MED12L,0.0005152833
639,NDUFA1,-1.852527
640,COL12A1,0.5605736
641,NPNT,0.38189596
642,EGFR,4.1664357
643,CHEK1,0.70529616
644,TGFBR1,-0.9086467
645,IL6,1.6684203
646,EPOR,3.26521
647,INHBA,1.8893486
648,NTS,-0.26919234
649,CCNT1,-0.0060154884
650,GABRR2,-0.42725882
651,ELF5,-0.0887244
652,KPNB1,-0.22584009
653,HS3ST3B1,-0.3685498
654,FMO3,-0.79688406
655,CSGALNACT2,-0.35989946
656,RPL27A,1.2968165
657,RPS15,-0.6732781
658,ORC3,-0.70559525
659,MIOX,0.9706949
660,RPL35,-0.7039261
661,DNAH5,-1.3394042
662,EDEM3,0.06603223
663,SMAD1,-0.692159
664,TRIP12,0.20833501
665,CD1A,-0.048684575
666,TH,2.770292
667,APC,2.9119625
668,MYL12B,-4.7456603
669,CYP26A1,-0.61561793
670,CNTNAP2,-0.6451525
671,PLIN4,0.13902013
672,NFATC3,-2.0364847
673,RPS7,-1.9850935
674,CASP2,-2.1052992
675,NKX6-1,-1.2710075
676,CCL3L3,0.7050669
677,SLC16A2,-0.002575272
678,PPIP5K2,0.09349428
679,ZNF23,-0.25969583
680,TAF2,0.16187283
681,HDAC4,0.77654576
682,RPS4Y1,-0.84187603
683,ESPL1,0.94254357
684,ACKR4,-1.4524409
685,MPZL1,-0.47537646
686,RNASEH2C,3.033833
687,WNT5A,2.136969
688,TFPI,0.053311143
689,TLX1,0.42916885
690,UGT8,-0.91009146
691,LATS1,-0.11574759
692,HSD17B2,-1.7639827
693,MTHFD1,-1.9475484
694,KITLG,0.78562057
695,RBP2,0.4265346
696,UBXN1,-0.13932353
697,MED12,-0.000867511
698,RAB22A,-0.15374255
699,SLC18A2,-2.082862
700,TOP3A,1.0740374
701,POP1,0.8015709
702,TBC1D4,-0.002309459
703,VPS29,0.10364506
704,KAT6A,1.4433426
705,SEMA6D,-0.012983655
706,DIO2,-0.000986333
707,GRIA3,-0.71629584
708,BRIP1,1.2946535
709,PTPRD,-0.5255259
710,HLA-E,0.29814014
711,MBOAT2,-0.8290441
712,NGF,-1.3518734
713,GNG2,-2.1727242
714,PLXNC1,0.072256535
715,RPL18,-1.0614117
716,CHST3,-0.2715341
717,CYP26B1,0.046085842
718,MEF2A,-0.67291075
719,LTB4R2,-0.71227795
720,RECK,-0.29939324
721,SIPA1,0.4761538
722,CCL17,0.6416413
723,NDUFS8,-0.7215328
724,IL7,3.481583
725,MALT1,0.50507087
726,XPO4,0.15398341
727,CYP2S1,0.8312685
728,HSD3B1,-0.74783427
729,KCNMB3,0.019514993
730,IRS1,2.9780643
731,REN,-0.66965586
732,IL36RN,2.1280556
733,GLRB,-0.14337017
734,POU2F1,0.09971272
735,SLC44A4,0.26556885
736,B3GNT7,0.4077854
737,REV3L,-1.3130513
738,ARHGDIB,-1.5363432
739,COL23A1,0.87131864
740,AASS,1.1056707
741,RPS18,0.2705524
742,DSEL,0.5968142
743,FOXA3,0.35436553
744,CCNE2,-0.4534524
745,ASH1L,1.6481477
746,RPS8,-1.6349504
747,SIX4,-0.08037008
748,RPS20,2.2656486
749,MST1,-0.16818856
750,BCL11B,0.046005927
751,ACACA,-0.54447126
752,FBXO43,-0.02251366
753,TNN,-0.7807433
754,ADCY3,6.1173797
755,SYT1,0.12368885
756,RPL34,1.4138402
757,PGM3,-0.0030458341
758,KLF2,0.75748545
759,NOTCH2,0.27052215
760,SLC36A4,0.19766766
761,WDR36,0.78441536
762,ELOVL4,-1.9025689
763,GXYLT2,0.274832
764,CBL,-6.0536485
765,POLK,2.0580022
766,ACAP1,-0.120962575
767,TXNRD1,0.42747334
768,NR1H3,1.2775365
769,AKR1B10,-2.1051788
770,ORC1,0.3078316
771,ZNF880,0.26780376
772,MAFA,1.1511389
773,KIF5A,-0.627742
774,HSPA4L,-0.021450546
775,RPL15,0.5593823
776,CHSY3,-0.9077662
777,GALNT13,0.8148285
778,RPS11,0.46862048
779,SAT2,-0.20483284
780,GALE,-0.23346919
781,GABRR1,0.11581872
782,WDR7,-0.75645316
783,ATG2B,0.93016857
784,KRT31,0.64818215
785,ULBP3,1.0853922
786,PAPOLA,-0.4892515
787,XCL1,-1.7530111
788,ME3,-0.9974071
789,NPRL2,-0.08128835
790,PLK4,-0.6433361
791,ABCA13,0.68154776
792,SMG7,-0.832391
793,PPP2R2C,-1.1827106
794,UBE3C,-0.16023664
795,RPL12,1.1037613
796,INPP5D,0.9247285
797,GLP2R,-0.69430965
798,PGR,-2.1536732
799,NUP188,-0.10232574
800,SH3GLB2,0.47302213
801,COL10A1,0.13383338
802,POLR3A,-0.6032007
803,MTMR14,-2.2438328
804,MAP3K8,0.59941995
805,IPO7,0.07628511
806,FZD6,0.54831874
807,SIPA1L2,-0.056637146
808,CLDN16,-1.495342
809,PRODH,-0.4377602
810,MGAT2,-3.1295903
811,KRIT1,-0.10219772
812,PER3,-0.06791921
813,SMG6,-0.69611984
814,IL1RAP,0.3936176
815,EPHB3,0.08933403
816,RPL27,-1.1897699
817,CLDN8,-0.45694137
818,SYNJ1,0.66190505
819,CLOCK,-0.44869238
820,B4GALT7,-0.49138847
821,ASAP1,-1.7126989
822,SEC24D,0.10580805
823,GLI2,0.75392234
824,DNA2,1.6296742
825,ATXN1,-0.4353442
826,SELP,-0.10508141
827,GABRE,-0.24085729
828,ZNF283,0.31742957
829,ADH7,-0.2476587
830,ZNF845,-0.062080674
831,SETD7,1.2755814
832,RPL39,1.5822203
833,DDX19A,-0.93880934
834,RPL35A,2.3934927
835,INSL3,-0.25169924
836,HOXB1,0.6055359
837,ALB,0.17453572
838,ADCY7,-5.353757
839,TAS2R38,0.7316258
840,ALDH3A1,-2.765091
841,IL20RB,-1.7435449
842,ACVR1,2.8435118
843,DKK2,1.6534306
844,TTK,-0.7729261
845,CDC25B,0.59357125
846,ZFP37,-0.14180544
847,HERC3,-0.05506656
848,RYR1,-0.023777466
849,RB1CC1,1.9434445
850,HYAL2,-0.03719781
851,ACADVL,-1.7435426
852,ABLIM2,-0.09930813
853,NME3,0.81402063
854,LSM7,0.427003
855,PALB2,-0.74485826
856,CREB3L1,-0.5527239
857,DUSP4,0.007390099
858,CUL3,-1.7677515
859,GFPT2,0.03886572
860,ZNF713,-0.34505177
861,HAP1,0.3075061
862,PIK3R2,4.339229
863,DYNC2H1,-0.6469954
864,TJP3,0.19474424
865,SOCS7,0.6687361
866,ROR2,-1.2004291
867,TP53INP2,-0.6798252
868,RPL36,-0.1250586
869,NANP,-1.1979594
870,SLC33A1,-0.20588295
871,CDK14,0.14192477
872,ABCA12,-0.36766222
873,SMO,2.2235782
874,FKBP5,-1.5227722
875,IPMK,2.2762299
876,ENDOG,-1.9679185
877,GNL3,0.9639009
878,CTSV,-3.16438
879,RPL31,1.2783659
880,CTNND2,0.13610864
881,KRT18,1.5343422
882,IL1RL2,-1.5866977
883,NR3C1,-0.44585633
884,MMP16,-0.0831095
885,SCD5,-0.71264386
886,COL6A3,-2.0006275
887,ANGPT1,1.6050994
888,P2RY6,0.46707377
889,ZNF227,0.21835606
890,GPX1,4.326167
891,POFUT1,-0.2908162
892,TNFRSF4,0.6713338
893,ULBP1,1.275583
894,PFKFB2,0.19915855
895,RARB,-0.3955001
896,FGD1,-0.058825053
897,CDON,0.73786205
898,RBKS,0.7740711
899,NDUFB1,-1.7188339
900,TEAD1,0.13583088
901,ZNF460,-0.3532363
902,NFASC,0.526511
903,ZNF566,0.3282413
904,MED1,-0.002338457
905,TNFRSF10C,1.9244567
906,ST3GAL4,-1.0437274
907,NDUFB8,1.3076652
908,RPS23,-0.26176476
909,TIMP3,1.6786051
910,GREM1,0.93662554
911,GABRP,-1.1642929
912,RASAL2,-1.9897178
913,UTP14C,-0.280108
914,MAD2L1,-1.1265125
915,LILRA4,-0.21130309
916,CERK,-0.27918932
917,CYBRD1,-0.11943068
918,PTPRN,0.6559216
919,HCFC1,-0.0033658093
920,KMT2D,-2.1173718
921,COX7C,-2.0059104
922,CYP51A1,0.4800467
923,HS3ST3A1,-0.46642327
924,GAL,0.38573617
925,RPL3,-0.6254059
926,ST3GAL5,-0.33851892
927,CDK6,0.90397054
928,MAGI3,0.07084277
929,IHH,-1.5783838
930,ERBB4,-2.0721598
931,PRKCD,4.1406174
932,CCL23,0.024747878
933,DES,-0.8217889
934,MDN1,0.053202465
935,CERS6,1.1288773
936,ENPP1,-1.2557111
937,ADCY9,0.48116478
938,OXCT1,0.5925851
939,UBR4,0.31005517
940,TSLP,-0.111338414
941,CCNA2,1.9072347
942,PTGIR,0.2192706
943,BRCA1,-1.4315393
944,CAMK2B,-2.2229471
945,SIRPG,0.121940844
946,IL37,-0.21792416
947,MRPL20,-1.7216666
948,POU5F1,-1.2435514
949,CD3D,-1.8407197
950,AGAP1,0.11592157
951,GPSM3,-1.290842
952,GTSE1,0.722811
953,PANK2,-0.7017889
954,SMPD2,-0.2560613
955,KLK1,-0.10105412
956,ZEB1,0.09267156
957,PLCG1,-5.9406548
958,BMP2K,-0.09484792
959,TUBB2B,0.35492665
960,HNMT,-0.26971152
961,SLC36A1,0.9674462
962,RND1,-0.12887101
963,ENPP2,0.8807133
964,FGF22,-0.31539378
965,PPP2R3A,-0.23257774
966,SOX2,-1.0834564
967,SEL1L,0.040633142
968,NEIL1,0.08299185
969,P4HA3,0.37419605
970,DCP2,1.2691585
971,FER,-1.3667058
972,SV2A,1.7431805
973,RPS9,0.8845357
974,GDF6,0.925888
975,STK3,0.15437089
976,GCNT2,2.8395007
977,EXOSC7,0.56133664
978,FBXO5,0.0033239913
979,NUP205,-1.66566
980,ZNF582,-0.34074906
981,RAP1GAP,-0.038835656
982,RAG1,0.00092623517
983,ZNF484,-0.06024324
984,DHX8,-0.0631353
