,genes,values
108,B3GNT5,-2.9297104
109,F2RL3,-4.271741
110,MAPK8IP2,0.15164496
111,RMI1,-2.3038485
112,ZNF398,1.830947
113,QDPR,-1.1457627
114,PSMD1,0.55172306
115,RPL37,1.1748537
116,RPP38,1.0380515
117,CLDN9,-1.5605783
118,TLR1,-0.63515985
119,GCNT4,-2.1787658
120,ZNF529,1.3459883
121,RMI2,-0.63827574
122,RBM28,-2.2942543
123,ZNF670,0.3531751
124,CYP2C19,-0.059581865
125,DBF4B,0.11468112
126,ACSL6,-7.1500764
127,ACE2,-1.9633254
128,POU2F1,1.4662011
129,CALML6,-2.461136
130,SMC1A,0.08709897
131,EFCAB7,-0.20582896
132,PRPF4,-0.27144948
133,RIOK1,-0.4605475
134,BRCA2,-9.348264
135,UBOX5,0.2543198
136,CDK5R1,-0.76336735
137,LRP2,-1.0662177
138,ABCB6,-0.3127588
139,PTGER1,-6.078589
140,CDK7,-4.6383147
141,UGT2B17,3.9629147
142,B4GALT3,-1.4322802
143,BARD1,-0.19965225
144,ASRGL1,-1.5648779
145,FBXO5,-0.40120378
146,LRTOMT,1.5836992
147,TYMS,2.2922516
148,TSPAN7,0.24785426
149,MAPK8IP3,0.08759923
150,RANGAP1,-0.13742617
151,IL12A,5.4720597
152,ADRA1D,-2.695717
153,WIPF2,-1.6374544
154,PDE10A,1.9508091
155,POLA2,0.18722993
156,OTX1,0.27845705
157,SSR2,0.07253498
158,TNXB,3.104308
159,ELOVL4,-1.1359055
160,ACER3,-2.5205834
161,TAF3,-1.7035985
162,SPOP,-0.46329585
163,G6PD,6.2874503
164,STAM,1.5366318
165,HLA-G,0.8138963
166,RPL23,0.56766576
167,IL33,-0.7215404
168,GAS1,1.1378363
169,CCL22,-1.0554163
170,XPA,-0.44769713
171,VEGFA,-7.1137805
172,NCBP1,-2.3709676
173,ARSG,-0.26578113
174,PAK1,1.5082983
175,IQCE,-1.1218716
176,RFC2,3.2415855
177,PLXNB3,0.02436323
178,NFKB2,-6.649409
179,ZNF785,-1.1651537
180,PPP2R5D,-0.21228689
181,SPP1,3.0130389
182,IYD,-0.017569395
183,DNA2,-0.5201564
184,CCNT1,3.5370052
185,CBS,0.29938716
186,FANCB,3.3355787
187,ATP1A2,2.5952938
188,VPS26A,-1.8513871
189,BAG2,0.64585406
190,FNIP2,-5.562638
191,MAPKAPK5,-0.11003378
192,CYB5RL,-0.7778382
193,ZNF783,-1.1752881
194,BIRC5,4.9082174
195,PRKAR2A,2.4848742
196,CDC6,0.2882794
197,GNA13,-2.5290353
198,PVR,0.2564895
199,ZFP30,-1.6218567
200,RPL38,-1.10301
201,ZNF764,1.3272355
202,FANCD2,-0.5091151
203,IHH,-0.6020517
204,CCNA2,4.252557
205,KPNB1,-0.5448513
206,IL1RL2,-0.71745414
207,POLR2J3,0.10845828
208,PRF1,-3.5812347
209,AGAP4,-1.3321772
210,ZNF83,-1.0059439
211,NUP85,1.2072992
212,GSTA4,-5.011065
213,EXOSC2,-0.21343951
214,ZNF234,-0.441308
215,ASIC5,-0.18914273
216,CDC27,-2.073269
217,RPS24,-0.60055184
218,RAN,4.033555
219,MAP3K3,-0.25823486
220,ABCA4,-2.8665538
221,ZNF527,-1.4945766
222,RIPK3,1.0609765
223,PIK3C2G,3.4432533
224,NAGPA,-0.17373554
225,MASP2,0.065665595
226,CA9,-3.0764558
227,HSD11B2,-3.6960084
228,CTSW,-0.17958763
229,COMP,-2.0643423
230,PTGER2,-3.183401
231,PLN,0.64285594
232,BCL2L11,-0.3915513
233,SELP,0.28794685
234,MTMR14,2.2050853
235,APLN,0.22854616
236,ACADVL,1.7293941
237,ADORA2A,1.7069856
238,CAMKK2,0.5245295
239,CASP12,0.50888014
240,GGT5,-3.1824298
241,STIM2,0.25848234
242,PIGC,-1.8273802
243,SLC44A5,0.08383231
244,NR4A3,-0.6721465
245,ATP6AP2,1.7235571
246,SNRPB,0.09623286
247,PHKA2,-0.27218944
248,UBE2E1,-0.24200052
249,PTTG1,-0.29150352
250,C7,-0.13852383
251,OPRL1,0.008908373
252,GGT6,0.3891329
253,FANCG,3.4722745
254,GPAT2,-1.5039614
255,PINK1,1.0982674
256,PIP5KL1,-1.2130615
257,CLDN2,4.8321114
258,NEIL3,-0.0332784
259,DIS3L,0.6177481
260,RPLP1,0.38743797
261,ZNF324B,2.0610082
262,ZNF570,-2.074272
263,PGAP1,-0.4953611
264,GCLM,-2.512356
265,ALDH4A1,-1.320804
266,DPYSL2,0.02203425
267,ACYP1,3.595938
268,GSTM5,-0.18608718
269,DNAJC1,0.38344762
270,ELN,-0.83094573
271,THBD,-0.042096045
272,IQGAP3,-0.1484028
273,DSG2,0.47873017
274,CCNT2,3.360429
275,TAF9,0.62547743
276,SLC9A3,-0.38332033
277,CRTC3,-0.28634676
278,UBE2L3,-0.46945924
279,ZNF440,0.60724896
280,RGCC,0.29460728
281,TUBA3C,1.0925497
282,ZNF544,-2.0445318
283,MAP4K1,-0.14748259
284,IL17RE,0.5247372
285,TBL1Y,0.5443952
286,GDPD1,-1.8882961
287,PRIM1,0.14271457
288,DBF4,0.33561775
289,PIGM,-0.50787246
290,NUP62,3.734467
291,NUP155,1.2151253
292,CDK1,2.6891696
293,ADM,0.40636975
294,PLK4,0.01991778
295,TUBA3D,0.90570056
296,CXXC4,-0.59773636
297,ZNF85,0.23064552
298,RRAS2,-1.2473172
299,KIF3A,1.3071257
300,KDELR3,-0.27144623
301,TFF1,1.5354651
302,DNM1,-3.9179878
303,NLGN4X,0.21383722
304,GRPR,-0.3719964
305,POU2F3,0.14718604
306,SRD5A3,4.218326
307,ATG12,-1.8948417
308,ZNF583,2.0375803
309,ZNF66,1.615886
310,NR1H3,3.708221
311,UBE2T,-1.7768177
312,XRCC2,-1.7554382
313,C9,-0.24705474
314,DHRS3,0.9753086
315,SLC36A4,0.16608764
316,ZNF568,0.98511255
317,PIDD1,3.0094934
318,AP1S3,0.6076405
319,CASP2,0.8771395
320,OR1F1,0.9495432
321,ZNF569,-1.6855603
322,CNTFR,-1.2965127
323,PTGS1,-1.682931
324,SLC25A17,-0.056652177
325,KIF7,-1.2366675
326,COL8A1,0.6455975
327,ZNF222,0.4993084
328,STX6,1.3019502
329,RBM17,-0.70886624
330,THOC2,0.69862497
331,CCL8,-1.0054504
332,LCAT,0.5224621
333,CD2AP,2.1823633
334,DHH,-1.2751108
335,SRR,-2.8716733
336,DYNC1LI1,-0.6699706
337,NDC1,-2.2644036
338,AURKA,1.317936
339,TRAF5,-0.6292355
340,ITGB3,8.093828
341,POLA1,-0.92793477
342,NPAS2,1.8999182
343,CERS6,-4.187497
344,ZNF782,1.3680912
345,PF4,2.803161
346,MCM6,-0.39815864
347,LUM,-0.2252782
348,ALG10B,3.8436363
349,AXIN1,-5.2307377
350,AGPAT5,3.2053626
351,ZNF550,-0.8636513
352,ARSB,2.5476844
353,STRADB,4.610831
354,CFHR3,0.018904163
355,RSL24D1,-0.9851593
356,TRAM1L1,-0.77571094
357,SEPHS1,3.3973265
358,CCL18,-0.84490126
359,PDE6C,-3.2038658
360,UTP18,-2.1694136
361,PRCC,-3.80904
362,IL13RA2,-0.5383423
363,YOD1,0.24539016
364,RAPGEF3,3.304473
365,PNMT,3.4874625
366,CXCL14,0.14582223
367,POLR3F,-0.13563797
368,HERPUD1,-0.78097546
369,ETV4,2.0502608
370,NPFFR2,-0.010712769
371,SP1,-5.002297
372,GGA3,-0.5442085
373,CPSF4L,0.7182362
374,TNFRSF19,1.7242755
375,NRG2,-1.6486495
376,NXT1,-2.1863565
377,SRSF3,1.0170788
378,SLC22A5,-0.05832341
379,PTCH1,0.4747965
380,ZNF589,0.06868637
381,UST,0.3583728
382,ENTPD8,-4.1616793
383,UBE2O,0.7554271
384,ARHGEF4,0.048249822
385,NTF3,2.1873178
386,FYN,-0.029749656
387,ZNF26,-0.051724486
388,SNX5,0.9722752
389,SULT1A2,0.08457433
390,LIG1,0.651857
391,MRPL17,-0.27368906
392,WDR43,0.505073
393,CDKN2D,-0.08855856
394,ATIC,2.6233864
395,SLC26A3,0.05423779
396,PIP4K2B,3.7836244
397,ZNF33A,-0.8466125
398,TALDO1,-0.58953404
399,EZH1,-4.3973684
400,SARS2,-0.017230788
401,HAO2,0.5018181
402,CYP2E1,-2.9358373
403,RPS15A,-0.03731517
404,SELE,-1.8113121
405,WNT3,1.6005648
406,GSK3A,-0.46369478
407,ZNF383,1.2049435
408,CARD14,-0.91337854
409,TMSB4Y,0.31216946
410,FANCM,0.38719538
411,CTNNA2,0.57753444
412,UGCG,1.6428114
413,KCNJ12,0.08963231
414,FANCI,1.8625563
415,PQBP1,-0.49795645
416,LDHC,3.026277
417,WIPF3,-3.1597052
418,ZNF420,-1.2215533
419,PIGX,-2.0030751
420,SGPP2,1.7760643
421,AVPR2,1.5292934
422,RAG1,0.006306929
423,CUL7,0.17428426
424,CASC3,0.3947725
425,CD2,-0.07354745
426,CD24,-0.011190101
427,UBE2Z,0.54403466
428,CISH,-2.7130508
429,CDC45,-0.35908028
430,EZH2,1.7582293
431,ZNF81,0.10520458
432,ZNF90,1.9166095
433,TAF11,-1.6291432
434,ITGAV,-2.615725
435,ARG2,2.1693692
436,PTGDS,0.21017793
437,RIF1,0.045842964
438,WEE1,-0.3999666
439,S1PR2,-0.008368322
440,CCL19,-1.9114996
441,TLR6,-0.31470534
442,RPS16,0.046856087
443,ZNF471,-1.3670009
444,NPRL2,2.304256
445,CXCL11,-0.6336084
446,HSD17B3,0.44945323
447,SOCS7,0.19497488
448,POMGNT2,-0.30347756
449,PRKCQ,4.175993
450,NDUFB11,-3.6613262
451,UPF2,1.0730399
452,NME1,0.7341722
453,CTNNA3,1.5693052
454,OGDHL,-7.9818063
455,AGAP3,-1.3673812
456,ATP1A1,-4.938497
457,UNC5A,-0.012307725
458,SLC2A5,0.44138584
459,COL2A1,-0.27341804
460,LRAT,1.5179032
461,GSR,4.013178
462,DHX8,0.96367174
463,ZNF37A,1.6280646
464,ZNF221,-2.0854318
465,CDC25A,-0.48099676
466,IFI16,-0.21754849
467,RNPS1,-0.88663423
468,BST1,2.043754
469,COL14A1,-0.31563184
470,FBL,-2.430326
471,CD37,0.020284465
472,CD58,-0.16092847
473,ZNF442,0.906499
474,GSTM3,-0.44330707
475,TWIST2,0.400846
476,HMGCL,-5.598974
477,IPO13,2.6284707
478,EPHA2,-2.1813908
479,ICA1,2.8647096
480,SLC6A12,0.6976162
481,HNRNPA3,-0.28370544
482,NPLOC4,0.45391372
483,RPP40,-2.5906696
484,CYP1A2,-1.4751486
485,ARNT2,-9.670984
486,PWP2,-1.2584214
487,GABBR2,1.5731564
488,HSPA1A,-1.8632454
489,ACSS2,-5.7993627
490,MGAT5,-1.0548352
491,BMS1,-1.721393
492,TLX1,0.35637036
493,SEMA3A,0.044217806
494,TOPBP1,-1.2855649
495,KIF5C,0.26594344
496,NRXN2,0.05524725
497,RPS6KB1,4.02664
498,RGMA,2.2123032
499,PIK3R2,6.7646594
500,PGP,5.703589
501,PTH2R,0.18611437
502,KIF23,-0.10566197
503,CCR2,0.30076247
504,MST1R,-0.20652881
505,EFNA3,0.19824779
506,HS2ST1,-0.08836529
507,SOX4,-0.06962128
508,VTCN1,0.22660886
509,BRAF,-0.9932141
510,RPL10L,1.067839
511,PRPF3,-0.8579368
512,ISY1,-0.20639512
513,DEGS2,-1.3258874
514,UBQLN4,-1.8253211
515,DNAH11,-0.9176062
516,NLGN4Y,-0.07320952
517,FABP4,-1.3285998
518,KPNA5,1.2740042
519,RAMP3,0.7738245
520,XPO1,-1.076886
521,PTPRJ,-0.11719303
522,PTCH2,3.7667267
523,MYLK4,-0.154208
524,SEMA3B,0.017244065
525,CARD11,0.96403235
526,COL7A1,-0.40773082
527,PGD,-1.7047445
528,ZNF585A,1.0343261
529,GTSE1,-0.4414406
530,CBR3,2.6378503
531,ALYREF,1.3114678
532,SYT1,-0.5694823
533,SAP30,0.03639445
534,ACACA,-0.18289025
535,CERS5,-2.4470057
536,ZNF681,-0.38580883
537,SUV39H1,3.088707
538,P2RX6,-0.2531569
539,TEK,1.3494197
540,DCTPP1,-3.6974206
541,ST6GALNAC2,0.6626657
542,VPS29,-0.3227459
543,VNN1,-0.9269751
544,COL8A2,0.40830252
545,SLC2A4,2.0035608
546,CHMP4A,-2.486172
547,SAT2,-3.5057285
548,TAF4,-2.574306
549,NSFL1C,0.3869076
550,CKS1B,0.018296896
551,PTDSS2,1.8828819
552,ZNF674,-1.8746258
553,TRPC5,-0.008902144
554,IPO7,2.4882512
555,NUP43,-2.063162
556,ZNF84,-1.1815448
557,ACYP2,-3.7215598
558,MATR3,0.9454277
559,FLAD1,2.6796927
560,ZNF343,0.0964722
561,ENTPD2,2.248503
562,RBPJ,1.2051525
563,TUBB,-0.94360435
564,IPO4,-0.6160569
565,CCL16,-0.9167344
566,CYP27C1,0.79800546
567,PPIF,0.023011763
568,NOP56,-2.4277132
569,EIF4EBP1,2.652217
570,ENPP3,0.71713716
571,UBE2S,-0.5720666
572,ALG6,-1.4465411
573,TDO2,3.8602023
574,UBE4A,-0.34087682
575,ZNF195,0.90590346
576,TFPI,-0.058678582
577,GLUD1,-1.0244253
578,PDX1,0.90304667
579,PKMYT1,3.2735326
580,ACSS3,2.9792962
581,RANBP1,0.15039009
582,DIO2,-0.042988267
583,CLDN19,2.4305646
584,ID4,-4.495361
585,EEF1A2,-0.09865861
586,TJAP1,-1.2330062
587,NRG4,1.9360862
588,NAT2,-0.54896414
589,HSD17B1,-2.3225634
590,SRPK1,0.5018363
591,MAPK10,6.11083
592,DCN,0.13066767
593,ZNF169,-0.8058778
594,XPO5,2.559018
595,FBXO4,-0.29562852
596,ERCC8,-0.5280508
597,MRPL30,-0.62128645
598,TRIM32,-0.94682306
599,RPS21,0.622847
600,SERPINA7,0.018042587
601,MCM5,1.0389199
602,B3GAT3,-1.591859
603,CD8A,1.2480105
604,MRAS,-0.6638869
605,MBOAT1,3.0707343
606,WDR75,2.010717
607,HTR2B,1.1132847
608,ULBP2,-0.026204145
609,DCP1A,0.63161606
610,PIGS,0.65203077
611,SNRPD1,0.17625707
612,AK9,0.9283847
613,ACAA1,-0.70032394
614,ZNF793,-1.4690865
615,AMOTL2,-0.65880674
616,SNAP25,0.15392537
617,GABARAPL1,-0.8892968
618,ALOX15B,-0.40440634
619,MSH6,5.7336235
620,COL22A1,-1.0091906
621,UTP6,-0.81606275
622,PPP1R1A,1.0838989
623,ZNF727,0.5624789
624,RAD51C,0.6945647
625,CYP27B1,1.7026515
626,CSNK2B,-0.69738084
627,ZFP37,-0.47777683
628,ELANE,3.903018
629,CFHR4,0.10843556
630,ANO2,0.63006043
631,DSG1,-1.8200822
632,NKD2,-0.5056586
633,CD70,0.29188055
634,GATC,-1.9162328
635,B4GALNT3,-3.2695074
636,RNASEH2A,1.2671971
637,POMGNT1,0.08984001
638,HDAC2,-5.168119
639,ZNF562,-0.9734644
640,FKTN,2.5558002
641,AMD1,0.3998196
642,SSTR5,-0.3076244
643,FZD9,6.188368
644,CYSLTR2,0.057109006
645,ZNF792,0.18300842
646,PRKCA,-14.317303
647,PIGT,-0.19438721
648,NUP210,0.69933623
649,SLC1A2,-3.2085712
650,SLCO1B1,0.12370892
651,CCNB1,-4.8215017
652,RPTOR,-1.2810788
653,ADH4,1.5001447
654,B4GALNT1,-4.6855326
655,RFC5,-1.992567
656,SGCB,-0.28244427
657,AGRP,-0.24430008
658,EPHB3,-0.027211374
659,TRPV3,0.32181007
660,PRKAR2B,2.4826303
661,ENPP4,1.7504343
662,FEN1,1.6853975
663,GAL3ST1,1.2415006
664,MLYCD,-3.4597223
665,MCM2,0.7588723
666,GIT1,-0.70819247
667,ZNF141,-1.6596342
668,GALNT15,-2.6748927
669,RRM2,-2.4210913
670,SEC61A2,2.3167734
671,ATP6V0D2,2.4464087
672,KLF2,-0.0062747113
673,UNC5C,0.01992566
674,P2RX4,0.43107572
675,GNL3,-0.98700416
676,IPMK,-2.3514729
677,GPD1L,-0.51163507
678,DCLRE1C,0.4120697
679,HSD3B7,0.9785013
680,RPL27,-0.043624204
681,MAFA,0.30865398
682,IL17RB,0.7751579
683,SMPD2,2.0277457
684,EIF2B3,-0.97503203
685,HS3ST2,-0.5403001
686,ACAT2,7.7850804
687,IL12RB2,-2.3987856
688,CLCN2,0.43351272
689,SUV39H2,-3.69155
690,SRSF2,-0.487592
691,USP1,0.45455092
692,PABPC1L,-1.7457705
693,PSMD3,-0.8733428
694,BOC,-0.022509476
695,UBE2C,-0.1577172
696,BUB1B,0.4807579
697,CORO1A,-0.60534376
698,STX2,-2.8547623
699,CD79A,-0.03750026
700,LSM2,-0.4099675
701,BRCA1,-1.5567094
702,CHAC2,0.13085124
703,ZNF20,0.27676812
704,POLR3C,0.12102687
705,SLC27A5,-3.230313
706,NR3C1,0.06507939
707,MED13,0.6167625
708,GSTP1,-5.393525
709,INPP5F,2.9975665
710,ZNF74,-1.0692115
711,PPP1CC,6.176955
712,RAB33B,-1.3946424
713,ERCC6,-0.3113727
714,ZNF284,-1.9721215
715,HSD3B1,-1.7318901
716,HSPA1B,-5.166669
717,CRNKL1,-0.36317885
718,EGLN2,-6.7056646
719,BRIP1,6.1873174
720,BUB3,0.47277215
721,VKORC1L1,-1.0300598
722,SLC3A1,0.85091335
723,SNRPC,0.7699192
724,ANAPC1,-2.1132553
725,CYP3A4,3.07063
726,ATP2A3,5.438064
727,INMT,-2.028199
728,CXCR3,1.0565747
729,ADA,-3.948608
730,EDC3,-1.7470953
731,NAT8L,2.138597
732,ZNF10,1.2296264
733,MPZ,-0.1965076
734,SEMA5A,0.036226794
735,VMP1,-0.5422594
736,CSNK2A3,2.736606
737,ST3GAL5,-1.3688514
738,EXO1,1.719808
739,XRCC3,0.9754706
740,SSR1,-0.06410389
741,NAMPT,-3.5922775
742,SNRPB2,-0.14177844
743,PEMT,-4.5112314
744,RFK,-2.5232632
745,EML4,1.7617681
746,RXRG,3.048881
747,IAPP,-0.07514078
748,SFRP1,-0.511577
749,ZNF382,-0.32086846
750,ATP1B2,3.9268293
751,SRP68,0.970889
752,TCN2,-1.202073
753,CNOT10,0.6496247
754,PPAT,1.9174951
755,FMO2,-2.385948
756,PLAT,3.865805
757,CSTF3,0.15035978
758,CRTC2,0.9337595
759,IPO5,1.7226413
760,ELK1,-5.934508
761,YWHAQ,1.0311729
762,SSH2,-0.073361404
763,ANTXR1,-0.033924617
764,POLR3G,0.9357598
765,POLR1C,0.4886672
766,GCNT2,2.6862535
767,CCNB2,2.4423223
768,CACYBP,0.1058435
769,CIR1,1.0468538
770,UBE2QL1,0.042397838
771,NDUFA6,-2.9055746
772,KAT2A,0.7206933
773,COL13A1,-0.029216195
774,EDA,-0.3393615
775,RPL27A,-0.73099715
776,ZNF571,0.23238076
777,FABP6,-1.5438951
778,CYP8B1,3.6007533
779,ZFYVE16,5.728596
780,MYH11,0.9453832
781,ZNF669,1.8873094
782,GSTM1,-8.967757
783,ELOVL3,0.56081945
784,THOC5,2.3939457
785,ZNF667,-0.82532245
786,ZNF133,1.0164994
787,COL4A5,-3.604638
788,CACNA2D4,2.6658266
789,CDK6,0.9950959
790,CCNE1,-3.8009622
791,SLC1A7,0.07569389
792,THBS2,1.4511975
793,CAMK2B,2.9247184
794,RFC4,-0.22461496
795,NMNAT3,3.136208
796,VPS35,-0.14401087
797,EME1,-5.9138255
798,RAD54B,-0.002287878
799,POLR3K,-0.1609349
800,LAMB1,-4.6954074
801,ZNF233,0.11573361
802,ZNF573,2.0938928
803,TK1,4.7037706
804,SLCO1B3,0.6208654
805,TP73,-1.0606823
806,DCTN5,1.8824149
807,IL23A,1.463034
808,ORC6,-0.07846388
809,EIF4E,4.2572966
810,MMP1,2.4255166
811,EFTUD2,-0.09749671
812,IBSP,-5.1301656
813,ZNF354B,0.37009948
814,GUCY2C,-0.71158135
815,ORC1,0.29442638
816,LFNG,0.79937184
817,BLM,-3.1643918
818,NR4A1,1.55497
819,RBL1,-1.2791004
820,TNPO1,1.0409665
821,COL11A2,0.95873475
822,VAMP4,2.4408963
823,PPP1R14A,1.0386033
824,PPP1R1B,3.1083384
825,CCDC6,-2.1482236
826,CCR5,4.842661
827,ACADL,8.112157
828,KPNA2,-2.1988935
829,ZNF780A,0.13514486
830,AMH,1.8608893
831,HGF,5.529442
832,CKS2,2.4301066
833,MRPS10,0.4763438
834,ANGPT2,-0.9000175
835,CPLX2,-0.29643166
836,NEFH,0.45411298
837,ESR1,4.2988977
838,E2F2,-1.7330734
839,C4A,0.69594294
840,PSMD11,1.0160713
841,GNA14,0.4796525
842,LEFTY1,0.80229384
843,AP1M2,0.32584155
844,HMMR,-0.10152981
845,IPO9,-2.3923128
846,SAE1,0.36229798
847,CXCL12,3.0142407
848,FCGR2C,-2.7965634
849,UBXN2A,-0.5590695
850,MAD2L1,4.3709865
851,ZNF30,-0.03588125
852,DHRS11,-0.6006788
853,POLE,1.1668974
854,ABO,3.2971537
855,ASPDH,0.015903922
856,E2F3,3.3421397
857,S1PR4,0.07322338
858,ZNF433,1.6320829
859,GNAZ,0.34891832
860,ULK1,4.3835163
861,MANBA,-0.12929574
862,WNT2,-8.206563
863,DEGS1,3.0195618
864,POLD3,-1.6426938
865,SLITRK3,-0.06762746
866,SF3B1,-0.84740674
867,FGF1,-0.94652164
868,PHKA1,2.036646
869,TRAF2,1.0998192
870,CYP2C9,-3.5627844
871,AHCY,-0.010648538
872,DYNC1I1,1.9314045
873,ZNF726,-2.1080153
874,IRAK3,-0.06288743
875,SUPT3H,1.0387723
876,BCO1,-1.4963398
877,STMN1,-0.1735226
878,GCDH,0.5846001
879,BIRC3,8.031411
880,AKR1D1,-1.9596622
881,CYP3A43,-0.058606256
882,ZNF891,-0.7044225
883,SFRP4,-0.17701349
884,GZMB,-0.11773816
885,GRID1,0.2460778
886,KCNJ2,-0.54070294
887,MCM3,1.4333603
888,IRAK2,-0.07686865
889,ADRB1,-3.3117878
890,RPL23A,-0.26953152
891,IL1RL1,1.2377837
892,EIF2B4,0.89749515
893,TTK,-0.26984814
894,ALS2,1.4456327
895,MLF1,2.4983058
896,PDSS1,-0.33949152
897,QRSL1,1.6463782
898,FANCA,1.0928124
899,GRK6,0.90663135
900,CXCR6,-1.6988589
901,ELMO1,-0.4565464
902,TNNC1,-1.2002212
903,DGKG,2.2923746
904,SEMA7A,0.0003025633
905,SLC19A1,-0.08264303
906,CDCA5,0.075791575
907,CCL21,-0.5890244
908,PHAX,1.0943509
909,RPL19,0.42839542
910,RPS7,1.0755646
911,CHKB,0.06196711
912,GMPR,-3.2502122
913,ZNF530,-0.6767087
914,FOSB,-0.61517376
915,FARSB,-0.045814823
916,RP9,0.13833992
917,CKMT2,0.4841852
918,TNFSF13,-1.6513431
919,POLE3,-0.94630456
920,GOSR2,-1.8406119
921,COQ6,3.0661569
922,NDST2,1.6937116
923,KCNJ15,0.48883638
924,RABEP1,-2.1455638
925,ZNF675,0.045060407
926,E2F1,-3.9454987
927,UBB,0.43504217
928,TXNL4A,0.49689668
929,FMO1,0.7229118
930,FHIT,3.022671
931,ABCC3,-0.51383764
932,EGF,1.9163153
933,CPT1B,0.87247926
934,PPM1D,0.44096354
935,YWHAH,1.1774905
936,CDC7,-0.35474285
937,PDCD1,0.44898757
938,NOP58,-0.0036380226
939,FBXO43,-0.6089597
940,GXYLT2,1.2076868
941,PDE2A,-1.4910909
942,RAD51D,-0.5238966
943,SLC5A1,1.4996828
944,PHOSPHO2,-0.96119815
945,TACR2,-0.8880386
946,SFRP5,-0.31942144
947,ENPP6,-0.81643933
948,PRKACB,-9.863162
949,CHST4,0.16695817
950,BUB1,0.6051019
951,RASSF1,-1.752553
952,TXNRD1,-1.7208425
953,ADSL,-2.0208
954,ZBP1,0.18199018
955,GNAO1,-3.6733396
956,SLC22A1,0.09170761
957,ORC2,0.27292985
958,ZNF682,0.42385435
959,FFAR2,-0.36035675
960,LAPTM4B,-0.08862077
961,DKC1,1.8486177
962,LMNB1,-0.51828706
963,MAML3,-0.3216325
964,ABCC5,-2.4292142
965,PCCB,-3.0603547
966,MAP3K14,-1.5228612
967,SUMO4,-0.5123362
968,SSX2IP,-0.43250182
969,RILP,-0.48138756
970,NRCAM,0.037886906
971,RRM1,-4.515869
972,PRPF18,-0.79363966
973,RPSA,0.9298392
974,MCHR1,0.242864
975,FXYD2,2.2218838
976,LPAR2,5.620816
977,BLVRA,-2.6280289
978,DDX42,-0.8580618
979,CHSY3,-3.902765
980,ADCY4,0.9124934
981,TRPC4,0.013787579
982,CD3E,0.07247268
983,LYPD6B,0.093951836
984,SPX,-0.17857563
985,APPL1,-0.53441507
