,genes,values
73,CDKN2C,0.7982636
74,PABPC1,-8.034218
75,TUSC3,9.731552
76,VAMP3,-0.17138755
77,MOS,-4.7979736
78,POLE2,-2.2679164
79,FUT3,0.45583853
80,NTRK2,-5.006663
81,SLC10A1,-0.35702586
82,UGT2B15,7.1008763
83,FLT3,-1.9103892
84,SLC40A1,-6.1486073
85,CUL2,-2.4553194
86,KRT33A,-7.069671
87,MYO10,5.35814
88,RPL22,2.9225512
89,ACTR3B,-5.945164
90,GLO1,-0.75650895
91,INPP5E,2.3103063
92,CYP3A7,-6.319845
93,KAT2B,-4.373385
94,B3GNT5,7.921919
95,ADRA2C,1.3727597
96,NUP210L,0.02809697
97,SLC3A2,-2.0495086
98,PSMD1,0.9539694
99,BRK1,1.8104653
100,TAOK1,0.21058492
101,GAA,-1.3434541
102,CACNA1B,1.7411579
103,ZFYVE1,-6.1295023
104,NRG1,-0.9985271
105,CTSK,8.734468
106,CD80,11.6154175
107,COX5A,-5.08729
108,P2RY1,0.6788697
109,ADI1,2.9650264
110,NCOA7,1.0677035
111,TPH2,1.3698457
112,SYNPO,-7.168377
113,MGAT4C,-1.7857015
114,UBOX5,-1.1255506
115,LANCL1,6.834516
116,TNNT2,-2.81692
117,IRF9,-11.31494
118,HTR3E,-3.717208
119,P2RY4,-2.5083342
120,SCNN1A,3.1655908
121,ZNF426,-0.90832865
122,CD79B,6.9868784
123,TBX3,2.0351126
124,CHRNA9,3.6122842
125,SHANK2,-2.5386488
126,PARP2,6.347553
127,CD1D,3.3733428
128,TP53,-12.792628
129,SLC44A1,-1.6135242
130,OR2T34,4.7781415
131,ZNF225,-3.5355983
132,B4GALT5,0.084765874
133,EHMT1,0.29604578
134,MRPL28,2.4238207
135,ZNF3,-3.111588
136,TARS2,-2.0139449
137,KIR3DL2,3.5639503
138,PGK1,-14.066493
139,SPOP,2.4020228
140,HHIP,7.682907
141,CACNA1H,-1.4935664
142,OR10G2,4.4236903
143,IL13RA1,-3.1192245
144,NLGN2,-2.3356674
145,PLXNB3,-8.562922
146,CFL1,-0.20541273
147,PSMC2,2.965997
148,ZNF785,-3.585185
149,SCN7A,0.202209
150,DAB2IP,-0.9744851
151,DNAJA2,-0.57789594
152,ATP1A2,-4.2016664
153,ST6GALNAC3,-0.6132813
154,IRAK1,-7.131019
155,MYO1F,-2.1606076
156,CUL3,-2.1254978
157,SMPD4,-0.24144112
158,P4HA2,-0.90945756
159,BIRC5,-1.078553
160,THBS3,-7.283244
161,ABCA8,-0.061892916
162,SEMA3F,-6.6040654
163,FBN1,6.4467087
164,CFHR5,-0.89541906
165,SERPINB2,-0.11741765
166,EIF2AK2,0.7857867
167,MTNR1B,-2.3792672
168,ZNF302,4.631652
169,RPL4,3.018044
170,DICER1,2.8265605
171,PLA2G3,8.551212
172,TPM1,5.7540894
173,ZNF823,-1.6411544
174,ZNF83,2.5584831
175,EIF2AK1,-6.298396
176,MPDZ,-3.2993731
177,CHRM4,-3.915678
178,RAPGEF2,1.5578231
179,LAMA1,-1.6030606
180,SCIN,-12.58916
181,CACNA1E,-9.425605
182,NMUR2,-2.8040195
183,SIGLEC1,6.290483
184,ZNF565,1.9730102
185,CTSS,6.92843
186,SEC23A,-0.47843337
187,IARS2,1.5513356
188,PAICS,-0.07209759
189,CUL4B,-1.7280947
190,RXRB,-3.5913231
191,ZNF317,-3.11993
192,MLLT1,-4.9197617
193,PPP2R3A,-16.699436
194,ITPR3,-14.499971
195,SEC31B,-1.9232818
196,CAMKK2,-3.879497
197,DNM3,2.3269136
198,ANTXR2,0.23744053
199,SLX4,-0.08491354
200,GGT5,1.5501431
201,OR4K17,2.288024
202,SYF2,-1.9198163
203,ACAP1,0.9562019
204,DKK2,0.022882078
205,GNPTG,-1.1936116
206,PHKA2,1.3399296
207,NF1,-1.0838091
208,NPC1,-1.0528222
209,IGSF1,-6.6096396
210,RYR3,-0.27167648
211,FHL1,-0.7904867
212,PCGF2,2.2567372
213,PSMB11,-1.0814334
214,CD8B,-0.5971923
215,PRPF38B,-2.5780053
216,CLDN2,-3.00166
217,RAB31,0.19809781
218,NEIL3,-0.83964354
219,TRPM8,-5.3621755
220,ARAP2,-3.0841243
221,DDX39B,-9.630347
222,FXN,1.963012
223,RASA1,-4.979527
224,BCAT1,3.151177
225,OR8K3,-3.614567
226,CBLB,-3.4284217
227,ZNF91,-2.9328475
228,TSLP,-3.4589746
229,CNGB1,1.2964152
230,DNAJC1,-0.8732262
231,THBD,3.785665
232,LYN,18.232758
233,NGFR,-12.655698
234,SLC9A3,4.2720313
235,DTX3,3.6026363
236,MAP4K1,-1.010664
237,RALGDS,-3.6276937
238,IKBKB,13.245393
239,CALR,4.4841394
240,OR10K1,0.20920278
241,MYO5B,-0.23427956
242,PIGM,0.46916637
243,P4HA3,4.4105177
244,GDF2,0.7218568
245,TUBA3D,3.9581733
246,ERBB2,0.08791598
247,ZNF417,-0.28678402
248,NGLY1,0.6153585
249,SOCS6,-3.4193451
250,AKT2,22.22394
251,TRPM2,-1.7948451
252,LAMC1,10.248179
253,THOC1,7.705542
254,TLR3,1.0681686
255,TRPV1,-7.543545
256,HMGB1,1.0546051
257,IL21R,3.8878644
258,PIDD1,-4.566422
259,ZEB1,-5.1915126
260,OR1K1,-0.86083835
261,ARFGEF2,1.8764714
262,RPS3A,0.78621995
263,SEMA6B,-7.340876
264,CDH5,1.232176
265,PKN3,-5.6225486
266,MRPS2,-1.1900702
267,NR1H4,0.11512101
268,ARHGAP10,-1.1751547
269,TRPM6,3.7906964
270,OR9I1,0.32466897
271,MYH6,1.6826615
272,EZR,-8.126094
273,MEFV,-1.032054
274,RBM17,0.87348264
275,CCR7,2.9541814
276,LCAT,-2.235812
277,H6PD,11.342494
278,XCL2,-5.808621
279,ST8SIA5,2.0748992
280,MYO1B,-2.7973914
281,ENTPD1,-6.5528193
282,ERCC2,-5.930671
283,PNLIPRP1,-8.201694
284,ITGB3,5.089408
285,POLA1,-2.9730606
286,CD209,-5.9746447
287,NPAS2,4.7932076
288,GSTK1,-6.8821635
289,UBE2K,-2.4509315
290,ATM,-13.877687
291,CXCR4,-12.13787
292,COX7A2L,-7.3015747
293,LYNX1,-0.9143674
294,KRT33B,-4.820883
295,ECSIT,0.44905013
296,TECR,5.024111
297,FCAR,1.047331
298,ARHGEF18,-2.2612815
299,ACSBG2,-2.9717524
300,VWF,0.5418092
301,FAHD1,0.16729398
302,OR1C1,1.540618
303,ATXN1,1.851607
304,SNX12,-2.883632
305,CACNA1F,-23.968714
306,TH,-0.7211733
307,PIGK,-0.085160755
308,CDH2,-9.609496
309,SLC19A2,3.7025638
310,TNFRSF19,-0.6971777
311,MCAT,-1.7721606
312,NRG2,-0.45903978
313,COL20A1,0.9331839
314,SRSF3,3.613192
315,UST,-0.33380422
316,HCLS1,-5.6305337
317,PIK3CB,-24.676529
318,ATG14,4.211354
319,ARHGEF4,-1.0329872
320,MRPL17,2.9463456
321,GTF2H1,-4.6694083
322,ACSM2A,-0.8760714
323,DCTD,-1.2871983
324,SIN3A,-3.561083
325,HARS2,-0.8357342
326,LDHAL6A,-15.021656
327,PDE4B,1.8760078
328,AICDA,-6.3788958
329,CCR8,-15.719941
330,ASMT,1.2213484
331,RANBP3,3.309014
332,HTR1E,5.955336
333,CANX,6.74583
334,CYP2E1,17.706593
335,MYLK3,-16.354824
336,MC5R,-3.6087246
337,NPFFR1,-3.1199331
338,DGKA,-5.135694
339,HCAR2,-0.63508093
340,TAP1,3.1602168
341,OR2H2,-5.8822393
342,RGS9,8.112355
343,NRXN1,5.6357923
344,POPDC2,-0.0904804
345,ZNF383,3.1792796
346,PALB2,-2.227615
347,ZNF768,3.5270345
348,DLL3,-3.9666128
349,SORT1,3.4589906
350,TBK1,6.4953437
351,FANCM,0.50449264
352,BRCC3,-1.5999702
353,TM7SF2,7.2395854
354,BLNK,6.451774
355,KCNJ12,-1.359384
356,FANCI,0.70873654
357,SEC61A1,-0.28281042
358,CYP4F3,0.08644216
359,AVPR2,5.0341153
360,SSH3,-2.9726899
361,RPL10A,0.6401947
362,DPYSL5,-4.4296827
363,SRRM1,3.9507766
364,MYLK2,-5.762711
365,NDUFS7,-1.4525998
366,RIF1,-0.6517559
367,WEE1,-0.7229127
368,MAP3K12,-0.10641593
369,GFAP,-0.9310785
370,RBSN,-1.5780673
371,TST,6.378232
372,DUOX2,2.287397
373,CHPT1,11.235384
374,CTU2,-2.8941848
375,ZNF415,0.18976462
376,UNC5A,-0.88440037
377,GGA2,0.8261572
378,TAB3,8.206291
379,BDNF,2.2594366
380,DDX3X,-9.735098
381,SLC33A1,1.3622866
382,AMPH,-1.1149329
383,LAMC3,5.4285064
384,CD81,-6.369251
385,EPHB1,-6.273802
386,HPSE,-1.4985682
387,VSIG4,-3.7308922
388,GSTM3,2.0611446
389,TARDBP,-1.8333341
390,CAB39,0.81738305
391,ICA1,-0.40557587
392,B2M,5.910354
393,ANAPC11,-0.9332237
394,MPO,17.602608
395,KRT23,17.145725
396,HNRNPA3,0.34027258
397,MOCS2,3.7733247
398,CD99,-6.032312
399,GYS1,-10.485118
400,KNG1,7.9683146
401,ITGAE,0.4545374
402,COL6A5,3.5461116
403,ABCG1,1.7575326
404,UBA1,4.323204
405,GNA15,2.3585114
406,IST1,0.59430724
407,DEPDC5,0.89312184
408,POP1,-0.62785983
409,RPS6KB1,-0.02332273
410,FARSA,-1.9533473
411,PF4V1,3.602636
412,BMPR1A,6.0550494
413,TRA2B,1.8834176
414,OR10A6,-1.8229243
415,PTH2R,2.8415585
416,AQP2,1.7802216
417,NPY1R,0.31161782
418,SOX4,-2.2738738
419,PARVB,-0.15599549
420,TELO2,0.17656162
421,SF3B2,2.2225833
422,CARD16,-0.47549316
423,DNAH11,-0.015209832
424,TOP3B,-0.110685684
425,OR10G9,5.730318
426,MGAT5B,-5.8991914
427,XPO1,10.745845
428,MPV17L,-3.803405
429,CCR9,5.4797
430,GPAA1,0.34883258
431,SLC38A2,-1.7478099
432,CYP4F8,-0.1341411
433,SLC24A4,2.3438995
434,B3GALT6,2.0132606
435,GALNT18,-0.7422131
436,HHAT,3.1743855
437,ZNF780B,-4.8963904
438,LAMA3,4.4136376
439,TNN,19.996494
440,WNT5A,-6.6145983
441,ZNF556,-3.514037
442,DGAT2,2.2123463
443,PNPT1,2.740491
444,ZNF112,2.2317278
445,GRK1,-13.691399
446,UBE2Q2,-4.2095876
447,ZNF479,5.0481443
448,GBP2,-0.065646306
449,OR2S2,4.8717403
450,IFNA16,6.726554
451,IDI1,-1.5393958
452,SELPLG,-3.0320027
453,GSDMD,0.73303336
454,PRKAG1,-4.3662906
455,DGKH,-7.0315294
456,GLDC,11.272915
457,ACSM3,-1.0059448
458,MAGED1,0.27584416
459,AR,-0.7660959
460,EXTL3,5.1661987
461,SF3B3,0.87034523
462,TCOF1,0.66531336
463,ZNF761,-1.1409664
464,MKNK1,-6.6744227
465,STX16,-0.96721524
466,PTK2,6.2834907
467,PRKAG3,-13.045157
468,FLAD1,-2.1606545
469,NEU3,-1.0794423
470,FOS,-17.393482
471,CYP11B1,-0.8966569
472,KCNJ10,-0.057244785
473,LMNA,-6.201217
474,TUBB,-10.225892
475,OR2T10,-3.234085
476,CYP27C1,-1.1605548
477,WNT9B,-4.427009
478,AGMAT,3.0630095
479,IFNW1,-3.085754
480,VTN,-0.029718092
481,UBE2S,1.8626552
482,UBE4A,0.1613009
483,ZNF195,5.172388
484,CHST2,2.1370099
485,MTHFR,5.513986
486,CDS1,-3.8315325
487,PDX1,-5.3665404
488,HDC,-0.94201034
489,ACSS3,-0.11295998
490,TCIRG1,-6.2724733
491,CLDN19,-4.636538
492,EDEM2,1.5169512
493,PLIN2,0.041817687
494,CRHR2,2.1244018
495,TJAP1,-4.317682
496,BCL2,-1.2430785
497,ST6GALNAC5,-2.864516
498,ARSA,-4.6616793
499,ERCC1,2.0230436
500,MAPK10,-6.552402
501,FBXO4,3.81878
502,ERCC8,2.9365184
503,PGR,2.2671485
504,NODAL,7.5523047
505,CD68,-0.9627484
506,OR2T6,0.34556553
507,NFKBIB,0.74928
508,DISP1,4.2134156
509,PSAP,-2.804284
510,ZNF567,1.4585001
511,MBOAT1,1.1329644
512,CAMK2A,-6.712305
513,HTR2B,-13.540365
514,PCBP1,2.8539124
515,GGT7,7.005957
516,OR7D4,-5.2562747
517,GPI,7.0852714
518,AK9,-0.54114425
519,P2RY12,11.637155
520,ABCA5,0.14804788
521,APEX2,-0.45005515
522,FBXW8,-0.44835982
523,TLX3,-3.6135943
524,OR10G8,1.8389621
525,GH1,-0.7619776
526,MSH6,-0.50067145
527,ZNF732,-4.0919228
528,ZNF208,-3.607949
529,NEU1,-2.3506308
530,ZNF727,-2.5114343
531,OR9Q2,-0.3759433
532,ANO2,-3.2715654
533,HTR1B,1.2009337
534,GRIK1,-0.45924968
535,HDAC2,-10.170743
536,PIGV,-0.054584578
537,OR2F1,0.42315635
538,ACTR1B,-0.38091153
539,STAT1,12.5263195
540,LAMB3,8.597919
541,GMPS,-3.198825
542,OR6N2,2.5281446
543,SSTR5,3.2158906
544,FZD9,-0.2583001
545,CLDN1,17.268871
546,ALOX12,-5.0555534
547,PTPRB,0.15633315
548,TYK2,-0.48999745
549,MAN1A2,-7.0196085
550,SLC7A9,6.5673676
551,HTR1D,-2.9486966
552,HDAC9,-6.3169446
553,MTMR6,-0.44933096
554,ZNF540,0.5283176
555,RPL7A,-0.51906556
556,SLC8A1,8.948126
557,GDNF,0.5200499
558,KCND2,-2.5830615
559,PRKACA,-15.5148115
560,PIGN,0.626431
561,GAD2,-2.5030155
562,RET,0.14756104
563,PTEN,-11.636924
564,SRGAP1,-0.13527803
565,RPL18,1.5645134
566,VCAM1,-17.073336
567,PTPRZ1,1.7310348
568,NSD1,-0.67830086
569,CD4,-9.596636
570,PRKAR2B,5.551164
571,FEN1,-0.31118014
572,KRT25,0.14124234
573,ST3GAL2,-3.6904914
574,RAB1A,-7.965001
575,CHMP7,1.1257519
576,SCRIB,0.7871696
577,MEGF8,-2.285288
578,CNTNAP2,2.6990693
579,GCNT1,-2.4701176
580,DSPP,-3.1213408
581,LMAN1,0.26027572
582,GIT1,5.998001
583,ZFYVE9,-2.1115072
584,ZNF141,4.6954803
585,UTP14C,0.35931623
586,AGTR1,-7.247589
587,OR4D2,3.121867
588,MAN1A1,-11.0217495
589,RHO,-7.835728
590,NAPSA,-1.3355613
591,TRHR,-4.2041907
592,KIR2DL1,-2.4781969
593,UPF3A,8.009609
594,FAAH,0.15163803
595,POFUT2,1.5757618
596,ATG16L2,-0.46066254
597,OR5D14,-3.89179
598,CHAT,3.433601
599,GABRA1,-0.20664993
600,ZFP14,0.734758
601,TAF1,0.07924549
602,OR1E2,0.013924721
603,RAB3D,-4.4385233
604,PSD,-0.82824135
605,PRKAR1B,8.427805
606,DVL3,-5.1411996
607,RPS15,-1.9022083
608,ACSF3,8.439634
609,COASY,2.9790986
610,SDHA,3.094153
611,COL3A1,10.999346
612,CHMP4C,0.9103615
613,FLT4,-11.402402
614,ZNF461,-4.4387884
615,PDGFC,9.172256
616,KLHL13,3.7307358
617,CELA2A,0.051861145
618,GABRA5,-3.2586408
619,SIRT5,-0.15701061
620,SUV39H2,0.5803713
621,ACOX3,15.024527
622,EXT2,-5.5977182
623,USP1,-0.26569065
624,ZNF250,3.7874198
625,KDELR1,1.377261
626,PABPC1L,-0.42925406
627,RCVRN,-2.7434144
628,KIR2DL3,-0.39807785
629,RUNX2,1.072408
630,CALHM1,4.2861533
631,HNRNPM,0.68278646
632,MLH1,-1.571021
633,TDG,0.99809307
634,NR3C1,-0.9167415
635,EPN2,3.1408486
636,FRMD6,0.1124268
637,OR11L1,2.5892076
638,SPATA13,-0.014053493
639,SUGT1,0.1732271
640,GGCX,1.1258931
641,SLC4A4,0.9196204
642,PNPLA7,2.123196
643,SCN5A,-0.87212527
644,ZNF460,-5.0826726
645,MC3R,0.43935773
646,TCERG1,-2.6206648
647,HSD3B1,2.9026363
648,ESRRB,4.9428954
649,PIK3R4,-5.1756873
650,ACIN1,3.6179004
651,POM121C,0.7969588
652,C4BPA,-1.3958027
653,GABRP,5.105527
654,CLOCK,6.8888803
655,CFI,2.8151662
656,ATP7A,-4.6834364
657,LILRA6,3.9923725
658,GLI1,0.10288876
659,CHRD,-2.1006703
660,PLXNA4,-1.20077
661,IFNA5,-0.5652939
662,HKDC1,7.556953
663,CD5,-4.831246
664,OR11H1,5.794436
665,OR6M1,-2.2392054
666,EXO1,-0.93102753
667,B3GALNT2,0.06907632
668,MSX2,1.9628223
669,DDX19B,0.21983844
670,CCKAR,-5.4101243
671,OR2J2,-5.285789
672,JUN,-7.926964
673,ZNF736,-4.910289
674,OR5H2,-1.6376836
675,WNT10B,-8.229112
676,UBE3A,14.054813
677,ERC1,1.1388347
678,LHB,-3.6585424
679,NR1D2,1.5666188
680,KRT39,-16.100359
681,EML4,-0.35551843
682,TCF7,2.4611244
683,BAAT,0.06537621
684,TACR1,-3.7901778
685,KIT,5.4759254
686,OPRK1,-0.6412485
687,AMOTL1,-7.8750796
688,OR51T1,4.1273823
689,GBP4,0.47088918
690,SAMHD1,1.8410788
691,ABAT,-27.388174
692,UBQLN2,-0.0034873723
693,ADAM10,-0.83596265
694,WASF2,-10.696761
695,LEP,-1.99826
696,TAS2R41,4.4332848
697,SDS,11.201918
698,SGK1,-7.613622
699,INHBA,-12.094667
700,IPO5,5.1684256
701,HEXB,-0.73643076
702,TAF1L,0.49245214
703,POFUT1,-1.9162124
704,SLC5A7,0.65458006
705,CRB3,4.1313863
706,NR0B2,0.10897
707,PRR5L,0.24899037
708,PUF60,-1.0210822
709,CACYBP,-0.20245148
710,CIR1,-2.3675873
711,DEFA3,-0.58785754
712,PDE4A,-1.1331646
713,ABCC1,-0.6039709
714,SHMT2,-8.048345
715,VAV1,-17.068066
716,ZNF571,-5.0870395
717,OR10S1,2.8984573
718,ZNF669,4.298338
719,RRBP1,-1.9540658
720,MAP2K1,20.817112
721,GABRA4,4.809667
722,PCGF3,2.760926
723,PDE4C,-1.8860965
724,ZNF841,2.02438
725,CLCF1,-1.2455322
726,TRAF6,-2.6470878
727,MC1R,0.73925424
728,DUSP6,1.9142259
729,HMBS,2.4196768
730,CRY1,0.59407586
731,CCNE1,1.8172625
732,DIS3,-2.7674139
733,CPT1C,-10.691368
734,TAF15,-1.8610781
735,TLE4,-1.7735673
736,NMNAT3,-0.11722069
737,PRKD2,-0.09782653
738,TP63,-6.395961
739,KMT2A,3.7313933
740,ZNF772,-3.5109751
741,VPS35,-2.4210901
742,FRAS1,1.1457642
743,TLE2,1.6295979
744,MAN1B1,-10.247273
745,MSI2,-0.98794645
746,LAMB1,7.8573427
747,ZNF573,5.1354733
748,PRDX6,-6.6744056
749,TNFRSF18,2.7871168
750,SMYD2,0.71075344
751,LILRB5,3.8815231
752,TP73,-2.642559
753,CAMKMT,-1.1890044
754,ZNF175,-2.1961622
755,KIDINS220,-0.64441615
756,SHANK3,4.7847004
757,MAP2K3,11.713573
758,CUL1,1.4766841
759,ATXN3L,-0.50704134
760,PPIL1,1.6670059
761,IGF2R,-0.36638594
762,OR13C3,2.1616368
763,CHSY1,0.28452736
764,ALDH7A1,-1.70059
765,TIRAP,1.7563008
766,CDH1,-7.3814464
767,ECHS1,18.83428
768,HSPA6,3.9640107
769,RBL1,5.6155376
770,RIMS1,-4.564551
771,PKN1,-1.2044634
772,CANT1,-0.8305699
773,COL11A2,-2.0530787
774,TUBB4B,-5.815964
775,GLUL,0.12859568
776,IKBKE,1.3731352
777,ATG9B,-5.789204
778,C1S,4.290459
779,NCK1,12.110504
780,OR10H1,-2.7655892
781,HBS1L,1.2357566
782,OR2L2,-0.85754687
783,PPP2R2C,-8.538443
784,TRDN,-6.625871
785,EVC,1.5061684
786,TGFB1,-6.201651
787,CNOT6,6.712789
788,MRPL34,-3.1711383
789,HACD3,-0.21064502
790,TSC1,-7.6480036
791,ARG1,3.2777948
792,KLHL9,4.5287824
793,TTF2,4.1301565
794,PLCL1,-6.8295393
795,LGMN,0.68711126
796,C4A,-5.3423862
797,GABRB3,-2.81024
798,LPCAT3,-1.9446706
799,PSMD11,1.8768488
800,MYO1G,-3.1789627
801,LEFTY1,5.9890704
802,ASAP3,-2.6683507
803,IPO9,0.75877666
804,DLL1,2.1327147
805,CXCL12,13.673991
806,KRT14,11.169444
807,CHRNB2,0.7113201
808,MAOA,8.051208
809,IL4I1,2.4079456
810,DGKB,-8.688137
811,ARHGEF6,-0.83683026
812,GBA3,3.5897584
813,RNGTT,-1.5462195
814,HAP1,2.2647903
815,E2F3,-2.5174625
816,TNNC2,-2.7436514
817,MANBA,-1.7154945
818,WNT2,0.3228295
819,CLCA1,4.8040605
820,SGCD,-3.801387
821,ARPC2,8.772864
822,IL20RB,2.2220814
823,SLITRK3,1.3426558
824,GLRA2,-2.1160696
825,UBE2H,-3.7466352
826,EFNA4,-8.025881
827,HMGCS1,3.0475645
828,MGST2,1.9400088
829,CERS4,5.3362403
830,CYP2C9,-4.218544
831,PAK2,1.5389919
832,DGKE,-6.2974024
833,NPY2R,2.3189318
834,ZNF160,4.1699705
835,MVB12B,1.8612912
836,FMO4,-0.41811347
837,ADH5,-7.0416827
838,HLA-A,-11.140554
839,GRM6,-6.7810616
840,PDE8A,1.4467818
841,HS3ST5,-3.5107045
842,HMGCLL1,-15.92448
843,GNB1,16.363361
844,RAPGEF6,-5.588712
845,SFRP4,0.40583766
846,ZNF716,-4.3811707
847,HTR2C,9.254273
848,CD1B,-5.4404597
849,PFKP,-17.366333
850,NTNG1,8.58989
851,MYO1H,3.4301748
852,SLC4A2,2.3720303
853,LCK,2.9108422
854,KCNJ2,-1.5597453
855,RCAN2,-0.10232941
856,ADRB1,-9.836205
857,RPL23A,3.5380292
858,ZNF93,-4.274218
859,EIF2B4,-3.305573
860,ZNF586,-3.4454687
861,HNF4G,-0.43578082
862,HOXA10,-2.444
863,ZNF623,-3.9517174
864,ZNF777,4.4889107
865,UTS2R,0.077220194
866,QRSL1,2.4006557
867,TEAD3,0.22865222
868,CXCR6,0.72802496
869,CR2,13.90664
870,DGKG,1.3923968
871,GNG11,-22.666403
872,SAP18,8.081709
873,CPEB3,-0.01005702
874,U2AF2,-2.3788283
875,ATP6V1F,2.375148
876,STS,2.5656185
877,GSTO1,-2.2762847
878,KCNMB3,2.7861056
879,MAP3K11,0.8775741
880,PLCB4,-5.3459826
881,GOSR2,1.7418046
882,OR56A3,4.053614
883,ZNF282,-1.1179227
884,IRF1,0.96320254
885,TGDS,0.12244235
886,AFF1,-0.7180649
887,IL10RB,1.9073621
888,LIPE,-15.179819
889,NLRP7,0.12569539
890,OR6F1,-0.7665591
891,KCNJ16,0.1815395
892,CCK,-13.897118
893,OR51G1,4.4256
894,EGF,7.6402507
895,CPT1B,-4.5944715
896,KRT13,-7.0487204
897,ACAT1,-8.793318
898,TEAD4,0.21895654
899,COL12A1,-5.342134
900,ASIC1,-0.5009395
901,OR51F2,-5.021147
902,PLG,-0.36751992
903,SLC34A3,4.475366
904,ZNF662,-1.0917007
905,ZBTB17,-6.422068
906,CPSF1,1.7337326
907,ABCA2,1.803142
908,VAV3,-4.99327
909,LARS2,-0.6585911
910,CKB,-2.593346
911,SLC5A1,2.46201
912,CHUK,-31.05752
913,RECK,6.3820353
914,PLA2G4D,18.868216
915,ENPP6,3.2263467
916,BCR,-1.2790102
917,PRKACB,-14.653844
918,ZNF311,1.7762288
919,SCN9A,-3.8920574
920,TXNRD1,-1.0936078
921,AP1S1,0.8751563
922,UPP1,4.802149
923,GM2A,0.13760892
924,AGPAT1,-7.4922585
925,RALBP1,-0.34040013
926,IL2RA,-0.078171015
927,NAIP,2.8755956
928,HACL1,4.3528123
929,VDAC1,3.8241942
930,CD40,-0.40923333
931,FFAR2,-0.35656008
932,CYP17A1,7.788338
933,CD244,-2.4470127
934,PANK3,-4.5831313
935,XRCC5,0.9594945
936,MVD,-0.6182636
937,GUCY1A2,2.99267
938,LILRA4,-6.356225
939,ADRM1,0.69713676
940,CDC14B,2.5443861
941,TNR,-10.009365
942,MAML3,-0.039531544
943,CRLS1,-4.314832
944,MAP3K14,15.804386
945,ZNF124,0.89903444
946,GBP3,-0.53838956
947,EMP2,10.694071
948,SSX2IP,0.10451693
949,PDHA1,-2.7913027
950,OR6T1,2.998712
951,ALLC,2.127002
952,CD44,13.361549
953,SYNJ1,0.43807238
954,HSPA1L,18.104393
955,LCT,-2.2950962
956,C9orf72,-4.963378
957,SORD,0.39290056
958,CHERP,-1.4851335
959,OR2Y1,3.8962593
960,CSNK1A1,2.2213454
961,CTH,1.7023445
962,NPSR1,0.94142234
963,CHRND,-1.3836863
964,OR2W3,-2.4812133
965,GALNT16,2.5402324
966,LGR5,0.8823731
967,ADIPOQ,-4.2228837
968,OR9A4,-4.655889
969,RANBP17,7.0203624
970,ADCY9,46.013546
971,AOC2,2.0239067
972,RPS2,-1.6259321
973,OR5M1,3.3409839
974,CYP21A2,4.7820907
975,CREB3,3.9735472
976,MC2R,1.2188077
977,ZNF546,-4.1619487
978,FANCC,-0.19600579
979,ASL,-2.1450784
980,OR51E1,4.911859
981,OR52A5,-3.651492
982,APOA1,-4.327271
983,PDE1A,-1.2428324
984,POLR2A,0.6662992
985,MCCC1,7.7123685
986,REST,-1.3742393
987,IMPA2,3.663286
988,PEX6,-8.494713
989,MAP2K2,-0.06359063
990,ST3GAL3,7.988416
991,NF2,-4.2116303
992,COL10A1,5.5417547
993,OR56A5,-5.5041175
994,PTGES2,-0.058428492
995,GRAP2,-0.70937264
996,NAPA,-1.4142283
997,NFS1,6.6202188
