Case_ID,hsa-mir-370,hsa-mir-323a,hsa-mir-382,hsa-mir-513c,hsa-mir-551a,hsa-mir-1185-2,hsa-mir-4733,hsa-mir-658,hsa-mir-125b-2,hsa-mir-152,hsa-mir-548l,hsa-mir-190b,hsa-mir-1305,hsa-mir-377,hsa-mir-1260b,hsa-mir-935,hsa-mir-665,hsa-mir-541,hsa-mir-154,hsa-mir-654,hsa-mir-455,hsa-mir-134,hsa-mir-5090,hsa-mir-431,hsa-mir-95,hsa-mir-655,hsa-mir-99a,hsa-mir-199b,hsa-mir-561,hsa-mir-299,hsa-mir-3150a,hsa-mir-5193,hsa-mir-495,hsa-mir-1237,hsa-mir-214,hsa-mir-409,hsa-mir-380,hsa-mir-337,hsa-mir-3140,hsa-mir-659,hsa-mir-379,hsa-mir-216b,hsa-mir-3667,hsa-mir-506,hsa-mir-4423,hsa-mir-1185-1,hsa-mir-127,hsa-mir-489,hsa-mir-5699,hsa-mir-493,hsa-mir-4707,hsa-mir-5001,hsa-mir-125b-1,hsa-mir-92b,hsa-mir-133b,hsa-mir-1294,hsa-mir-410,hsa-mir-3662,hsa-mir-4424,hsa-mir-612,hsa-mir-485,hsa-mir-873,hsa-mir-137,hsa-mir-369,hsa-mir-487b,hsa-mir-494,hsa-mir-1911,hsa-mir-1269a,hsa-mir-577,hsa-mir-466,hsa-mir-889,hsa-mir-1245a,hsa-mir-539,hsa-mir-4524a,hsa-mir-758,hsa-mir-345,hsa-mir-487a,hsa-mir-3144,hsa-mir-4685,hsa-mir-615,hsa-mir-4449,hsa-mir-4742,hsa-mir-224,hsa-mir-4691,hsa-mir-584,hsa-mir-1295a,hsa-mir-143,hsa-mir-3143,hsa-mir-4454,hsa-mir-3622a,hsa-mir-4802,hsa-mir-4521,hsa-mir-3943,hsa-mir-543,hsa-mir-641,hsa-mir-432,hsa-mir-411,hsa-mir-548y,hsa-mir-3117,hsa-let-7c
TCGA-PQ-A6FN,0.4140025608115586,0.2970999639854342,0.5827842009512912,0.07256021459585135,0.0,0.08692258602859364,0.24480082379723186,0.17245464251579737,0.5404365823638836,0.7345295281557793,0.0,0.0,0.0,0.4053072312545702,0.12202839818197486,0.16498623022794054,0.14435743489173003,0.14941059265477935,0.4648810589404447,0.43393125967243235,0.716688427261587,0.6290715776977784,0.0,0.3270769067246989,0.4372509357963282,0.47398449793128977,0.5277725322477463,0.716095161958082,0.0,0.45665283110587673,0.23369116564857076,0.0,0.49474360816539564,0.0,0.6360471837674182,0.4966949609083507,0.2826836445368486,0.587318615012031,0.23268561708279265,0.215071862485421,0.5490329134862383,0.0,0.23263970218431435,0.0,0.43223810260523243,0.058748936821915836,0.5915950978380514,0.0,0.387615719280915,0.529060583717551,0.0,0.6189934809758708,0.5762980007499103,0.552931764484957,0.29901788821441017,0.1967086579526179,0.3845217707107418,0.4844469852725727,0.0,0.0,0.44928701890774575,0.11303091854234662,0.4058643180618818,0.5207420797715966,0.45719029979680775,0.34824717221397944,0.0,0.06917178449867971,0.0,0.0,0.4323140986740779,0.9115647515832336,0.4601918475352875,0.0,0.5014802800654465,0.42071182255106077,0.3447015096620072,0.14310848012721586,0.3171250853946995,0.058641677594260144,0.0,0.6319625898397134,0.31981567617959045,0.7968421292714476,0.6272953841324199,0.06518360881463593,0.5711814287189814,0.23887561781250488,0.0,0.0,0.4736168326368358,0.2743206016703174,0.0,0.44784227474723154,0.15332410776893401,0.41419877757026746,0.4689555054923305,0.0,0.37371828734327567,0.456822024561133
TCGA-ZF-A9R0,0.35671911053544814,0.18355196479094202,0.4817720159998042,0.0,0.04100749454828345,0.07640468762776262,0.113034257523179,0.0,0.5764171517383702,0.7302433996773263,0.13639519962653313,0.0,0.10990104508674704,0.2824505842900865,0.10726258928540158,0.051066947445889126,0.0,0.05219582256168281,0.39445933657990717,0.3533934077999222,0.35639043755281047,0.39871072491239024,0.07143312581649966,0.21269197811819213,0.5879059918026481,0.3141567257539448,0.6095952147708056,0.6997983189787635,0.08215518342834936,0.27884979459907566,0.0,0.49681995683000535,0.39722671182876784,0.0,0.554990786577604,0.3800969594009213,0.23066186351685522,0.4655294523826181,0.29309090222223555,0.41329453267623734,0.4034425817840427,0.018526840139609306,0.05928121145175478,0.0,0.06467181877789561,0.13127001937678442,0.5256271043716333,0.04178989114065177,0.3685967673567005,0.42237351087550296,0.05733668941899372,0.47043189187766465,0.6049704623965628,0.41405639030094477,0.5628908486910784,0.0,0.43971315256810956,0.08154998084282838,0.06307596475752614,0.0,0.368718836864445,0.10039577451720688,0.04239154882587076,0.41024810484136587,0.3220649441119621,0.20966657274032607,0.08292859608431771,0.024362827761356582,0.020579719790744157,0.03541030868649486,0.3660249104187041,0.270839832036224,0.2655641287601995,0.053569679490195296,0.38141254014112574,0.27860636005184747,0.25362820980151063,0.43358879300149095,0.08080976319787658,0.0,0.0,0.4237010356852672,0.324125425321377,0.0,0.5136772848717036,0.08210530138089797,0.783597216210179,0.0,0.0,0.15419023202734086,0.23904038343360026,0.09583249216393454,0.05562705071994567,0.3067761438889272,0.0,0.3269296594723845,0.3939624531957847,0.0,0.1990046293020845,0.5171439554960078
TCGA-CU-A72E,0.34522676180474676,0.13970385369773325,0.4267768356307767,0.04603538056029147,0.0,0.0,0.0,0.0,0.5198538728631543,0.5568995411286317,0.18741098963205005,0.0,0.0,0.2550125836051533,0.0,0.048155358784667764,0.05054385487373453,0.04921987093867363,0.3221128497766631,0.32620109252773616,0.34198460133485103,0.42987952147036357,0.0,0.2090689783809826,0.1104245655734457,0.1981421463222626,0.5785884158326476,0.6495846511748267,0.15687328942151518,0.313983881877928,0.0,0.0,0.2897955339323798,0.11794670712971335,0.4988341515613256,0.3530360873157952,0.06676558867035655,0.425059718248809,0.14762595442937218,0.2777538301352859,0.4126240473643076,0.047658642329375445,0.0,0.0,0.08886096865327112,0.0697810555689649,0.4812759265117078,0.057420531490329975,0.13357424721352146,0.3496757397547227,0.0,0.15095362721543654,0.5549609007713951,0.29647197399147573,0.5041272766738619,0.0,0.2938789448101151,0.0,0.0,0.0,0.2839369209326049,0.0,0.08094561329519664,0.32254698320687625,0.2852338507592107,0.1151381679026415,0.3093494993035393,0.37543793245899976,0.0,0.0,0.2903242254507705,0.2745086153447273,0.22700543325547318,0.07360630487743522,0.353109664340069,0.10366768543880803,0.07691009300730126,0.2401965520358751,0.11103497582256233,0.2833953864379123,0.0,0.08231983743806716,0.7453542471837498,0.0,0.3961162928804872,0.04135533852523231,0.6226235200850367,0.0,0.16986309800475663,0.20545913859143594,0.12040143342556175,0.09036859013891624,0.0,0.19599925208399274,0.0,0.26529424512162003,0.3382634339588582,0.11241223406387305,0.04540751853267968,0.4822614621346791
TCGA-GV-A6ZA,0.23951266383798347,0.11026536083129135,0.32380180969702405,0.0,0.0,0.0,0.0,0.0,0.3166467398468783,0.4283423500059442,0.0,0.2469972214109244,0.0,0.15541242759344576,0.0,0.06374813278595225,0.0,0.0,0.2108601292885822,0.19332838113323664,0.35967417302528465,0.3126801494875363,0.0,0.1806910749056312,0.0,0.0676920477592275,0.266673007184427,0.4350697152147438,0.0,0.3073582654013295,0.0,0.8408004680667791,0.32417600029183047,0.0,0.21228802154418686,0.2943480486457994,0.0,0.31822712177068707,0.0,0.4329210233069004,0.32015108962696526,0.06309057883249643,0.0,0.0,0.0,0.09237626109787436,0.3507826308587384,0.0,0.21676911245073172,0.26764093079289125,0.19525212591701407,0.1998326274606569,0.32431254223071604,0.6028556459703163,0.15597804526922315,0.3093027947437657,0.25712740628239894,0.0,0.21479643031315046,0.0,0.11399556834995438,0.0,0.0,0.3027203044515888,0.19110195549841089,0.10869113401448734,0.0,0.0,0.16190957865778516,0.0,0.26030799381068814,0.21143826845475838,0.19562918800814114,0.0,0.18198234294767807,0.4056553456957217,0.12481247656253514,0.38979963941186996,0.0,0.2130279962083939,0.11489095844858055,0.0,0.21949427016647577,0.0,0.6440549231225844,0.2857445533336894,0.4185704018444587,0.3756057153485761,0.2248650119182194,0.0,0.0,0.11963006878663573,0.0,0.0,0.0,0.1849745803291365,0.18575438014917175,0.0,0.25999493414176966,0.1947526939064828
TCGA-FD-A6TH,0.31820067068930413,0.16818160882763844,0.4020771905797644,0.0,0.0,0.0,0.0,0.0,0.45478030219871024,0.5995766680932646,0.0,0.24434420442506324,0.23539205980879063,0.17674457663693632,0.0,0.4631981798990253,0.0,0.0,0.3294627423449287,0.34944831998787895,0.3539533751259026,0.42960207525941896,0.24064275291765824,0.09913859674453589,0.17749539305707498,0.2960177642158606,0.5725386262596894,0.7011266608877553,0.6769803770856919,0.30544662092112146,0.36350688277061854,0.0,0.2292431631280537,0.28917649197085843,0.535541657324796,0.29217254161317835,0.10731837016691595,0.38699348121031313,0.0,0.13404952785580757,0.3940973029834328,0.0,0.0,0.0,0.0,0.15849763893119787,0.46591989124925337,0.0,0.39675393958373556,0.34842214712189706,0.33501032176821655,0.1976862091651232,0.4880651271559914,0.5795037235725224,0.0,0.0,0.23220522913953062,0.14431346053584063,0.0,0.0,0.2877745577594923,0.4729263242729125,0.24043175714517437,0.26488973140632166,0.18972190952816279,0.10765664509384232,0.0,0.0,0.0,0.20689752106693418,0.2585468638435243,0.12074742372470632,0.21576928238487958,0.0,0.33958600154801427,0.2641211985712516,0.0712774707424882,0.0,0.4721602353617218,0.2549910135698104,0.26312786843880676,0.35005324702199336,0.28659976220658945,0.0,0.8910756771813213,0.10139318010668939,0.5069128148653346,0.0,0.0,0.44082419921167787,0.0,0.0,0.0,0.19959392963134925,0.4136501933009123,0.16870895032327815,0.3833261745550084,0.0,0.11132813486637913,0.4856292781766977
TCGA-FD-A3SR,0.26558616320819484,0.06417657860778281,0.32552580784342233,0.153414465773599,0.0,0.0,0.0,0.0,0.5726789582841227,0.6017860906942163,0.0,0.3321233826963188,0.0,0.18613898353869401,0.0,0.0,0.0,0.0,0.2504636481885717,0.24260323036567427,0.3315574498140626,0.3222063639546815,0.09788752940837595,0.12490790109294185,0.4638919261917006,0.10821355704555408,0.6711709699599333,0.6515900495311651,0.11073573166585603,0.21264610412984328,0.14786562340205403,0.5168665170427309,0.2452073250484395,0.0,0.5110698880501977,0.30099550125553215,0.11453458312243144,0.3296550878396241,0.0,0.27718849994241673,0.30641260287901995,0.0,0.0,0.25372906602478357,0.0,0.0,0.42424509149187106,0.0,0.4336255532476776,0.21286274735346816,0.07857064642667894,0.08041386818701653,0.6029026918399455,0.5046409446537082,0.8383966133999551,0.0,0.20523033066866686,0.0,0.0,0.0,0.20190271745284213,0.0,0.03051524366141476,0.2120549813454416,0.12084783329839252,0.06681586179496615,0.0,0.7189347214512023,0.24284869689077415,0.04852409289512436,0.18235146535943,0.29661687448776447,0.20446127973157238,0.0,0.23772622091324294,0.21723682674979158,0.028993914958442068,0.4120507660121773,0.0,0.0981901455949269,0.0,0.1537274774460919,0.12300783570200206,0.0,0.5235978982200498,0.20966148816574812,0.830684901839791,0.0,0.0,0.25881641483939954,0.1200779878906948,0.0,0.07622786348784094,0.15958472564587176,0.1816563660020623,0.18252262009704423,0.2338198171708536,0.2378923329000276,0.0847958827222802,0.5802236931671116
TCGA-CF-A3MH,0.11795299998262697,0.08419729110822807,0.1876333234680021,0.0,0.10063781992907912,0.0,0.27740103070771527,0.19542048446633423,0.13346152205931366,0.7617484951757167,0.0,0.17800282482539692,0.0,0.098341198526123,0.0,0.0,0.09027559880473464,0.0,0.1496640762507894,0.26749660677024995,0.19448227911313626,0.2622904307530587,0.0,0.14285372403289998,0.22422351571704247,0.0,0.16735402017394735,0.25478366957352105,0.0,0.11697583682404485,0.0,0.0,0.12225345310722892,0.0,0.037921423064779816,0.17275382677887874,0.0,0.24416421205130903,0.263672437896254,0.5924829950510322,0.2940901514024814,0.0,0.14548394016695884,0.0,0.0,0.11930088065466209,0.27701523285321394,0.10255792473536468,0.0901813082305216,0.13118810980466947,0.0,0.5657785387386796,0.16668898511497587,0.32705387197621394,0.0,0.22290441518442575,0.20784872270080645,0.18839966894780186,0.15479676710428467,0.0,0.0849875955530495,0.0,0.0,0.153144207408736,0.11669833213435492,0.04521819805260879,0.0,0.7723577807865971,0.0,0.4838591499782512,0.18944404005713253,0.08796354537632824,0.044128088611023825,0.45958122460601064,0.22424409894878045,0.4367626994673628,0.09305197063018504,0.1621662838977471,0.6932774338774835,0.33182701147221055,0.3574815546092215,0.3599155722687975,0.7312056895583645,0.14117067191847082,0.6812215450865158,0.07386413162320817,0.6048156317569138,0.0,0.290405712803654,0.13871366893405282,0.3853737385431386,0.08621348068790814,0.0,0.06280600367593471,0.0,0.14896923292132558,0.18090621464516632,0.0,0.0,0.11088596949509738
TCGA-4Z-AA86,0.1493958023705464,0.11860373036712997,0.3097010126236173,0.0,0.08400082204474779,0.0,0.0,0.0,0.38746452192301317,0.5144782139361532,0.0,0.1485761875819422,0.0,0.12250563367309673,0.0,0.0,0.0,0.039194078564230364,0.2519760647528169,0.14383880899682405,0.8903020600906959,0.2967105503636407,0.0,0.028012949207294607,0.2570714469556967,0.0741254686962648,0.3878116864791767,0.6699727369034383,0.0,0.12444112936053627,0.2210343680094041,0.0,0.2297744642347221,0.1758369543343391,0.3732196917089708,0.1496679077684009,0.03762433167681121,0.2653804373359697,0.0,0.20508454385996194,0.2800307096772676,0.0,0.3788584296688152,0.0,0.0,0.0,0.3014547123857131,0.08560350364351177,0.13702868963257017,0.2205383056172065,0.0,0.2188246280274194,0.4252016314411601,0.31726871645460597,0.22375716556220443,0.0,0.1564325001844998,0.08775139084482797,0.0,0.0,0.09959783325755031,0.05899983460372041,0.1884436296076901,0.20876350555291034,0.20300286630824219,0.06870814527170427,0.0,0.04772330340237785,0.0,0.07253540045031481,0.17779901503401505,0.41558190088557717,0.20848221691109337,0.0,0.18619880800830807,0.24384497564416582,0.10904855696648892,0.0,0.0,0.1395546692818699,0.43319143640501545,0.3087801052448517,0.14696288344278297,0.0,0.3367613600957662,0.0,0.5439516537470981,0.22593802837820665,0.0,0.0,0.0,0.07196105056952558,0.0,0.052423193803699905,0.0,0.13143610762809868,0.2288785950136966,0.0,0.17032271670819266,0.2952704236907328
TCGA-GU-AATO,0.2452018409014195,0.09764069864610997,0.2763390627640598,0.0,0.0,0.0,0.13674318339380806,0.09633136213701723,0.5592368359639838,0.5877505634589248,0.0,0.16546475565815813,0.04873734139305666,0.17203470374811888,0.0,0.09197564955780306,0.0,0.04364924648036426,0.2762369843197747,0.25261155857815065,0.23927254094287959,0.2626634027208753,0.16295821055431828,0.11277783869906526,0.3552953593534419,0.150321415805226,0.5911722970563177,0.686190007804125,0.05220840372015073,0.15815205460298357,0.13053744438484458,0.1724287549244742,0.2642957213602706,0.0,0.5429716387985561,0.22378234064571967,0.059564368268127596,0.3749910355207246,0.24510001767157216,0.25191373571812675,0.28713910737204584,0.0,0.0,0.029378713379316107,0.14753384708953576,0.06188334987681753,0.36151709328459725,0.095334003681068,0.20757334884620476,0.26714204406689046,0.18593907220534356,0.13386894268051427,0.5918686604752219,0.46123368000559173,0.35406981957699557,0.0,0.23323255652559255,0.09772603996044191,0.14389327400117097,0.1352447097237017,0.23983409559350197,0.0,0.07221496007186767,0.2978087221737311,0.22574103961959177,0.0758236868388878,0.0,0.514045431608128,0.0469478868868753,0.20002429941070976,0.21513561149642127,0.20246864952852694,0.20348667111474616,0.0,0.21863164467264756,0.4475342405562851,0.11951769071233473,0.15074370065448425,0.0,0.27288252617692654,0.0769660656845963,0.2943588439804448,0.8558670118102848,0.06958924064097814,0.4928762549870548,0.03641088308507071,0.5917247250861171,0.0,0.0,0.0683780756758003,0.360599665568313,0.04249842104280713,0.06729481986197297,0.2078614511682103,0.08564524523293868,0.23542829628477976,0.21189677723764186,0.0,0.07538907123615986,0.4862266077813067
TCGA-GV-A3QF,0.38093587828448133,0.20210871635377878,0.3395369932192752,0.0,0.0,0.0,0.5811475740393653,0.4094005713514062,0.07757723539007766,0.38532591730032145,0.0,0.0,0.0,0.2780186521665817,0.0,0.0,0.0,0.0,0.18986201680198211,0.32109616965047116,0.09855750796039281,0.4051780246869481,0.36726200254639413,0.2739256511236603,0.15618447211042552,0.2547874269420911,0.11694497899260388,0.296583821804144,0.0,0.2119179819508434,0.0,0.0,0.36140128454146714,0.0,0.21618933880914437,0.36238971438018047,0.09443322839867302,0.4128935109302999,0.907293643455339,0.0,0.3680354505160055,0.0,0.0,0.0,0.0,0.13946767654559827,0.39712939063675123,0.0,0.7297629658227839,0.2580681569235788,0.0,0.6386559922214224,0.13619133004890333,0.4689594510324323,0.22328818251289606,0.0,0.3392991087939142,0.0,0.32429499429862657,0.3048035613423483,0.3282008138552874,0.0,0.0,0.2984714825291465,0.22799432034344602,0.15559526808706087,0.0,0.1845510693831622,0.10580734100322085,0.0,0.32142481643580667,0.18428122227569288,0.32443518397032467,0.9665623222290051,0.3265760186666314,0.45108537964430295,0.0,0.9528874487186967,0.8794832741206162,0.0,0.3671862798265748,0.3080242289955657,0.560508282715637,0.29574869747823435,0.7580311487292821,0.0,0.5120650590602556,0.0,0.0,0.0,0.9536728953509742,0.0,0.0,0.13157686032477228,0.0,0.29033463657288433,0.26957756625285695,0.0,0.27906984980402527,0.1530206912111402
TCGA-BT-A42E,0.1493360305707646,0.06349883707424477,0.2539838467869543,0.08496558098949225,0.0,0.0,0.0,0.20193861026050064,0.24668439794465025,0.6951389090323521,0.0,0.3908538762662022,0.0,0.08821225186909526,0.07625533312538818,0.36153654973154226,0.04978339320520958,0.0,0.18900860886146448,0.15651609032316177,0.9391699260645114,0.312482133987084,0.09667446021084061,0.10065998436731761,0.5569219501508943,0.1371648851645519,0.2882394640707974,0.4442139370019116,0.05840592626043185,0.2017993435444035,0.0,0.19289731973570937,0.20142001976705232,0.2176893158067581,0.2749924398331419,0.18361263667002076,0.024857680125118548,0.2620698098955438,0.14540483615686609,0.30136868882464357,0.27886110863952285,0.0,0.0,0.0,0.0,0.03671210812287232,0.2751203295637702,0.056556606225947006,0.3626213344204209,0.2657548631089513,0.14540517902061556,0.40492229597287155,0.2868434839149463,0.5070235860266309,0.14248532396202954,0.2303392499829112,0.08631700130645514,0.26452311630033776,0.0,0.31946935665994114,0.08755256410698974,0.03898006823382548,0.0,0.09973281585804002,0.13898692317650588,0.09928891861110145,0.0,0.06896409688594789,0.05218993057830748,0.047922759070630254,0.14137168747111525,0.22132713532265516,0.15806876891161276,0.0,0.17963136857555467,0.35844918983853635,0.02863460846286884,0.23697102280979715,0.4989921990499576,0.23803045987342714,0.20833038515125604,0.4913890184875756,0.7677009461596619,0.0778499967013487,0.49142485450771456,0.07632782268871609,0.33711082500753675,0.0,0.08936569344202003,0.0,0.11858992389222027,0.08908907642604855,0.0,0.06490085792679062,0.0,0.13873960167331204,0.2069262515145065,0.0,0.14972404605338363,0.22665924843365254
TCGA-XF-AAN3,0.40547576658755174,0.2077543592206378,0.45892863480304696,0.0,0.0,0.09772983887283405,0.0,0.0,0.5621240788667232,0.7336511899280835,0.0,0.0,0.0,0.22263582299453552,0.0,0.045582867716709524,0.08957147514020952,0.04659051292844718,0.37521123268251844,0.325364711586691,0.5762409261271366,0.4432955241549251,0.0,0.25628047256216396,0.3704331180585523,0.3057198590906638,0.6179211212341168,0.7968984354845101,0.0,0.38912957075532434,0.26274643919736484,0.0,0.37168071762901655,0.0,0.6640546703908718,0.392249608028486,0.13473805223982493,0.46255433608356666,0.0,0.3393910114284125,0.45075323070469786,0.0,0.0,0.0,0.0,0.06605330549723219,0.5445110266277357,0.0,0.21930801737628589,0.39473250463361503,0.0,0.14288958476018132,0.5802186632684225,0.40676918661363615,0.4461990460817954,0.22116582495919807,0.2848702869418229,0.10431122402699763,0.0,0.0,0.34308902517876205,0.0,0.23469378395257026,0.36939631008480556,0.2993757735891179,0.22467955948023605,0.0,0.20355099901398194,0.0,0.0,0.3457738920035601,0.6048514938551751,0.359341443362793,0.23392598784228513,0.3774587421666005,0.23848316112226195,0.09239289432046655,0.0,0.0,0.11823961884108013,0.20135325596334233,0.14588339751785767,0.6177180069913305,0.0,0.3820920286603523,0.0,0.6610066865291024,0.0,0.0,0.3373317632425043,0.0,0.15340397700845057,0.13545135940484465,0.18773487024235247,0.0,0.2855389821043277,0.4595590792698476,0.0,0.0,0.5436550166803327
TCGA-E7-A6MF,0.36058211169873877,0.1295501460380834,0.34277716729933033,0.0,0.2888797629757456,0.0,0.0,0.0,0.3959522397844293,0.6816503365992697,0.0,0.0,0.0,0.2446271551515212,0.0,0.1318737008177041,0.1533214658210053,0.0,0.39363089092297837,0.32472688366014774,0.6337699187021022,0.37919694842986473,0.0,0.16088127530539492,0.12661701770257802,0.2745119996545045,0.611601199775369,0.4060720027694775,0.1798768956943231,0.13716962219647225,0.0,0.5940796299864749,0.38857403509307314,0.0,0.13644867446349346,0.3128081085751397,0.16977759734728992,0.29756285492863005,0.0,0.0,0.38620704510962767,0.0,0.0,0.0,0.2695539151540634,0.0,0.47852488276450167,0.0,0.0,0.25761851490657955,0.2389808947223368,0.24458724780062313,0.45514218862639255,0.3775617580628877,0.0,0.0,0.2244897465930496,0.0,0.0,0.0,0.3831961301283518,0.12004969558377793,0.0,0.31908857334023044,0.21833926349098837,0.0,0.0,0.7576590008070134,0.4325936974072708,0.32731175444819777,0.2942066912281799,0.1493947411535068,0.2251189759069277,0.0,0.2635444848019639,0.17205745972263056,0.14905036065653254,0.0,0.0,0.0,0.14062199792497138,0.0,0.6511285782379459,0.23976018587584266,0.30640977900916644,0.4156448951023079,0.3012804365739188,0.0,0.0,0.0,0.3652298445750375,0.14642248190668053,0.0,0.282119258571668,0.0,0.21010041375782001,0.3385591394884796,0.0,0.13774072670390516,0.5061975590706267
TCGA-DK-A3WX,0.4378508811719216,0.4431654843828121,0.6102022829567051,0.0,0.8007812782432234,0.0,0.0,0.0,0.4130462368427301,0.7427817184331182,0.8052750747762631,0.0,0.23785451832867102,0.5080441170150619,0.33266207532229314,0.1778512454596287,0.3494821455803833,0.0,0.5564817442361979,0.46728639391244847,0.7785781955234938,0.6900912760847125,0.4217400311073256,0.2999185887963197,0.17935218909016104,0.4250963991992938,0.4506230575118428,0.7350106524278406,0.0,0.4321188562853749,0.6370663657586431,0.0,0.32433635432070707,0.0,0.70116370485291,0.4851051874853933,0.222149781889423,0.5412353897398612,0.6343251360308688,0.3780460947239806,0.5943536382075115,0.0,0.0,0.0,0.0,0.0,0.5663254506317908,0.24672684819791718,0.5190520249079931,0.4357645876849867,0.5447349162301033,0.5575140811838749,0.4417214041089331,0.3066733370818461,0.15610966501117152,0.5362482124103382,0.41298736751347526,0.0,0.0,0.0,0.332570316605662,0.0,0.2115639803874346,0.5158827548453837,0.41047684452257804,0.4225885545868831,0.6176792804768254,0.22024796695552312,0.12150233614337703,0.0,0.46431402917484466,0.734864285697657,0.5580526354566827,0.0,0.5273728386654634,0.6914883337654947,0.4131709923175644,0.39012856601088197,0.0,0.0,0.0,0.0,0.5732461785497613,0.33961875720771106,0.6655755397437799,0.17769728119299635,0.6253231124498098,0.0,0.6273520600867301,0.3337078672991783,0.5173457196682854,0.20740650142040865,0.0,0.4719169165686239,1.0,0.4080876191995002,0.57452373172491,0.6172564116970064,0.6453309226106778,0.41008492341710107
TCGA-GU-A767,0.3047168943550571,0.1285017178354373,0.3956455664053346,0.05915636686599849,0.0,0.0,0.1995794447729719,0.0,0.5687382805585404,0.5984434068855957,0.0,0.0,0.0,0.2576183806736492,0.0,0.1059852788097366,0.06494984477898481,0.0,0.2925368642435691,0.34819223810170863,0.18023607454063123,0.3905791430274711,0.1261262196191395,0.21736906368372633,0.13772164860668953,0.1822541433474032,0.6666301687976259,0.5738219829975848,0.07619922228183745,0.2917024867080057,0.0,0.0,0.29564829378554025,0.0,0.40460994766193736,0.23331908598333873,0.032430542832567626,0.42376958207584997,0.0,0.3345245371141774,0.38226026759092746,0.03271199855232033,0.0,0.042878827001578294,0.11418808746104163,0.0,0.4683602328411285,0.07378650909671274,0.16659395889049772,0.25722196920653906,0.0,0.19078883708946007,0.5965915765978763,0.27440607061738687,0.8922529459441119,0.0,0.2875652151243879,0.13927829072280223,0.0,0.0,0.2561632902205259,0.0,0.0,0.3166193785775805,0.25988554819856446,0.12287061151832313,0.31537491742547763,0.4283915289652716,0.0,0.0,0.3056153706540444,0.20292986975043745,0.24666000199779745,0.09458554533458001,0.3024918629699793,0.2280862963752017,0.06879056364664476,0.0,0.26273235224093594,0.2051884381793321,0.22498597549465627,0.10578260556481922,0.2532677875801537,0.10156690567383737,0.5831817488625031,0.0,0.9157536721165593,0.0,0.0,0.18376846779677203,0.0,0.11421599162643227,0.0,0.23464218365899536,0.0,0.24882707017606212,0.2970556600644493,0.07715764986645389,0.05834955184688534,0.5843185658856098
TCGA-XF-AAMT,0.3656008142833567,0.19220414532568014,0.44479494113050694,0.0,0.0873004268938361,0.0,0.0,0.16952167415524172,0.5401906486010387,0.7301021623111938,0.0,0.28020362953602185,0.0,0.21513358212016007,0.21767220067305354,0.03985267177895807,0.0,0.0,0.3756307754098456,0.30067033035459756,0.7036491005782943,0.4412949984807094,0.0,0.25882297697483964,0.06467175436959989,0.32922383013315176,0.5037548432585006,0.7412398178883084,0.0,0.3302977369748232,0.0,0.0,0.36810451681506073,0.0,0.5526482782362653,0.3809250261034917,0.09783443535794058,0.4583530754112808,0.0,0.0847120687370819,0.43505146969781805,0.03944159649347448,0.0,0.0,0.0,0.10479536366738575,0.5024801952174339,0.0,0.14195915097013423,0.3956695258509496,0.0,0.12492701770037264,0.5753977650902808,0.41205344880101413,0.3313996774388802,0.0,0.2222907555857921,0.16549259078271888,0.13428176265655553,0.0,0.3683958384478306,0.0613173850230501,0.7484708284534926,0.36278842423789726,0.2801082739125485,0.1921228002403893,0.42995567971786947,0.6241028847356058,0.3570036068424183,0.0,0.3534295810797584,0.562923656711097,0.34833442530346226,0.0,0.3646472429041489,0.29917744781737987,0.1394801422601415,0.0,0.0,0.17849942874974417,0.0,0.2314479734334915,0.40258945513437777,0.0,0.18793007756424251,0.06407501898782016,0.6684567494561064,0.0,0.14057621961475036,0.1203301355542775,0.0,0.07478772566180275,0.11842384735254717,0.16870828456003376,0.0,0.25889278556295964,0.37952935985841935,0.0,0.25470727411643385,0.462171554975147
