,genes,values
104,PIKFYVE,-0.04452287
105,DNM1,0.7261255
106,SERPINB2,-0.34863377
107,CPB2,-0.1068821
108,C3,-0.34228373
109,NPC1,0.074278116
110,THSD4,0.119341396
111,FAN1,-0.025135059
112,NKX3-1,-0.06467967
113,AMPH,-0.09659839
114,LDHC,0.208199
115,TSPO,0.008694505
116,GAS1,0.0020771115
117,RSPO3,0.0048694746
118,BOC,0.14193556
119,COL11A2,-0.023224931
120,NDUFB10,0.20112646
121,ITPKA,-0.07877753
122,SEMA6B,-0.6154868
123,TMEM86B,-0.026889984
124,SF3B3,-0.22311884
125,KIDINS220,-0.05721316
126,FBP1,-0.09866825
127,RPS6,-0.16465722
128,ACSL5,-0.5395337
129,IFI30,-0.3558341
130,CHST6,-0.2600301
131,CSNK1G3,-0.007281572
132,COL16A1,0.11809215
133,SEC24C,0.402092
134,ALDH1L2,0.06531512
135,LPAR4,0.37813628
136,HAND1,0.05979705
137,IP6K2,-0.06564484
138,RPS28,0.033597603
139,AGPAT4,-0.035716094
140,BRCA2,-0.71391433
141,CLDN5,-0.69584215
142,MED13,0.0042354106
143,ZNF707,0.4701353
144,COL5A1,0.16953893
145,MYO5A,-0.42566937
146,LRIG2,0.45954078
147,B3GALNT2,0.00614126
148,XRN1,-0.0028222285
149,ATP7B,-0.29524904
150,NLGN2,-0.006637986
151,NDUFV1,-0.22711518
152,ETV1,0.079369925
153,OXTR,-0.13219698
154,DAGLA,-0.046821028
155,IL27RA,-0.125754
156,GABRQ,0.11477377
157,NDUFB7,0.25661302
158,DGKG,0.24373375
159,SEMA3B,-0.4114408
160,REST,0.6584034
161,CAMK2D,-0.8367459
162,ENPEP,0.14572307
163,VAMP5,-0.16316988
164,ST3GAL6,0.20669353
165,LGR6,0.0032940658
166,RNGTT,0.14546768
167,RPL13,0.14833982
168,LIG3,0.18113986
169,AMH,0.7518444
170,P2RY1,-0.012878392
171,SFRP1,-0.0041956925
172,ARPC4,-0.22477943
173,PNPO,0.047359325
174,SLIT2,0.122892626
175,CLDN6,0.8826787
176,ZNF674,0.20369779
177,APCDD1L,-0.0047703204
178,DIAPH3,-0.012636398
179,POMK,-0.002133527
180,DICER1,0.21269725
181,DMXL1,0.02515778
182,PPAT,-0.09005475
183,EGF,-0.0016936467
184,ZNF492,0.35062185
185,RPL26,-0.013553798
186,ST3GAL2,-0.9178167
187,NFKBIZ,-0.06256709
188,OR11H7,-0.039451074
189,WNT11,-0.7582849
190,ZNF699,-0.4356564
191,FZD1,-0.89449006
192,FADS1,-0.19436584
193,SLC25A6,0.17432086
194,RXFP1,0.0042991308
195,PFN1,0.0997075
196,CALML3,-0.3887777
197,GSTM1,-0.9372875
198,STXBP1,-0.30745116
199,GSPT2,-0.025204688
200,DSC2,-0.023994414
201,ZFP1,-0.38234034
202,RPL18A,0.0030543292
203,UCK2,-0.08079246
204,AGPS,0.036574304
205,TP73,0.12251604
206,COL8A1,-0.02287212
207,AR,-0.024103045
208,CLTCL1,0.36873347
209,PDGFC,0.76387376
210,GALNT15,-0.29292715
211,PIK3C2A,-0.37334424
212,PTPRZ1,-0.11370766
213,ARPC3,0.12787378
214,COMP,0.16775075
215,CUBN,-0.031540167
216,LFNG,0.031321146
217,TRIM37,-0.07580338
218,ZNF132,-0.02192067
219,AMDHD1,-0.11726961
220,PNLDC1,-0.020115985
221,SULT2A1,-0.50524604
222,CHRNA3,-0.8167763
223,SAV1,0.011005179
224,MME,0.08496745
225,CTLA4,0.0057693226
226,GPR161,0.0014387454
227,ACY1,-0.18112221
228,KLHL13,0.027555078
229,ARNTL,0.061054945
230,STAM2,-0.13975644
231,THBS4,0.06834119
232,PAK3,0.08478325
233,DBT,0.24971412
234,NF1,-0.08729998
235,AMT,0.028287515
236,NSD1,0.03319191
237,COL27A1,0.12456359
238,HMMR,0.30056313
239,LATS2,-0.27534273
240,UBA7,0.05564467
241,GALNT4,-0.76560915
242,RASGRP2,-0.61072713
243,S1PR4,0.50029415
244,DOCK4,-0.22381002
245,KRT16,-0.4524689
246,GNA13,0.63978094
247,DLL4,0.03897161
248,ROCK1,0.35409117
249,HPSE,0.070072435
250,ITCH,-0.35443264
251,TP53BP1,0.005618242
252,GTF2I,0.29892078
253,NRCAM,0.00962649
254,CD63,0.062917165
255,SLITRK4,-0.0006658397
256,ADH1C,0.18957686
257,GUCY1A2,-0.10740074
258,CNGA1,0.37083054
259,COX4I1,0.60227484
260,LPAR6,0.05816804
261,HEPHL1,0.041044235
262,TAF1,-0.026793841
263,MTCP1,-0.20017825
264,CHRNA1,0.0011536436
265,EFNB3,-0.27438608
266,ERCC4,0.0013869855
267,CSNK2A3,-0.15718149
268,EDAR,0.36122262
269,SIRT6,-0.06675592
270,JUND,0.2923743
271,XRN2,-0.0019451823
272,CPT1C,-0.35870117
273,RPL11,-0.15681727
274,TTI1,0.035765093
275,EDNRA,-0.18029319
276,F2RL2,-0.06831539
277,ST6GALNAC3,-0.02155106
278,HNF1B,0.08742753
279,SH3GL2,0.09057268
280,CREB1,-1.3270527
281,SKAP1,-0.272017
282,ACADS,-0.581155
283,RBL1,-0.09627624
284,GLYCTK,-0.9106324
285,RBM28,0.010365932
286,ZNF98,0.31689242
287,SDR16C5,-0.011706513
288,PIAS2,-0.09901089
289,EPHA3,-0.5124038
290,NTNG1,-0.15800889
291,NKD1,-0.21756381
292,STAG1,0.0010842892
293,ADH6,-0.74291027
294,SIRT4,0.1350006
295,BDH1,0.34495145
296,PABPC4L,-0.2356349
297,PIGQ,0.24602725
298,PRKG1,-0.021454938
299,MCM4,0.06282754
300,PIGW,0.3424825
301,CYP4F3,-0.0024105208
302,GDF15,0.23383875
303,ZSCAN32,0.2611963
304,TRRAP,-0.008436536
305,CAD,0.07941868
306,RPS4X,-0.030787928
307,NMNAT2,-0.15087724
308,FECH,0.16825904
309,ATP2A3,-0.8755404
310,ZNF2,-0.50394267
311,TXK,-0.003901525
312,ZNF543,-0.36487052
313,ME1,0.5957696
314,IPPK,-0.3153164
315,POLR3G,-0.15147266
316,CSNK1G1,0.018594028
317,SLC7A1,0.30333653
318,EME2,-0.22604503
319,FGF10,-0.343937
320,MAP3K2,-0.05975896
321,EXO1,0.26606923
322,SEMA3D,-0.4551497
323,SEMA3A,-0.5670167
324,NDUFS7,0.13275766
325,DNMT1,-0.38913995
326,NDUFV2,-0.13113604
327,FBN1,0.041588683
328,TNFSF4,-0.09803985
329,PAPSS2,-0.23868486
330,UQCRC1,-0.06745925
331,MBOAT1,-0.37363642
332,HBS1L,0.05788185
333,ACLY,-0.035778582
334,AMY2B,-0.020986844
335,ZNF92,0.24363033
336,ABCA10,-0.23366766
337,GAMT,0.38422886
338,DBF4B,-0.0035878986
339,IL18RAP,0.07075842
340,ZNF229,0.063347794
341,DNAJC6,-0.40967295
342,WNT10B,-0.62480074
343,PHLPP2,0.0027788577
344,DNMT3B,0.45303926
345,LIPC,0.123123504
346,DNAJC5,0.69366807
347,AMOT,0.16969699
348,FGFR1,0.45151937
349,BUB1B,-0.012562747
350,TBL1XR1,0.006057933
351,WNT6,-0.2891886
352,ZFP69B,-0.30932724
353,SLC38A3,-0.43766838
354,UBE4A,0.025034672
355,KCNN4,-1.0252664
356,TPCN1,-0.03897384
357,PIK3CG,-0.18247436
358,PDE5A,-0.4438167
359,MRPS15,-0.0051860735
360,AKT3,-0.07637706
361,CYP4F2,0.0022280815
362,XYLT1,0.04800411
363,MCOLN3,-0.13602336
364,UBXN6,-0.25537616
365,GNG4,0.25306803
366,DHFR,0.18431264
367,ZNF623,0.17350367
368,CERS4,-0.40669996
369,PRKAA2,-0.64104885
370,FNIP1,0.0021201302
371,NCF4,-0.27512807
372,LAMC1,0.490394
373,TAF10,-0.19723915
374,KMT2A,0.057754956
375,ZFP57,0.26397178
376,MED13L,0.0024907803
377,GAB1,-0.26149845
378,CYTH3,-0.34901714
379,DYNC1LI2,-0.12747131
380,CES1,-0.31962642
381,HYAL4,-0.011068196
382,GALNT5,-0.11266112
383,DHX38,0.1043438
384,ACSM6,0.4843404
385,GSTT2B,-0.25592136
386,PNPLA3,0.550411
387,CD7,-0.3926393
388,LRRC4,-0.5775156
389,FMO4,0.5188889
390,GNB4,0.35849816
391,RILP,-0.008347523
392,RPL6,0.045361537
393,PRKCQ,0.12675244
394,RPS14,-0.06550635
395,RAET1L,0.27314225
396,STAR,-0.016479516
397,GLCE,-0.036652513
398,ATF6,-0.12768997
399,ATXN1L,0.05910651
400,NPAS2,-0.1107771
401,NDUFA9,0.05650371
402,LLGL1,0.34442434
403,RIF1,0.16545117
404,PLIN5,0.4895536
405,PDE3A,-0.16352807
406,PCLO,0.5675618
407,DOCK1,-0.3996078
408,ARHGAP5,0.64803404
409,VANGL2,0.0002491692
410,GALNT16,-0.3807669
411,ANAPC1,-0.7603171
412,PGLS,-0.0013387698
413,ATP6V1B1,-0.31101403
414,LBP,-0.073196694
415,POLD4,0.33898866
416,TLE2,0.061595507
417,IL19,-0.40249276
418,KRT36,-0.24885109
419,EME1,0.14598712
420,NCOA3,0.00046716473
421,MGAT5B,0.44273615
422,CHRNB4,0.77532125
423,UQCRQ,-0.3401668
424,IBSP,-0.28506067
425,COL8A2,-0.39406428
426,BARD1,-0.09313679
427,COL1A1,-0.3127199
428,WNT3A,-0.59192187
429,ABL2,0.18983363
430,ARHGAP35,0.18867265
431,XRCC2,-0.10449898
432,CLDN23,-1.7737676
433,B3GAT1,0.0035419639
434,ERC1,0.075341485
435,ASAP2,0.14764887
436,UNC5C,-0.023105746
437,GAST,0.04543407
438,NDUFS5,-0.18595588
439,COL4A4,0.6592223
440,PHKB,0.106275946
441,ZNF250,-0.49270865
442,NMU,-0.00048348284
443,NEFM,-0.12994865
444,IGF2BP1,0.16960189
445,FMO2,0.6144561
446,KLRC1,-0.23986317
447,SIN3A,0.11905786
448,ELN,-0.05301028
449,CDK5R1,0.0041061183
450,DARS2,0.052772198
451,TIAM1,-0.13118275
452,RPS25,-0.15491576
453,BLK,-0.075889125
454,RPL9,-0.030819235
455,GTF2A1,-0.18973227
456,OSMR,-0.43698227
457,SERPIND1,-0.56637484
458,AXIN2,-0.65139353
459,EMG1,-0.01789438
460,SLC44A5,-0.0077946926
461,PRKAR2B,0.008024817
462,RPL37A,-0.15005122
463,GNL3L,0.0129222
464,NTRK2,-0.06387911
465,PDXP,-0.0294238
466,PIGR,0.11264819
467,ADCYAP1R1,-0.43187442
468,IL36G,0.08002564
469,PDE8B,0.089546785
470,CSF3,0.82335114
471,VAPB,0.15739341
472,DPM3,-0.1907517
473,FNIP2,0.032281354
474,NR4A3,-0.12207582
475,RPS10,-0.0944006
476,SLC27A6,-0.34169286
477,ALG11,0.18518558
478,ELOVL7,-0.14845459
479,MTHFS,0.03475366
480,CCDC12,-0.253752
481,CNTFR,-0.16301827
482,PRDX5,0.029692898
483,CLCA2,0.47499695
484,SNRPD2,-0.17252271
485,POPDC3,-0.36819
486,STK4,-0.4166671
487,COL11A1,-0.42760727
488,NLN,0.53013015
489,AURKA,0.4021844
490,NDUFA7,-0.058767583
491,EZH2,-0.21890381
492,OGDHL,-0.2463952
493,FAU,-0.14001074
494,IFNE,-0.36964583
495,ACAA1,0.25846222
496,RPS3,0.11466729
497,RRAGD,-0.0070550516
498,RPL37,0.09278827
499,SGK3,-0.029908797
500,CCL14,0.17619717
501,MYL5,0.3263099
502,ITGA11,-0.04245095
503,ABCA9,-0.43221503
504,WNT10A,0.27901754
505,FKTN,0.0006854246
506,FOSB,-0.1182852
507,HS3ST5,-0.052223194
508,ADAM17,-0.33162144
509,RPSA,-0.05046125
510,KMT2E,0.0055354307
511,MSI1,-0.43908924
512,CHMP2A,-0.018906508
513,CTSE,-0.07446213
514,PWP2,-0.014868928
515,RPL38,-0.102731936
516,RPL24,-0.079785496
517,EDN2,-0.13778423
518,FANCI,0.53778386
519,DNM3,0.6077211
520,CST4,0.7058944
521,GPX8,0.39234367
522,THPO,0.17299564
523,MYH10,0.7437463
524,ACVR1C,1.0655779
525,CCR3,-0.09044709
526,IL22RA2,-0.0025564698
527,SERPINA5,-0.19884865
528,GGT6,0.09589149
529,SPDYE2,-0.025271753
530,IPO9,-0.37564147
531,ZNF354C,-0.334763
532,STX17,-0.05274161
533,POM121,-0.3620767
534,VPS37B,0.05721645
535,PLA2G2C,0.73457557
536,TNFRSF13B,0.13533586
537,FANCM,-0.11983159
538,AQP5,0.8396551
539,ZNF805,0.06400765
540,ROBO2,0.35772252
541,GNGT1,-0.83810794
542,CAMK4,0.28482348
543,AK7,0.57236964
544,SGK1,-0.27258563
545,ANK3,-0.01445186
546,DEGS2,0.7698543
547,ABCA4,0.5758352
548,HS6ST3,-0.025510004
549,RPL28,-0.05337246
550,NRG1,0.2702496
551,ETV5,-0.016034557
552,SNRNP200,-0.35409927
553,GART,0.09591927
554,CXCL2,0.67361796
555,CPSF2,0.033696145
556,FANCC,0.45973456
557,LMNB1,0.40293887
558,MYLK4,0.1441255
559,SLC22A3,0.010893338
560,SGMS2,-0.15119462
561,ATP1A4,0.7533562
562,NME7,0.20304379
563,KRT40,0.19195282
564,AP4E1,0.06596203
565,EVC,-0.024554754
566,FGF18,-0.32967347
567,DYNC1H1,0.11194352
568,CRK,0.89106786
569,WNT3,-0.8313072
570,SGCD,0.01443749
571,ATM,-0.0771809
572,HHIP,0.09765633
573,MAVS,0.37873396
574,MAN1A2,0.045160335
575,TNC,-0.42103785
576,B4GALNT1,0.7460695
577,CNOT4,-0.0024279852
578,ATP6V0A4,0.29150242
579,ZNF8,-0.16991548
580,HERC2,0.039920636
581,RPL32,0.17804578
582,RORC,0.3504532
583,GRIK2,-0.44309324
584,POLA1,-0.054167055
585,GLG1,-0.0014751628
586,ZNF81,0.26575837
587,POLL,0.7411407
588,RRM2,0.058431424
589,NUP98,0.16414224
590,NADSYN1,0.11635691
591,WNT8B,0.403147
592,SAT1,0.04740809
593,AK4,0.3536104
594,IL3RA,-0.11315822
595,CYP3A5,-0.046921194
596,SEC23A,0.37779057
597,NTN1,-2.6706452e-05
598,RPL5,-0.029440384
599,SNX5,-0.082833156
600,AP3B1,0.19407932
601,PARP2,-0.8586541
602,KRT24,0.084773466
603,HUWE1,-0.014705747
604,FLOT1,0.011970836
605,RALGAPB,0.031147853
606,GMDS,0.4135048
607,CNTN1,-0.009317684
608,FLNC,0.13337348
609,IL9R,0.13262543
610,B4GALNT4,0.0015514019
611,TGFB3,0.37567678
612,PDX1,-0.69152063
613,MAP3K3,0.05853893
614,RPLP2,0.0044624098
615,OR5M11,-0.008314084
616,MAPK8IP2,-0.13811964
617,RGS9,-0.25675932
618,CD19,0.38036543
619,TAF4B,-0.18707716
620,KMT2C,-0.0029511391
621,FADS2,-0.5199644
622,MASP2,-0.11871271
623,SLC1A7,-0.34249023
624,TXNRD2,0.06819226
625,IL1A,-0.36657563
626,BLNK,0.3244807
627,GNG7,-1.0583187
628,LSM3,0.076556884
629,MOCS1,0.30740502
630,HTR2C,0.41961253
631,SIRT5,0.09090585
632,KRT15,-0.1596739
633,NCK1,-1.1547699
634,WASF3,-0.9531954
635,TRPV4,0.015902769
636,VTN,0.080307044
637,MST1R,0.1116993
638,MED12L,0.0029822937
639,NDUFA1,-0.10772942
640,COL12A1,0.26803124
641,NPNT,0.30443853
642,EGFR,-1.7605376
643,CHEK1,-0.048140228
644,TGFBR1,0.16940714
645,IL6,-0.7703237
646,EPOR,-0.58038616
647,INHBA,0.27105755
648,NTS,-0.001818221
649,CCNT1,0.049312036
650,GABRR2,0.07989748
651,ELF5,-0.2715164
652,KPNB1,-0.35078374
653,HS3ST3B1,0.016727373
654,FMO3,0.72995293
655,CSGALNACT2,-0.099385306
656,RPL27A,-0.025992114
657,RPS15,-0.10848583
658,ORC3,-0.00894585
659,MIOX,0.06992219
660,RPL35,0.03086749
661,DNAH5,0.08509396
662,EDEM3,-0.31999952
663,SMAD1,0.24097654
664,TRIP12,0.041569185
665,CD1A,0.24579199
666,TH,0.15261918
667,APC,-0.70751834
668,MYL12B,0.48666754
669,CYP26A1,0.006282005
670,CNTNAP2,0.00023423997
671,PLIN4,0.43598938
672,NFATC3,-0.089082375
673,RPS7,0.0145794405
674,CASP2,-0.21413437
675,NKX6-1,0.097875796
676,CCL3L3,0.21727204
677,SLC16A2,-0.0059292135
678,PPIP5K2,0.09315914
679,ZNF23,-0.4403753
680,TAF2,-0.19881931
681,HDAC4,-0.33608845
682,RPS4Y1,0.14767814
683,ESPL1,-0.27650788
684,ACKR4,0.09583459
685,MPZL1,-0.0022245662
686,RNASEH2C,0.16432
687,WNT5A,-0.25479725
688,TFPI,0.638268
689,TLX1,-0.11897733
690,UGT8,-0.017164402
691,LATS1,-0.13318866
692,HSD17B2,-0.66203237
693,MTHFD1,0.078882255
694,KITLG,-0.47006866
695,RBP2,0.16661452
696,UBXN1,0.33256403
697,MED12,0.0052624578
698,RAB22A,0.31843215
699,SLC18A2,0.5277207
700,TOP3A,-0.45975307
701,POP1,-0.014718343
702,TBC1D4,0.0009633328
703,VPS29,0.32906595
704,KAT6A,-0.801648
705,SEMA6D,-0.15960385
706,DIO2,-0.0075958422
707,GRIA3,0.18906918
708,BRIP1,0.27346992
709,PTPRD,0.0008474303
710,HLA-E,0.62119323
711,MBOAT2,0.16720314
712,NGF,-0.73695016
713,GNG2,0.11559627
714,PLXNC1,-0.5524646
715,RPL18,0.17960426
716,CHST3,-0.093270786
717,CYP26B1,-0.010691164
718,MEF2A,-0.3751848
719,LTB4R2,-0.05757049
720,RECK,-0.34816498
721,SIPA1,0.41244778
722,CCL17,-0.4324181
723,NDUFS8,0.05211469
724,IL7,0.35730776
725,MALT1,0.06907645
726,XPO4,-0.16649565
727,CYP2S1,0.10020429
728,HSD3B1,-0.16473258
729,KCNMB3,-0.2910836
730,IRS1,-0.34154314
731,REN,0.20576352
732,IL36RN,-0.1848506
733,GLRB,-0.0024313533
734,POU2F1,-0.3962166
735,SLC44A4,-0.0009082262
736,B3GNT7,-0.3546878
737,REV3L,0.526425
738,ARHGDIB,0.050386626
739,COL23A1,0.15972605
740,AASS,0.04217083
741,RPS18,0.17377518
742,DSEL,0.11051086
743,FOXA3,-0.07830779
744,CCNE2,-0.00044076028
745,ASH1L,-0.029207412
746,RPS8,-0.07151748
747,SIX4,-0.048632327
748,RPS20,0.14044416
749,MST1,0.0067898333
750,BCL11B,0.032351337
751,ACACA,0.03198375
752,FBXO43,-0.12104873
753,TNN,0.6040467
754,ADCY3,3.0946393
755,SYT1,0.26900515
756,RPL34,0.09497944
757,PGM3,0.2005207
758,KLF2,-0.03373704
759,NOTCH2,-0.30223858
760,SLC36A4,-0.38699627
761,WDR36,-0.0076555447
762,ELOVL4,0.36572865
763,GXYLT2,-0.21206982
764,CBL,0.30870217
765,POLK,-0.28264207
766,ACAP1,0.114591554
767,TXNRD1,0.2425657
768,NR1H3,0.47440892
769,AKR1B10,-0.77163607
770,ORC1,-0.0024775036
771,ZNF880,-0.42697734
772,MAFA,-0.25977743
773,KIF5A,0.1976661
774,HSPA4L,0.17151329
775,RPL15,0.17664874
776,CHSY3,-0.035503455
777,GALNT13,-0.18550657
778,RPS11,0.16331314
779,SAT2,-0.021800354
780,GALE,-0.015267331
781,GABRR1,-0.18706289
782,WDR7,-0.17762825
783,ATG2B,-0.026327377
784,KRT31,-0.26819012
785,ULBP3,0.5329596
786,PAPOLA,-0.40856013
787,XCL1,-0.090737395
788,ME3,-0.09528337
789,NPRL2,-0.025135472
790,PLK4,0.098809995
791,ABCA13,0.4340336
792,SMG7,0.49430123
793,PPP2R2C,0.010064571
794,UBE3C,0.04429876
795,RPL12,0.119560555
796,INPP5D,0.35255542
797,GLP2R,0.00037437427
798,PGR,0.281838
799,NUP188,-0.2799321
800,SH3GLB2,-0.077137284
801,COL10A1,-0.4871669
802,POLR3A,-0.01956389
803,MTMR14,-0.15075326
804,MAP3K8,0.24626169
805,IPO7,0.17986198
806,FZD6,0.3794256
807,SIPA1L2,0.31591552
808,CLDN16,-0.60777545
809,PRODH,0.029813051
810,MGAT2,0.60927224
811,KRIT1,-0.239634
812,PER3,0.34764305
813,SMG6,0.2947775
814,IL1RAP,0.39720955
815,EPHB3,0.58332896
816,RPL27,-0.07278946
817,CLDN8,-0.7889091
818,SYNJ1,0.6287844
819,CLOCK,0.26119253
820,B4GALT7,-0.10259543
821,ASAP1,0.04119088
822,SEC24D,0.041666333
823,GLI2,-0.29262015
824,DNA2,0.1654988
825,ATXN1,0.062852316
826,SELP,0.5048262
827,GABRE,-0.11205515
828,ZNF283,0.03557123
829,ADH7,1.3229468
830,ZNF845,0.47369394
831,SETD7,-0.2018942
832,RPL39,-0.082889035
833,DDX19A,0.07666377
834,RPL35A,0.10717321
835,INSL3,-0.0022797973
836,HOXB1,-0.5431569
837,ALB,-0.031985503
838,ADCY7,1.9716473
839,TAS2R38,-0.048625145
840,ALDH3A1,-0.06332885
841,IL20RB,0.40616253
842,ACVR1,-0.23203728
843,DKK2,-0.0061057894
844,TTK,0.0028483807
845,CDC25B,-0.42693397
846,ZFP37,-0.08794869
847,HERC3,0.03913529
848,RYR1,0.47710744
849,RB1CC1,-0.19614321
850,HYAL2,-0.4756458
851,ACADVL,0.07496329
852,ABLIM2,-0.08250743
853,NME3,0.5721774
854,LSM7,0.15002693
855,PALB2,0.44826478
856,CREB3L1,0.45844612
857,DUSP4,0.054991428
858,CUL3,0.021977376
859,GFPT2,0.16879214
860,ZNF713,-0.41529527
861,HAP1,-0.16708188
862,PIK3R2,-2.84026
863,DYNC2H1,-0.073474154
864,TJP3,0.43560818
865,SOCS7,-0.47039202
866,ROR2,-0.0008817751
867,TP53INP2,-0.026442451
868,RPL36,0.15207158
869,NANP,0.207402
870,SLC33A1,-0.3810194
871,CDK14,-0.11632435
872,ABCA12,-0.7914132
873,SMO,0.11697188
874,FKBP5,-0.025332378
875,IPMK,-0.5180021
876,ENDOG,-0.27949336
877,GNL3,-0.011734643
878,CTSV,0.38222945
879,RPL31,-0.048029307
880,CTNND2,0.00041517723
881,KRT18,0.46885023
882,IL1RL2,0.08873675
883,NR3C1,-0.004166657
884,MMP16,-0.22520961
885,SCD5,-0.10878797
886,COL6A3,-0.28929633
887,ANGPT1,0.36128232
888,P2RY6,-0.0030118627
889,ZNF227,0.12606743
890,GPX1,-0.902983
891,POFUT1,0.32920676
892,TNFRSF4,0.0016978896
893,ULBP1,0.2774496
894,PFKFB2,0.17013752
895,RARB,0.08148264
896,FGD1,0.048371166
897,CDON,0.017370416
898,RBKS,-0.013022924
899,NDUFB1,0.14349267
900,TEAD1,-0.25366747
901,ZNF460,0.4675153
902,NFASC,0.006203681
903,ZNF566,0.042468965
904,MED1,-0.0017420325
905,TNFRSF10C,-0.44766316
906,ST3GAL4,-0.024417259
907,NDUFB8,-0.02068651
908,RPS23,-0.14004602
909,TIMP3,-0.14022934
910,GREM1,0.08746023
911,GABRP,-0.07114712
912,RASAL2,0.24766086
913,UTP14C,-0.007894222
914,MAD2L1,-0.4928764
915,LILRA4,0.14496198
916,CERK,-0.17113462
917,CYBRD1,-0.5503176
918,PTPRN,0.020681184
919,HCFC1,0.2646546
920,KMT2D,0.036344033
921,COX7C,-0.18024485
922,CYP51A1,-0.29811594
923,HS3ST3A1,-0.012893923
924,GAL,-0.0014563878
925,RPL3,0.055130515
926,ST3GAL5,-0.3194985
927,CDK6,0.2735163
928,MAGI3,-0.6972011
929,IHH,-0.030222297
930,ERBB4,-0.12624598
931,PRKCD,-0.5692909
932,CCL23,-0.31853253
933,DES,0.011147424
934,MDN1,-0.01596593
935,CERS6,0.5609515
936,ENPP1,0.049009714
937,ADCY9,2.161263
938,OXCT1,-0.49097487
939,UBR4,0.36230278
940,TSLP,0.120871395
941,CCNA2,0.28104955
942,PTGIR,-0.33968532
943,BRCA1,0.20668516
944,CAMK2B,0.422426
945,SIRPG,-0.12244893
946,IL37,0.28246632
947,MRPL20,0.18427956
948,POU5F1,0.7208709
949,CD3D,0.012297352
950,AGAP1,-0.18886754
951,GPSM3,-0.0028722922
952,GTSE1,0.0058383364
953,PANK2,0.006315921
954,SMPD2,-0.8836842
955,KLK1,0.5992829
956,ZEB1,-0.081885315
957,PLCG1,-0.6596371
958,BMP2K,-0.11445368
959,TUBB2B,-0.415204
960,HNMT,0.06397499
961,SLC36A1,-0.1845278
962,RND1,0.48648015
963,ENPP2,0.02878499
964,FGF22,0.8783495
965,PPP2R3A,0.14000401
966,SOX2,-0.38051805
967,SEL1L,-0.40121326
968,NEIL1,0.344495
969,P4HA3,0.012582586
970,DCP2,0.024809096
971,FER,0.58692926
972,SV2A,-0.109815
973,RPS9,0.17150813
974,GDF6,0.09021605
975,STK3,-0.060107324
976,GCNT2,0.19702128
