,genes,values
142,PHGDH,-0.4300974
143,CD209,-0.010424779
144,EGF,0.43011892
145,ZNF492,1.2663921
146,ESR1,-1.5164573
147,PDE6G,0.69830126
148,OR10V1,-0.017577302
149,ZNF699,0.4053155
150,PRKAG2,0.9051897
151,NDST2,-0.0031981238
152,FAAH,-0.511321
153,FSCN1,-0.27371508
154,UAP1L1,-1.9340616
155,GRIA4,-1.6263754
156,ZNF778,-0.9564613
157,MC5R,0.23324716
158,ITGAL,0.7772055
159,CASQ2,-0.46491632
160,PTPRF,-0.8152985
161,RAET1E,0.007671168
162,BTG2,0.19432385
163,GPR50,0.28305766
164,SCD,-0.9201789
165,ZNF547,-1.2179985
166,ACTC1,-1.5228612
167,GSPT2,0.35650373
168,UCK2,-0.72117066
169,BMI1,-2.5728607
170,GRIN2A,0.6135178
171,IL32,0.16740434
172,PIK3C2A,-1.7183574
173,POLR3B,-0.0052599395
174,NPSR1,0.47886235
175,G6PC3,1.8529261
176,MYO5C,-0.012997799
177,ALAS1,-1.4683008
178,RPA2,-1.5605927
179,PPP2R3B,-1.0390399
180,MYO1A,-0.025312066
181,MYO1D,0.0010151577
182,CKMT2,-0.22031969
183,DSP,0.03992747
184,SULT2A1,0.9519
185,MME,-0.9587157
186,KDR,-0.27368692
187,JMJD1C,-0.012281592
188,PLCH1,-0.15814048
189,HPD,0.77214396
190,RFX5,0.20410216
191,NOS1,1.8146113
192,TRPM2,-0.92695534
193,NFATC4,-1.1805474
194,IL1RL1,-0.17744851
195,GNS,-0.8002002
196,LDLRAP1,0.6531729
197,NAPRT,-0.72881246
198,DBT,-0.5882759
199,ZIC3,-0.26004308
200,ZNF436,0.9959343
201,PPP2R5D,1.8030887
202,CKAP4,-0.05630447
203,BID,1.3705153
204,GPAM,-0.43245438
205,RUVBL1,-0.12848426
206,TP53BP1,-0.8364985
207,PCYT1A,-0.8484513
208,CHRNB1,-0.46619034
209,SLITRK4,0.3363717
210,MAP3K1,-0.5682598
211,SLC7A9,-0.1781994
212,GUCY1A2,-0.78431356
213,ABCA6,1.0951442
214,COX4I1,0.67737913
215,LPAR6,-0.3613059
216,ZIM3,-0.78469247
217,ZNF534,1.2016017
218,PAX7,-1.2462112
219,EFNB3,-0.3867017
220,ABCD3,0.24693339
221,ZNF681,-0.9957076
222,IL10RB,0.16874519
223,MFSD8,0.038129367
224,UGT2B4,-1.5548253
225,TAP1,-0.08565111
226,COL6A6,-0.66476136
227,F10,0.09752441
228,ST6GALNAC3,-0.95278895
229,PTH1R,0.5213281
230,ZNF480,-0.78313106
231,GALM,-1.052771
232,GATB,1.3702098
233,ZNF302,-0.076788254
234,CLDN9,0.28007638
235,MSH2,0.9655631
236,XPO6,1.6396194
237,ZNF878,-0.6270893
238,PRKAG1,-0.18438536
239,AKR7A2,-0.6116484
240,MBTPS2,-0.06354489
241,PIK3CD,1.1933079
242,AK5,0.60756606
243,ALDH1A1,-1.2758987
244,UBA2,1.4123117
245,ABL1,1.139534
246,PHLPP1,-0.0003901833
247,RPS4X,-0.0072540245
248,ATP2A3,0.6479119
249,OR5M8,0.026438707
250,PPP1R3F,-0.4858622
251,MCEE,-0.13018271
252,STRADA,-0.26394007
253,TAF3,-0.24015103
254,ZNF74,1.3111203
255,MUC7,-0.45479107
256,GALNTL5,0.771894
257,PDSS2,0.71682656
258,SLC6A2,0.21749792
259,MOCS3,-0.49272478
260,SLC25A31,-0.83707976
261,DBH,0.14840743
262,GPX6,-0.28278846
263,NDUFV2,-0.93458164
264,FBN1,-0.89015365
265,PAPSS2,-0.6722669
266,TPP1,-0.1647873
267,DNAH6,-0.30190918
268,EYA1,-2.095251
269,AMY2B,0.044956498
270,NTN4,-0.41073713
271,SLC6A4,-0.20459868
272,MDM4,0.2693684
273,TICAM1,-0.15351866
274,OR13F1,0.02419402
275,POLR3D,0.5161786
276,GANC,-0.85043913
277,GRM4,-1.0270447
278,ZNF229,0.117248945
279,HDAC7,-0.63074595
280,FLAD1,0.23564583
281,VTCN1,0.07587444
282,GNA12,-0.47627142
283,KRT17,0.71294516
284,POLR2I,-0.50316226
285,CD48,0.054996267
286,ZFP69B,-1.2792857
287,ZNF160,1.0230137
288,FUT8,-0.20733464
289,PLA2G4D,2.3963132
290,GLUD1,1.2896458
291,ACTA2,-0.15952483
292,ZNF557,-0.079778984
293,ZNF354A,-0.8549663
294,CYP4F2,-0.12911724
295,KRT23,0.053552795
296,RHOH,0.26183587
297,KDELR2,-0.32771617
298,ZNF623,0.24455452
299,CPA2,0.287076
300,ACTR10,-0.2304099
301,GP6,0.23647329
302,SUOX,0.1820961
303,SLC5A5,-0.25833714
304,LPAR1,1.0086756
305,DNAH11,0.12210165
306,UBE2S,1.2533475
307,OR4F17,0.03299058
308,ASAH1,0.937259
309,CXCL12,1.2185901
310,ZNF761,-0.83215094
311,OR8K3,-0.031019289
312,AGL,0.37694082
313,FGFR2,0.50267154
314,GSTT2B,1.5724298
315,HTR1E,-0.1369124
316,COL6A2,0.16815408
317,ZNF746,-0.195238
318,SLC34A2,-0.8564884
319,RFK,-0.2589916
320,YES1,-0.68465865
321,DIS3L,-0.20422816
322,ATP2B2,-0.22485599
323,SEMA5A,0.09717109
324,THBD,0.017448347
325,SLC4A4,-0.010558629
326,COMT,0.6058318
327,CSTF2,1.8836098
328,RFC5,-0.02959999
329,RASGRF2,-0.15659428
330,STAR,0.9520996
331,ATP4A,-0.006945734
332,OR2A4,0.02011787
333,ZNF552,1.2421278
334,H6PD,2.4885702
335,SGMS1,0.042473678
336,PSMB10,-0.15158361
337,LLGL1,-0.33521804
338,CMPK2,-0.7482983
339,SLC22A2,-0.2816808
340,OR11L1,-0.0271871
341,CXCL5,0.18344072
342,OR6A2,0.012770157
343,LILRB3,-0.577098
344,DHX16,-0.054184314
345,F13B,0.116087414
346,RFXANK,0.9771762
347,GABRR3,-0.6048954
348,PPP1R3B,-0.5057185
349,OR52A5,0.005177448
350,CHST11,0.2847554
351,CACNA1C,2.4644525
352,CYP27B1,1.1525776
353,CHMP4B,-0.5907765
354,ANAPC1,-1.8565104
355,ATP6V1B1,-0.30336016
356,LBP,-0.20006646
357,IPO4,2.0829895
358,LDB1,1.8792212
359,CNOT10,0.04877274
360,MINPP1,-0.5805268
361,PPP2R2D,-1.424505
362,KCNJ2,0.47141972
363,ETV4,-0.5848395
364,KRT36,0.67016053
365,EME1,1.7945598
366,PIP5K1C,-1.4990155
367,EIF2B4,-1.4122218
368,RPN1,-0.35924953
369,HSP90AB1,1.634197
370,MYH7,2.206424
371,SRC,0.07888443
372,PPP3CB,1.5886991
373,PAPOLG,-1.7885435
374,TUBB4B,0.84535044
375,MYH9,-1.7056106
376,MSMO1,1.5989
377,CCDC6,0.023151819
378,KRT27,1.0287825
379,NCBP2,-0.2908054
380,SLC39A4,0.62196255
381,CHRM3,0.42991713
382,XPO7,-1.6831503
383,NUP88,0.45378903
384,ADCY8,-7.193447
385,ASAP2,-0.0667934
386,NOP56,-0.21023597
387,PLCZ1,-2.541438
388,BMP4,-0.1097341
389,GRB2,2.450608
390,MLKL,-0.3510234
391,PHKB,-0.43874484
392,MGAT1,1.7005318
393,NMU,-0.3166095
394,HPN,0.23996273
395,GMPR2,0.7335231
396,GK,0.11028646
397,CHRNB3,0.5032419
398,SIN3A,0.63340193
399,WAS,0.48816472
400,RIPK1,-1.5770055
401,LPO,-0.45897877
402,LMBRD1,-0.05453735
403,PGAM2,-0.8282279
404,ELN,0.43437925
405,CHRD,0.019909281
406,HGS,0.25239825
407,PRPF4,-0.04437558
408,CYP2R1,-1.4160954
409,TAS2R46,-0.38652247
410,GTF2A1,0.2740866
411,CD37,0.10871565
412,PRKAR2B,-0.4695221
413,ZNF454,0.11698599
414,OR2T11,-0.027420515
415,FBXO32,0.36964095
416,RFX6,0.24291095
417,ZNF324B,-0.8053738
418,VAPB,0.33138597
419,ZFYVE16,-1.361317
420,HTR3B,0.15928817
421,SLC27A6,0.18174654
422,CDC37,-0.06950831
423,OR11G2,0.0052347155
424,OR5AK2,0.0019887083
425,NUP133,-1.7103446
426,COQ5,1.2117287
427,MTHFS,-0.3812603
428,ACSL1,1.8857971
429,CCDC12,-0.010293302
430,CSNK1A1L,-0.18080203
431,ZNF519,-0.20233418
432,CCR6,0.086933635
433,NR1D2,-0.08088961
434,RXRB,0.041811973
435,COL11A1,-0.71062326
436,HRH2,0.41210037
437,ZNF735,-0.6746319
438,HSD17B12,1.6389705
439,OR10G9,-0.03446315
440,PTPRR,-0.03494053
441,CD274,-0.18217786
442,CHD4,-0.062212165
443,TNFRSF9,0.19531533
444,GALK2,0.27896625
445,ATG5,1.3463843
446,IFNE,-0.22615004
447,ZNF251,-0.5511528
448,ZNF91,1.0017545
449,DBI,-1.8929452
450,SLC4A2,-0.26001582
451,ZNF624,-0.7642005
452,OR10G7,0.011532012
453,UAP1,0.89286417
454,CKB,-1.1077338
455,ITGA11,-0.51564866
456,NDUFB4,0.4117035
457,PKLR,0.8723676
458,ADAM17,0.19438317
459,RPSA,0.015019731
460,MAPKAPK3,0.5092198
461,ST6GALNAC6,-1.2056243
462,CHMP2A,-0.70818526
463,HCAR2,0.0016704698
464,CACNB1,1.0436678
465,IL6ST,0.48713183
466,OR10A6,-0.020444399
467,GPD2,-0.29704267
468,SEC61A1,0.27568263
469,OR4S2,0.010026009
470,SRSF8,0.48410589
471,TPCN2,0.7859234
472,NUDT16L1,-0.059538182
473,B2M,-1.1136545
474,PTGDR,0.43644714
475,CR2,0.06718507
476,NADK,0.23892662
477,XPA,0.28103024
478,SLC12A5,-0.019794315
479,PIGV,0.66233313
480,VPS26A,0.46800682
481,GGT6,0.8402578
482,TDO2,0.7743507
483,RCE1,0.08531575
484,UPP2,-0.68236023
485,ADH4,0.04020585
486,TUBB,-1.7200953
487,DAGLB,-0.10927703
488,MVB12B,-0.5279433
489,EIF4E2,-0.7331535
490,MARS2,0.71031684
491,WWC1,0.049514033
492,ZNF157,-1.1731925
493,ABCB10,1.0663044
494,GUCY2F,-1.0309309
495,FZD5,1.0239463
496,NRG1,0.25246048
497,ETV5,-1.6196704
498,NSFL1C,-0.08059837
499,LRP5,1.4522942
500,ZNF556,-0.7194582
501,AP1B1,0.06207946
502,HNF1A,-0.37624893
503,CPSF2,1.346028
504,SH2B1,0.54898435
505,PTDSS2,-1.0906513
506,FIP1L1,-1.8718805
507,OR8H1,-0.019927422
508,OR5K3,0.012615569
509,PIAS4,-1.9529017
510,BMPR1B,1.1587834
511,NME7,1.0850095
512,KRT40,-1.4139463
513,NEFH,-0.2504171
514,SEC61A2,-1.0486485
515,CRK,1.53822
516,PSMA5,0.43925136
517,SLC5A6,-0.0076595102
518,CPOX,0.27525204
519,ATM,1.2496499
520,GPX3,1.1397735
521,UBE2N,0.7150193
522,TPH1,-0.68898964
523,TLR1,-0.2161343
524,OCRL,-1.7634356
525,PLA2G15,0.081578225
526,PRKAR2A,0.53128016
527,MFN1,-0.61531967
528,HERC2,0.1858053
529,PYGM,1.6364859
530,BCKDHA,-1.4818535
531,NUP98,0.9425323
532,NADSYN1,-2.3829343
533,ADIPOR1,-0.32508367
534,FRMD1,-0.021268452
535,GPAT2,-0.5482445
536,ATP2A1,2.4667633
537,LIG1,1.6233469
538,RMI1,0.075629115
539,GZMA,-0.22387742
540,DDC,1.8886938
541,GLUL,2.0998104
542,ZNF486,-1.4185774
543,IDH3B,-1.3365859
544,CDC7,0.5203503
545,CEL,1.1282179
546,MT1E,-0.593635
547,AGT,-1.3574797
548,AICDA,-0.0043825503
549,IL9R,-0.07828206
550,SEC23B,-0.08172271
551,GTF2B,-0.020622212
552,HLCS,-1.100256
553,LPCAT3,0.19845545
554,MTMR4,-0.8658367
555,NSMAF,-0.12254789
556,WT1,1.6729585
557,SLITRK5,0.14882606
558,CD19,-0.039406337
559,OR4C13,0.027903194
560,C3AR1,0.52478534
561,STS,-0.5442231
562,LDHAL6B,1.0667489
563,LAMC2,-0.20989992
564,FBXL3,0.017180232
565,MAGI1,0.08699961
566,TXNRD2,0.029012889
567,ZNF7,0.64203006
568,RASGRF1,-0.5960815
569,ZNF611,-0.74970675
570,MYCN,-0.051922213
571,FCGR2B,-1.2466607
572,FES,0.44769573
573,POU2F2,0.065494105
574,KRT15,-0.950892
575,WASF3,0.38746762
576,RPL8,0.014539529
577,ZNF273,-1.446867
578,IMPDH1,0.31385785
579,VASP,0.34754223
580,ADAR,0.7194925
581,KIR2DL1,0.8030705
582,EGR2,0.8233784
583,CHEK1,-2.4473004
584,COX6A1,-0.32199243
585,TGFBR1,0.72877634
586,OR4D2,0.0003012911
587,RGMA,-1.3726898
588,ABCB11,0.34154695
589,AMOTL2,0.35223398
590,PTGIS,0.76275176
591,HS3ST3B1,-0.7370998
592,ZNF677,0.47679436
593,SMC1B,0.155878
594,MIOX,-1.9581449
595,LIMD1,-0.097162805
596,SSH3,-0.3043437
597,EDEM3,-0.007541348
598,FANCD2,-0.31335545
599,PRDM4,-0.41495427
600,SRSF2,-0.028724767
601,LMNB2,-0.5182263
602,PRKCH,-0.30138993
603,PRPH,0.30367482
604,ZNF564,0.428947
605,CAMKK2,0.15026645
606,ACOT8,0.079950914
607,PYGB,-0.23496607
608,MYL6,-1.2393143
609,IFI16,-0.25993544
610,MCM5,-0.018900873
611,ERCC1,0.01472955
612,IRS2,-2.2137394
613,CHRNA10,0.4039494
614,SEMA3C,0.00736156
615,PPM1D,2.2805917
616,CASP2,0.32608965
617,KRT34,0.028746162
618,ZNF23,-1.3620218
619,TRPV1,-1.0290049
620,CR1,0.29023898
621,GALNT3,0.7459003
622,RNASEH2C,-1.1800287
623,UQCRFS1,-0.34614944
624,EFNB1,-0.54824877
625,DNAH1,0.18881673
626,NEU3,1.3648965
627,ZNF124,-1.5419365
628,RPS2,0.01416396
629,RBP2,-0.06058639
630,KCNQ3,-0.050188255
631,SCTR,-0.5053863
632,STX1B,-0.690285
633,PTH2R,0.62346554
634,CPSF4,-0.95695287
635,CTNS,0.2050313
636,OR13G1,0.028353713
637,ZNF300,0.3468318
638,TOP3A,-0.98766786
639,SH3GL3,-0.20359592
640,ZNF440,0.7832354
641,ALYREF,-1.4944949
642,ALS2,0.07650757
643,SEMA6D,-0.50015
644,ITGA3,0.9246737
645,FCER1A,0.29631063
646,RAB11FIP2,-0.6824354
647,ABCD2,-0.2720126
648,GSTO2,-2.6942487
649,TXNRD3,0.35722703
650,TNFRSF11B,-0.6384944
651,DIO2,-0.12592214
652,EFNA5,-0.045877907
653,COASY,0.800933
654,GCNT1,0.81790596
655,MAP4K1,0.005375822
656,ALDH18A1,-0.6224077
657,SULT1A1,0.03231355
658,PDE8A,-0.067623675
659,CASP5,-0.60474414
660,OR10R2,0.010152562
661,SRR,0.26120752
662,HSPA4,0.2963816
663,RPL18,-0.015955592
664,P4HB,-0.063629456
665,RAD21,0.6100768
666,LILRB4,-0.8388679
667,FANCG,-0.0065227724
668,OR9G4,0.008400214
669,CCNE1,3.3647394
670,IL31,-0.0397936
671,SNAI1,-0.29292113
672,AGAP6,0.5704917
673,BMP10,0.11592956
674,CTSF,-0.4928055
675,RPRM,-0.90340894
676,KCNMB3,1.4108031
677,RNF7,-0.29483432
678,IL33,0.07754858
679,POU2F1,-0.6108424
680,GNPAT,-0.5717734
681,OR4K14,-0.006670864
682,SERPINA1,-0.114813805
683,NDST1,1.131471
684,OR8A1,0.0021699704
685,CRLS1,-0.8534768
686,REV3L,-0.45443955
687,HSD11B2,2.4540088
688,ALG1,-1.3691328
689,ST6GALNAC1,0.7823629
690,OR4K17,-0.014144825
691,MNAT1,0.16366364
692,RASGRP4,-0.4596613
693,GABBR2,0.16220815
694,SHISA5,0.96138865
695,OR4D9,-0.033201076
696,SLC9A6,0.6041082
697,NCEH1,0.23450825
698,ABCD1,-0.20886946
699,TRPV5,-0.8854087
700,OR8U1,-0.0071605076
701,OR1M1,0.00042720325
702,PARP3,-0.6941397
703,ITPR3,-3.9640224
704,FUS,-0.8237193
705,EIF2AK4,-1.2451001
706,SOD1,0.23537406
707,ADCY3,0.6560204
708,INPPL1,-2.5591795
709,UBA1,0.1585316
710,TG,-0.13578281
711,ATP6AP1,0.84741044
712,LYN,-0.66376907
713,SLC38A2,0.27535626
714,IFIH1,-1.1433138
715,BAK1,2.7317464
716,NFS1,-2.1158683
717,PC,0.7667054
718,SLC32A1,-0.40563107
719,ZNF222,1.3075669
720,PROM1,-1.1715423
721,RPL10A,0.0017314332
722,THRB,-0.097857155
723,EHD3,0.25216556
724,SELENBP1,-0.02234701
725,IL27,0.29351795
726,IP6K1,1.3003917
727,ARPC2,1.497359
728,PEX5,0.10924213
729,FBXW8,-1.7940809
730,DNAJA1,-0.00430632
731,DVL3,1.3046119
732,NDUFA13,-1.6748468
733,WDR7,0.16334945
734,TREX1,0.031136772
735,FGF8,0.4746834
736,USE1,0.18928227
737,ZNF619,0.3404243
738,GNAO1,-3.3184583
739,CACNG3,-0.40224662
740,EXTL2,-0.8409853
741,OR51E2,-0.00034735803
742,PLK4,-0.15736584
743,AACS,-0.12763895
744,SMG7,1.9620279
745,CACNA1H,-0.46391964
746,TRH,0.33474493
747,ZNF701,-0.6784168
748,MICALL2,-0.2654642
749,KRT25,0.32653362
750,PPP3R2,4.824042
751,WASF2,-2.3316898
752,CSF1,-1.1032699
753,SHMT1,3.3712964
754,TAB3,-0.47596338
755,COL10A1,0.28083593
756,ADRA2C,0.5909923
757,MAPK8IP3,-0.14090009
758,SLC45A3,-0.97970694
759,BNIP1,0.02325184
760,OR5AU1,0.011627049
761,MTMR14,1.0068381
762,CXCR4,-1.2340914
763,RPS6KA4,-0.0056547276
764,LILRB5,-1.5191355
765,ARAP2,0.38385442
766,OR6K2,-0.017954865
767,MGAT2,0.5555055
768,PFAS,-1.3938779
769,RBBP8,-0.44803175
770,LIMK2,-0.86587524
771,PER3,0.75068474
772,ABCC4,0.43849796
773,B3GALNT1,-0.17788288
774,ACAT1,1.318213
775,FLOT2,0.3980543
776,OR6C68,0.03292691
777,FLT1,-0.55311126
778,BMP7,1.0043575
779,MTTP,-0.0020671801
780,SPDYE5,0.26278207
781,ENGASE,0.7126487
782,SEMA4D,0.37200907
783,PPP2R5B,-2.4445531
784,SEMA4A,0.5412005
785,NOP10,-0.4794935
786,ASAP1,-0.50794953
787,OR52B2,-0.0013303617
788,FIG4,1.1121253
789,GALNT8,0.1643381
790,RPS6KA6,2.2149224
791,EPN2,-0.2618117
792,ACVR1B,0.9384291
793,ACO1,1.1301177
794,KIR3DL2,0.25209513
795,GABRE,-0.116795324
796,FZD10,0.12123946
797,KCNJ4,-0.0021809405
798,DNAH7,0.24435505
799,NDUFA10,-0.44832143
800,ZNF99,-1.1293904
801,DHTKD1,-0.23944372
802,ZFP82,-0.8987393
803,ASIC3,-0.54118454
804,WBP11,0.03525666
805,SLC44A2,-0.41136283
806,VAV1,-0.014211333
807,TAS2R38,-0.28605777
808,IQGAP2,0.10430245
809,GSTP1,-0.5405871
810,PIP4K2B,0.8966355
811,ALDH3A1,2.4115627
812,NGFR,-0.8453704
813,PLA2G7,0.9319082
814,KCNJ8,0.76257783
815,MC3R,0.17721932
816,NFYC,-0.12690589
817,NLRC4,-0.11917853
818,ETS2,0.291954
819,U2AF1L4,-0.004505779
820,ATXN2,0.15718567
821,PAPOLB,1.1839451
822,ARSG,-0.09426158
823,CD9,0.16173616
824,HMGCR,1.1276957
825,UNC5B,0.36988345
826,ACADVL,0.006831555
827,MYO1C,-0.0059039863
828,IL11RA,-0.22751723
829,PLK2,0.52168876
830,SCRIB,-0.57600236
831,PILRA,0.14609194
832,KLK2,0.5289174
833,BRK1,-0.38976896
834,OR2M5,0.027558194
835,DUSP4,0.14410512
836,DNM1L,-0.87175643
837,ZNF614,-0.61608404
838,DYNC2H1,-0.028382871
839,CCL1,-0.33135283
840,NUP155,-0.5847684
841,OR2A1,-0.009833499
842,OR8K1,-0.010183013
843,TELO2,0.060133614
844,TJP3,0.18049383
845,IDI2,-0.22863019
846,SLC12A2,0.61084926
847,GCDH,-2.6571856
848,SQSTM1,-0.22065839
849,ZNF485,0.2757469
850,PRKCI,-0.84788465
851,ITGA6,2.60236
852,RPL10L,0.008343972
853,GJA1,-0.7705077
854,TRIP10,0.48279402
855,ABCA12,0.54977053
856,OR6C65,-0.019823655
857,SMO,0.31657332
858,DDB1,0.8576762
859,DYNC1I1,0.13208269
860,ZYX,0.10667308
861,GRIK3,2.0275283
862,SRSF9,0.3199208
863,CER1,0.41659924
864,AQP1,1.0582294
865,CASP1,0.61089087
866,MMP16,0.004028648
867,CNTN2,0.6437585
868,ALDH8A1,-0.18212035
869,DCN,0.25151387
870,ASS1,-0.19293274
871,GPX1,-0.08739749
872,NCF2,-0.6208029
873,OR51I2,0.01724025
874,IQSEC1,-0.09721274
875,ZNF700,1.4216042
876,OR5B17,-0.021734659
877,GBA3,-0.4592033
878,THOC2,-1.0334991
879,HSPA2,0.5310631
880,EEF2,-0.5593375
881,ZNF566,-0.16281769
882,MED1,-0.2313127
883,SERPINE1,-0.9437603
884,GALNT9,-1.9065104
885,PANK3,-0.45200205
886,HES1,1.2121849
887,SIRT7,0.69634295
888,WNT2B,-0.05706145
889,CSGALNACT1,-0.6787889
890,TRHR,-0.83229786
891,UTP14C,0.14571302
892,SULT2B1,-0.54066944
893,SF3B5,-0.059812665
894,PTPRN,0.10020274
895,NADK2,1.5057503
896,OR52N2,-0.031472098
897,DHX33,-0.91641814
898,ALOX12,-0.794862
899,KMT2D,-0.74184394
900,DLL3,-1.1727241
901,ARFGAP2,-0.12878144
902,FANCL,-1.8580244
903,ACIN1,-0.023046646
904,ST3GAL5,-1.0037098
905,WASF1,0.5812004
906,SOD2,0.26909524
907,OR2S2,-0.033603642
908,RELN,0.5766018
909,PLRG1,0.007913085
910,ADCY5,5.9471455
911,RPL7,0.015661528
912,ERBB4,0.0009382322
913,PRKCD,2.1207252
914,ETNPPL,0.57365793
915,CRYL1,-0.52583057
916,MAP4K3,0.02727993
917,DES,1.0952936
918,RAG2,0.0007694979
919,UBE2R2,-2.4010034
920,ADCY9,0.96789616
921,MAP1LC3C,1.0071869
922,SEC31B,-0.023950944
923,CIITA,-0.27072573
924,BAX,-0.56778175
925,CORO1A,-0.012698257
926,CASP7,-0.30676153
927,LIPG,0.50321597
928,KLHL9,-2.0769768
929,SLC27A5,0.66766447
930,POMGNT1,0.057210628
931,LIPA,-0.032568086
932,PTGIR,0.89054245
933,GAPDH,0.3607223
934,ACP1,1.1323858
935,EDC3,0.3183166
936,CAMK2B,-3.7022033
937,MAPKAP1,-0.69592303
938,IL37,0.25895533
939,GABBR1,-0.7577342
940,CCNT2,-1.8950114
941,IST1,-0.30169848
942,PIK3C2B,-1.3232955
943,GGCX,-0.90669894
944,CPEB4,-0.49039954
945,ZEB1,-2.1875956
946,PRPF8,0.025328882
947,OCLN,0.56691664
948,ACACB,-0.5792238
949,MAN1C1,-0.60605097
950,MEF2C,-3.2730238
951,EEF1A2,-1.2953017
952,ATP6V0B,0.49155948
953,ADIPOQ,-0.04396274
954,ZNF782,1.0180513
955,OR4S1,-0.018650558
956,KRT13,1.3038857
957,ZNF211,-1.1508769
958,ATG16L1,-0.40392786
959,DUSP10,-0.048257265
960,ZNF675,-0.14773664
961,CASP8,-1.4814993
962,WEE1,0.8627387
963,ST3GAL3,0.8662271
964,LMO7,0.2474833
965,SARDH,-0.21106778
966,FER,-0.4789681
967,TGIF1,-0.5192647
968,GYS2,0.07553384
969,TSHR,0.042952985
970,EPAS1,-0.1366664
971,IDH2,-0.04683871
972,ANAPC4,-0.9483388
973,EARS2,1.1559774
974,VPS35,-0.25708517
975,ADAM10,0.26736432
976,OR7D4,-0.004905795
