,genes,values
987,KIR2DL4,5.269805
988,ZNF546,5.217295
989,FANCC,0.077270195
990,MOGAT2,-1.7455586
991,NF2,2.002303
992,COL10A1,0.41350207
993,POMC,6.0411773
994,SSR4,-0.045705307
995,ZNF431,-5.068315
996,BMP8A,-7.1914635
997,PSMD9,0.5652385
998,TMEM97,-0.11850642
999,POLR1B,-0.20005856
