,genes,values
985,EXTL1,-0.72294647
986,MAP2K5,2.869775
987,DNASE2B,2.990827
988,SRGAP3,0.10790818
989,OR10H1,5.376731
990,PILRB,3.7272997
991,SRD5A3,-4.1058087
992,HDAC10,1.8762771
993,NEFL,-0.059247296
994,CIR1,5.8649898
995,SYNPO,-1.2320911
996,ITGB3,-0.22021718
997,MAP3K11,0.022536576
998,PML,-0.2530823
999,EHD2,-1.3915437
