Case_ID,hsa-mir-940,hsa-mir-885,hsa-mir-615,hsa-mir-3157,hsa-mir-192,hsa-mir-129-1,hsa-mir-3173,hsa-mir-4461,hsa-mir-137,hsa-mir-1228,hsa-mir-548o,hsa-mir-585,hsa-mir-449b,hsa-mir-5690,hsa-mir-5586,hsa-mir-4789,hsa-mir-346,hsa-mir-1291,hsa-mir-4443,hsa-mir-326,hsa-mir-98,hsa-mir-1247,hsa-mir-582,hsa-mir-944,hsa-mir-4687,hsa-mir-3200,hsa-mir-1225,hsa-mir-1255a,hsa-mir-378c,hsa-mir-34b,hsa-mir-1248,hsa-mir-151b,hsa-mir-3609,hsa-mir-217,hsa-mir-548b,hsa-mir-30e,hsa-mir-548e,hsa-mir-184,hsa-mir-488,hsa-mir-3615,hsa-mir-210,hsa-mir-133b,hsa-mir-653,hsa-mir-1245a,hsa-mir-526b,hsa-mir-2116,hsa-mir-4424,hsa-mir-187,hsa-mir-4326,hsa-mir-1304,hsa-mir-449a,hsa-mir-1224,hsa-mir-222,hsa-mir-15b,hsa-mir-4787,hsa-mir-3117,hsa-mir-675,hsa-mir-3940,hsa-mir-548k,hsa-mir-1269a,hsa-mir-4742,hsa-mir-508,hsa-mir-873,hsa-mir-499a,hsa-mir-4521,hsa-mir-509-3,hsa-mir-1295a,hsa-mir-767,hsa-mir-1270,hsa-mir-550a-3,hsa-mir-618,hsa-mir-216b,hsa-mir-1185-2,hsa-mir-383,hsa-mir-493,hsa-mir-21,hsa-mir-149,hsa-mir-4286,hsa-mir-103a-2,hsa-mir-4449,hsa-mir-296,hsa-mir-206,hsa-mir-605,hsa-mir-1258,hsa-mir-5680,hsa-mir-4454,hsa-mir-96,hsa-mir-216a,hsa-mir-95,hsa-mir-3682,hsa-mir-503,hsa-mir-340,hsa-mir-23c,hsa-mir-891a,hsa-mir-221,hsa-mir-4766,hsa-mir-4676,hsa-mir-3622a,hsa-mir-708,hsa-mir-451a
TCGA-2A-A8W3,0.18506015611138052,0.3622864859662604,0.06926621499114488,0.18636805222350109,0.37087289716561234,0.0516382384478592,0.4907139846326191,0.19304697997527764,0.0,0.0,0.305398534996681,0.24057123752075354,0.0,0.2865082801927731,0.31564016610340906,0.187838057702475,0.0,0.0,0.0,0.48629228706568417,0.27854954240766383,0.725694499946214,0.44238975118643875,0.5274661640208437,0.0,0.23083148435748602,0.0,0.10228933271735648,0.38389117875167456,0.10834610648726106,0.1999327617250187,0.30962563122108966,0.0,0.7055445513772564,0.41194630675670146,0.4364228699364672,0.0,0.0,0.0,0.4802872417494969,0.3411952078359882,0.44790784178427745,0.31062862082246,0.7571581561971888,0.06893299603698273,0.0,0.0,0.17462887497689128,0.23654002956318854,0.4121912287972019,0.0,0.0,0.32818168392160924,0.3709699796651118,0.0,0.14518067672603396,0.05476972855578746,0.0,0.0,0.3011494530410198,0.0,0.06323760994076726,0.0,0.06409051814908413,0.17934932734803782,0.0,0.0,0.06352206643967888,0.4074047067342019,0.0,0.0,0.0,0.4571185243599389,0.06093387894070946,0.36435041375417593,0.7448193082474117,0.2674243257381813,0.0,0.6251855246854467,0.04276681286123378,0.21693208186628798,0.02514608721515429,0.4118858229290159,0.0,0.08687686831504587,0.0,0.5116754628665238,0.4137335012410857,0.36723618610527414,0.14585247857640896,0.26210193442514557,0.41479694699097136,0.0,0.3057175340580038,0.5731486971539673,0.13849244669265154,0.0,0.24632054302293338,0.637604342252988,0.44987072151119306
TCGA-G9-6499,0.09779379815794637,0.0,0.20587506337747674,0.1782993309842327,0.3348200210000021,0.12390881509696519,0.18840413319904853,0.1346854962012097,0.0,0.21394820246638283,0.2921764423881581,0.23015581368291183,0.0,0.15140337883908953,0.33235221774945095,0.0,0.0,0.2429217688800072,0.0,0.588146801999207,0.20956346991893904,0.6507604554850501,0.5556055657896881,0.1501905237405427,0.0,0.0,0.0,0.30402733654087744,0.49038472062578786,0.10404172072713665,0.21051850776910627,0.24124681377820373,0.0,0.42015535560282535,0.15816216631191274,0.4841360947315012,0.24461957451661634,0.1473718809780855,0.1011962526116031,0.07525808251545728,0.5164609742851751,0.6028523239370288,0.20724170578798412,0.4325488846200228,0.0659485728884112,0.20816620696667837,0.0,0.26704352717407864,0.4118010706905461,0.0881334893051144,0.09082644516566526,0.0,0.7115914520967599,0.26137551337349185,0.3315873227736652,0.34836908013937506,0.3398685157119911,0.0,0.0,0.23596168267887271,0.1555876865669788,0.14385570115257523,0.0,0.22286770391132157,0.0,0.03469929020589066,0.16567835422072788,0.0,0.0,0.494039450926579,0.17311709508555959,0.0,0.24156121795665697,0.1462142196509851,0.2654776216103686,0.5534565814281014,0.6330764115550592,0.0,0.1662830411655274,0.1026213377216554,0.20889993909708346,0.14254050866893272,0.39552237869928497,0.3011142418313906,0.08311557326360605,0.0,0.4801843449547649,0.17725170298633874,0.2689821192316549,0.13953786092789652,0.30430439575600066,0.24396537810467067,0.0,0.320782162246144,0.7466469715984668,0.1324964783237428,0.0,0.23565620558180495,0.5571664878081295,0.48856307126569826
TCGA-G9-6373,0.21060324432578442,0.0,0.0,0.1494207440095996,0.32418667069997453,0.15657721960922974,0.0,0.3928162724562439,0.71002108033545,0.33030423936702125,0.0,0.0,0.0,0.1268810454129219,0.2431194819209901,0.0,0.0,0.0,0.1844433783712683,0.22651866135187237,0.14273322918472342,0.8691627614197417,0.3568067605769343,0.0,0.1824048637227253,0.05145639742400158,0.0,0.0,0.28701319114247054,0.08839286377922494,0.13548932985760495,0.3048512352524459,0.0,0.4017579315928873,0.2441788874038577,0.461832793173369,0.2049993043822289,0.07323456232161894,0.15623197979857098,0.11618729867755971,0.19094507606691338,0.4712720536288988,0.3879886442680551,0.44127575371842426,0.0,0.174450175168453,0.0,0.1933233673429968,0.1402077899422153,0.07385878270792186,0.0,0.0,0.3226155365987859,0.3509148693326938,0.0,0.2991168007643908,0.04391167634351443,0.0,0.0,0.6913832769575898,0.0,0.07695136883598833,0.0,0.0,0.2649009435733514,0.0,0.0,0.0,0.10606189105033773,0.0,0.0,0.0,0.20243630030300339,0.1568262775009536,0.5099218841727131,0.3699511891580962,0.21872761011898212,0.0,0.24136475953259984,0.11006947494895704,0.30003440277277554,0.0647187955243122,0.0,0.15788803926714504,0.39028045190224414,0.0,0.3999479191495864,0.08174397826532526,0.3118922968022107,0.0,0.09540027629298395,0.46235473537402005,0.6160152584921057,0.27906136193434994,0.4848701382548054,0.0,0.3630445482308239,0.1974877043797001,0.43172714819791275,0.3676619741447072
TCGA-G9-6498,0.1298550364498331,0.5334909745741445,0.37938779585137217,0.23675393082232038,0.4058173707535202,0.1376658493776848,0.25017154507434075,0.2629931209364797,0.03112395630922608,0.0,0.0,0.30561131828283544,0.46421326018376086,0.10793361921079866,0.46308132608902086,0.0,0.0,0.486855777103894,0.0,0.19796178891017222,0.5282916542424296,0.5233783145671944,0.37916977753617354,0.23031554795400017,0.0,0.3515295584426791,0.0,0.0,0.36764731286138524,0.4113350737244111,0.38306412598481865,0.306215961558765,0.0,0.7215062440400135,0.3718448315018089,0.5739586573289088,0.4570856592576437,0.48897789404343583,0.0,0.23959178622146143,0.40850212501616545,0.29079893008379437,0.5229688171332472,0.3879785424535919,0.0,0.14839914596078296,0.1666340846184675,0.6901478561738041,0.8993017779621878,0.20720494189297384,0.5818278906099649,0.09398524100683334,0.857092358853978,0.5588413163094423,0.1300838144895885,0.2595335176601635,0.40700371548891046,0.30325197019223304,0.0,0.024082365444090207,0.1109165610739574,0.11575182444123852,0.16914160196085323,0.08141782842714888,0.32061540741029987,0.04607528983782636,0.11811007477539195,0.11355578251810264,0.6966124103593853,0.2971419558932429,0.22397692249636816,0.0,0.1722060413376924,0.40957610536398675,0.6816534286875371,0.7042982409508673,0.5532275009727842,0.20515841526400178,0.7833876745939778,0.13025785134627385,0.05937545462740147,0.044952624670938475,0.2890165537168684,0.6330708486165589,0.0,0.0,0.666810151789058,0.2293262310258811,0.513911243550967,0.0,0.4963814606211117,0.402366943421127,0.13461267066490537,0.19284709555423987,0.8274291258844021,0.17593482763002904,0.31224960550677316,0.1679964301520682,0.6836819166407149,0.42841701193289655
TCGA-J9-A8CL,0.7215238428033064,0.0,0.36552567579033984,0.15906563763974915,0.6550181410800855,0.0808172005871389,0.0,0.0,0.14531277799159756,0.48644894325777893,0.0,0.20532820318436945,0.1592873446437576,0.24767929586791362,0.4979363770875814,0.0,0.22057898208221946,0.3223621753968543,0.0,0.8264911554856187,0.5054819959379704,0.4380119813151296,0.16446255207525207,0.2750913187560461,0.35606506915749536,0.38728139765224673,0.16734837314088127,0.36944954212017966,0.3731099487676247,0.16214274376067583,0.22305139927624376,0.2723923253629584,0.0,0.9284598308180545,0.35960955866352784,0.1914294276344961,0.0,0.0,0.0,0.5252922387832585,0.622652687367326,0.36838877104532647,0.6937494977534812,0.22776411020393794,0.0,0.18571068249903216,0.0,0.03672963509887708,0.257189039769457,0.07862626066148144,0.26079259606635735,0.11578873565721577,0.4423124906871109,0.56806936945538,0.5167588341967494,0.5243648884614333,0.11913721896607403,0.0,0.0,0.0,0.25452436365758113,0.09166087072527429,0.11363957791054884,0.0,0.0,0.05676422700212885,0.0,0.0,0.20703907670587082,0.26014274905547996,0.08499057855218571,0.0,0.39516761667576134,0.2855452843730635,0.8146043571216948,0.850338669573667,0.42108949109590277,0.0,0.6245435492284876,0.18633705555949928,0.27721450867941744,0.054698735554994174,0.19417883473249747,0.20762579441013818,0.18897790360589065,0.0,0.5786885554792249,0.5909872969127484,0.3268631101377594,0.12448548573267107,0.2814221144658117,0.6038869485415117,0.09044094946737018,0.20915140711939062,0.5294954297867486,0.21674968357925614,0.20978820681110505,0.0,0.740246254764745,0.29513457904280566
TCGA-YL-A8HM,0.0,0.0,0.0,0.0,1.0,0.10696134655472972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3278028786853977,0.6873276939080902,0.0,0.0,0.20969645691897829,0.0,0.0,0.3815670101977455,0.5065219060720259,0.24994478937104225,0.0,0.47125115670301343,0.0,0.0,0.2118779628139466,0.3416554422373544,0.269972431628659,0.20157371651893177,0.6089455167730421,0.0,0.5725866361590083,0.0,0.5421686027025983,0.0,0.0,0.0,0.6361435343906141,0.74469586054275,0.22561924454343274,0.46234116830952904,0.6565062634836177,0.0,0.0,0.0,0.08913887576609623,0.3286722680675037,0.19081748191042516,0.0,0.0,0.35561293993249893,0.5843050947171489,0.0,0.30072134803791484,0.18963358685112178,0.0,0.0,0.0731400352906604,0.0,0.0,0.0,0.13275449218776716,0.0,0.0,0.0,0.0,0.0,0.5755115078639286,0.6031335923297791,0.0,0.5230032726620959,0.0,0.511900821930493,0.7476813828323055,0.1226496868325021,0.0,0.46653562626263456,0.08858543647089383,0.3014270332817031,0.0,0.787719610069937,0.15873499544707456,0.0,0.0,0.7606026346273833,0.0,0.40825084127960415,0.0,0.522331353199635,0.62378533535947,0.0,0.569667143432456,0.3774725175113739,0.0,0.0,0.0,0.5333137029057469,0.5065369626024874
TCGA-V1-A9Z7,0.3260548286443751,0.0,0.22094237914083084,0.0,0.6692474250764897,0.3090002462188921,0.0,0.14601337584806376,0.19116620152045982,0.5784562296315346,0.0,0.894547835143679,0.0,0.16537986229593873,0.4006919712096918,0.0,0.2700750901537126,0.19080139065660648,0.0,0.2807382236227283,0.4552391090440375,0.7054190134721969,0.2372758931537735,0.09028045992071676,0.0,0.1660122197636043,0.0,0.10689457168356291,0.4627593845204262,0.11279227014700818,0.18718182194389962,0.32069218048453874,0.0,1.0,0.17276257297329406,0.40705785703604747,0.8155874396375957,0.05181525541284801,0.0,0.3628851646255588,0.5073282281166096,0.3559571210599142,0.7098777083292077,0.727506602916017,0.07203647624331123,0.5628233274713444,0.0,0.0,0.6878016106444383,0.34254890545657424,0.0,0.07731419411262921,0.46818070174009024,0.32955312047125895,0.19931920642077577,0.0,0.7563540179414706,0.0,0.0,0.0,0.16995043556285117,0.09436676302610372,0.0,0.0669759818010964,0.0,0.06835782407550385,0.32638741956216993,0.06638193743317031,0.3421842734248465,0.5301965662398425,0.0,0.0,0.26386043209887067,0.4134031476254691,0.7874826473706227,0.6311243432527189,0.5208090766125136,0.0,0.43295026924225244,0.044692247193601785,0.27769310575733586,0.026278206641632905,0.0,0.0,0.0,0.0,0.3121565403515313,0.8009646246987322,0.4174797684540045,0.27489048025431906,0.7077950675790725,0.3149969067444518,0.11073515414031053,0.2569622622245812,0.5760688182431241,0.0,0.0,0.2574103109661928,0.6992490092726962,0.4570791863208849
TCGA-HC-A76W,0.2185492904509857,0.0,0.4130625220589833,0.0,0.43627373475457487,0.3409964242032825,0.16476570962204987,0.0,0.038181240234157185,0.3436092989535661,0.0,0.0,0.0,0.13240731362959618,0.1083903823733688,0.15715863323310142,0.0,0.15555005293329507,0.0,0.40695315372319274,0.3869849996754371,0.5395162059974243,0.45763122641311527,0.18470761103344352,0.19034945621624713,0.39711868623200847,0.16404811507867811,0.36399497243547996,0.4847223202355535,0.12795279758472913,0.09553538778961199,0.3152061303327061,0.0,0.7290644076271817,0.4406627120709004,0.42902860447679725,0.21392799137847016,0.15545195629758968,0.0,0.3637268337743856,0.5537786803415188,0.32571197663408324,0.34060803155220953,0.6253775755351143,0.10591602376624654,0.0,0.20441797157164776,0.40939187299250446,0.740982042299276,0.2888195399504936,0.04371121680698576,0.06189970535573342,0.6235581054895145,0.5224100506883798,0.2930612226648511,0.31040245737098987,0.7574954511910901,0.0,0.0,0.8889771679759212,0.13606663054773577,0.27040068557659186,0.0,0.05362267028689909,0.15005635972843823,0.03034568869099466,0.1448912565699988,0.2505146505186504,0.35261589354184236,0.2553958610282813,0.08331448910587821,0.0,0.21125335637804488,0.37703285760367006,0.6251203705388817,0.5497286484401855,0.5618650766921626,0.0,0.6508408295745247,0.0,0.18613320795990992,0.0,0.3495678632202778,0.24025979118930518,0.0,0.13923878926841524,0.7027881568288021,0.43813277167712633,0.2837298157974252,0.0,0.36989946059481116,0.45027116181122806,0.08865737388171614,0.28626139560769365,0.6225871887275299,0.0,0.20565099765938755,0.3784732129579105,0.5037464324100578,0.2938542974072546
TCGA-FC-A8O0,0.17817313593132728,0.0,0.46362074621637844,0.0,0.3224696064847812,0.0,0.0,0.23079424023322032,0.043783650063593096,0.0,0.0,0.0,0.0,0.15183570387617687,0.7264234371488928,0.0,0.24795667890647347,0.24351404522426812,0.0,0.30672084597390453,0.5472763991661731,0.3139307333287018,0.41337025321363563,0.6945544070927548,0.0,0.2527074492455222,0.0,0.0,0.5875124798555728,0.143953363646909,0.29908135636624705,0.2995084028877527,0.21027884850499326,0.5425936902920979,0.5761342222514046,0.5539467174344583,0.24531807389910096,0.6153695319021909,0.10148521362422296,0.27414114164740827,0.5361185666184904,0.4979768951402176,0.4076869010189009,0.2536658854245565,0.0,0.2087606155184376,0.2344126298442153,0.5180230639379992,0.4480936355569141,0.16057276090964834,0.0,0.22040027794926567,0.7778537056425114,0.4202711300487052,0.18299550853890556,0.13929175281511502,0.25853596914469473,0.0,0.0,0.06154728215711149,0.0,0.04423523600815868,0.0,0.2523549791228886,0.0,0.0,0.0,0.11072196255389422,0.520880420924792,0.2897266857225673,0.09553939091207034,0.0,0.242250984349671,0.39370713237897864,0.3519976564621629,0.4075059415471465,0.8998085582859464,0.0,0.713591294305461,0.04103207437859415,0.2593496931314462,0.0,0.0,0.43516225965795496,0.3027634691394624,0.0,0.599917119423935,0.09782118705880816,0.3563356031868712,0.0,0.2250946614140362,0.5823043573288351,0.0,0.39370374866971475,0.8283417483071308,0.0,0.0,0.0,0.4108270219769244,0.1378737958404676
TCGA-EJ-A46G,0.6807541451391849,0.3886980227980364,0.35394965093518593,0.20131408369214637,0.8419774072538018,0.5735125490773391,0.21272320669634828,0.15048278174216115,0.23319294591234335,0.0,0.0,0.46728706257407127,1.0,0.5182232561621668,0.6842136719163134,0.0,0.5019948696975958,0.38592298978838924,0.0,0.6492482494059849,0.3042932273023522,0.6130172775558134,0.5937193475643912,0.0,0.24575348118312237,0.5248389284982606,0.38085235490681457,0.5226974451300677,0.13173711950011574,0.398557218640316,0.08679365777923526,0.38326203567287476,0.0,0.5635872695589538,0.178577627914169,0.476009182314165,0.27619489778865286,0.053559316940848964,0.11425859398981929,0.48024990642362564,0.7771593268541561,0.39163034699639493,0.7508063683996262,0.28267861974638925,0.0,0.0,0.26391684604054616,0.4968108067861944,0.8689115348455111,0.17893807969817083,0.7507790835175072,0.5457587870646824,0.43723336659429185,0.5587470454416323,0.37047925818881783,0.15682363235656396,0.20878802669441326,0.0,0.30002716825560377,0.0,0.3158908387547579,0.08310339573323462,0.0,0.12448981962007043,0.34836924486398857,0.0,0.18706400009161098,0.0,0.8810025509717637,0.3228638312427282,0.0,0.0,0.0,0.1995346870310402,0.7424812583229925,0.6815097522222753,0.5261685314923862,0.0,0.6294902929645634,0.04619655375948126,0.0940394802982023,0.0,0.0,0.0,0.09384407322083546,0.0,0.5970733585923151,0.11013339674427969,0.24072649943832847,0.15754931024135904,0.5035345664332782,0.22219331325191383,0.0,0.2930628952198047,0.42380084345014757,0.14959903090460497,0.26550876261060147,0.0,0.7211875960361493,0.5005042433513818
TCGA-HC-8260,0.10957190679604728,0.0,0.1830586576019726,0.0,0.41191824781451514,0.19571938551851104,0.0,0.0,0.1485298178747062,0.0,0.5890752721160474,0.0,0.0,0.3052538591404947,0.2296013863943436,0.20134912275408684,0.4984975944629404,0.195271783394067,0.4437388804412085,0.3754769779746231,0.26923521218814117,0.6008244722929996,0.37155294058778066,0.6346463906928353,0.24387267334535642,0.16961676094910755,0.0,0.27033306117036493,0.49927111021444004,0.22682758891387264,0.0,0.5111439494569119,0.0,0.6018552703865008,0.17721093231086094,0.48666029701869196,0.0,0.05314941518644542,0.0,0.2078948438844572,0.49451543262296016,0.5059551029620146,0.6529783221122876,0.47366487298174237,0.0,0.0,0.2618970297996456,0.27380527318516407,0.4049745453831821,0.5316121712622757,0.0,0.0,0.6506171072940665,0.14705086671682022,0.0,0.15562342507785865,0.14474694463857496,0.0,0.0,0.13383267156762693,0.1743263868695988,0.20672737853004752,0.0,0.0,0.3459422417089316,0.09585420301897099,0.18563235633282335,0.0,0.14180321940224266,0.5410004327642081,0.0,0.0,0.0,0.309792749295648,0.5394320338839778,0.6852214006603252,0.6312389606137986,0.0,0.3722179159603267,0.11302530899505749,0.16792345884221302,0.0,0.0,0.29045554090223175,0.16757452632780911,0.0,0.29212252394110216,0.3318444916545177,0.09700793827079585,0.385462940908944,0.06923601005942792,0.22694818328808175,0.2043920745523405,0.22535447697129415,0.6618131537020432,0.0,0.6495984547072321,0.4751212736190236,0.6919925479966478,0.49335761486105306
TCGA-EJ-5509,0.18446296745987673,0.0,0.30916388144095325,0.0,0.37955177274710916,0.1282869884705172,0.0,0.5469211084354362,0.11337219853727855,0.0,0.0,0.5976609679535347,0.0,0.0,0.4100408497213577,0.3389687901278879,0.0,0.0,0.5715244728795433,0.4568571642816029,0.33617784431116915,0.8189501897308746,0.32510308818062716,0.5704655517809142,0.2267060242884995,0.11581800322988116,0.0,0.0,0.5805428367535521,0.0,0.0806350873651277,0.24977098839573553,0.21839620012457622,0.50044825042971,0.2983324411907741,0.4478703204730392,0.0,0.04940812943447102,0.0,0.0,0.21908290494903962,0.46871052869052493,0.26523116815647024,0.2626207465236827,0.0,0.2168193590988386,0.0,0.19207860982860364,0.4927479799373912,0.16624126760633132,0.05206001832685327,0.07372249117373672,0.46571838107299973,0.4096095337204819,0.19005964693501923,0.0,0.09883635324633942,0.0,0.0,0.035185667729863715,0.0,0.1132730216609886,0.13267551504990105,0.0638645501496228,0.5507797154326571,0.0,0.0,0.1578104685580798,0.13182142821088805,0.29995455780325136,0.1796974877635573,0.38172629561573845,0.251602549826356,0.2466323556543217,0.3004505572865372,0.5788252324825742,0.15109790637341913,0.0,0.5293942540703376,0.04261602720019247,0.26735340101484256,0.02505742806265578,0.0,0.13829082425998204,0.0,0.0,0.4358701909739634,0.18398925717136863,0.32461693971403366,0.145338237254101,0.0,0.3185343418173092,0.19122132931779295,0.48765581593500196,0.5954981975433563,0.13800415510095548,0.44355991415248086,0.44450510973862106,0.4966022553465373,0.18827826059707825
TCGA-EJ-5508,0.11261645803107513,0.0,0.0763115463471254,0.36855228457219896,0.24028223235801827,0.056890560962534094,0.38943933962093563,0.15320551431537638,0.0,0.2463764494039295,0.0,0.0,0.0,0.0,0.4561189507356001,0.37145929503426983,0.0,0.11153327300224622,0.0,0.5690702208764795,0.35055633839885125,0.823974446536984,0.4629228822668976,0.5585863758537151,0.0,0.07070803142542892,0.0,0.11269357154097413,0.4634472224040894,0.0,0.12084933493735545,0.1988192550205171,0.0,0.6009757100116541,0.0,0.506792872512186,0.0,0.09805279519768856,0.0,0.30433366943086976,0.125673038617149,0.46689558611717097,0.0,0.6961569917786342,0.0,0.0,0.26917406776349895,0.16648948511751976,0.0,0.30640118279305495,0.0,0.0,0.4862042524393166,0.3728723928385578,0.0,0.0,0.10830991870016052,0.0,0.0,0.15361779826387834,0.0,0.06863656168439121,0.0,0.0,0.0,0.07172490557211142,0.0,0.0,0.0,0.18312521117512184,0.331202496158045,0.0,0.0,0.20266863640549207,0.4481492275077647,0.5410989846640883,0.301055177040512,0.594863821957623,0.49350282371593357,0.047116788786511654,0.17216115568389734,0.0,0.0,0.15154614107670536,0.09571344650150565,0.0,0.23535545345544776,0.275748189669525,0.1789652712160445,0.0,0.0,0.33832648617893035,0.2095500891309327,0.2965641989010434,0.6480109496797709,0.0,0.0,0.0,0.4162535506368849,0.2196999127910369
TCGA-2A-A8VV,0.1534115491465574,0.0,0.14486590342488984,0.0,0.38178926886782816,0.21800898249466055,0.16063418891678957,0.0,0.06848892759104484,0.3356258351319807,0.0,0.36105111558460207,0.0,0.12908718373701467,0.24629410513885022,0.0,0.0,0.21172901256526444,0.0,0.18407241086637444,0.3216645955505655,0.4276879737278389,0.6953768945963257,0.22552494191797684,0.18557641987636528,0.19725830122387653,0.15993458814603423,0.21393166346282066,0.7336846302555893,0.08981697837866694,0.09345287336929617,0.150888377920574,0.17877418591287542,0.32868454332999936,0.1348497555305479,0.21146760246269558,0.20856372033055415,0.10369959492457574,0.0,0.0,0.36758061403767683,0.48252773316550535,0.3646274348918602,0.5635136072146677,0.0,0.17748341954180546,0.0,0.11234088272079311,0.2917586431144104,0.0,0.0,0.1110347493171058,0.5546308456196924,0.2071132214205451,0.0,0.37899627296416494,0.04467518859029104,0.19471692615869804,0.22656024029637475,0.7099291782433836,0.0,0.0,0.0,0.09618752979198429,0.0,0.0,0.0,0.09533439320777798,0.19853858711211167,0.0,0.0,0.0,0.0,0.21274365105339596,0.19972543732242332,0.5862306926787788,0.4111760260441082,0.0,0.5357851345722486,0.08944408154159814,0.07101225991492847,0.08779468001806418,0.0,0.06250907132037788,0.39487189231152536,0.0,0.5344389819065921,0.15301758048061095,0.18927177030755507,0.11897059121126348,0.33114269318906936,0.4248197267935394,0.0,0.3769332207880287,0.6611644039342822,0.0,0.36889362947198234,0.20092151272949155,0.3966014593385085,0.3574445476702794
TCGA-EJ-8469,0.732732518592744,0.17574900638423935,0.2255145447585353,0.16367866272589998,0.5760730301225765,0.8546214738468098,0.0,0.06804047825800977,0.6161347373339144,0.0,0.26821777236132055,0.0,0.0,0.0,0.15728524069995134,0.0,0.0,0.2257186198700471,0.0,0.5790891250353504,0.37775149126486207,0.6631711844564134,0.37056815867006376,0.41265901798226845,0.19981016937593088,0.36218823211074175,0.0,0.1643714358458197,0.41137068463069915,0.05255984227496267,0.07180322319280415,0.4467850364491506,0.19248620267108166,0.7529027418328416,0.0,0.29984110236351835,0.0,0.22034345552607354,0.0928980900203395,0.4226936331805435,0.823288770224537,0.43844170531440857,0.4125430321962344,0.23385621190330527,0.0,0.34964553369770235,0.0,0.0691524725118366,0.21165090376779314,0.2554813475918262,0.04588374354959877,0.32877724052994245,0.5116376133889191,0.46771468495725177,0.1675114296799138,0.12750564668487696,0.3229899449032739,0.5322426046555275,0.2439374572352963,0.07872840612387226,0.14282938883349816,0.07038103874147059,0.0,0.056287814241207636,0.15751443292389977,0.0,0.27828098243119814,0.0,0.21257683728591092,0.6787103453151043,0.08745537029957523,0.47163680653247236,0.22175303128356502,0.09791626269393276,0.5858355041138201,0.7596195619741346,0.534154597462248,0.0,0.4906366338718313,0.0953539356581577,0.32119277087838977,0.0,0.0,0.28273233166328643,0.6383510727836819,0.26742474313089937,0.4797585518148838,0.16383713504187758,0.4602206908025533,0.47486145030831906,0.2383000389937353,0.30303566952237415,0.23626094962848485,0.32569732564990767,0.5849084897882589,0.22254717781348027,0.0,0.0,0.5389710235821865,0.2681867662372816
TCGA-J4-A83N,0.2485208849956838,0.27727019631517225,0.27523644461530705,0.0,0.36971171253556845,0.26365205285246635,0.0,0.30784438631649325,0.0632304525903731,0.0,0.0,0.0,0.0,0.3847575450506203,0.4985909897613038,0.0,0.35808830481904075,0.40227230330005015,0.0,0.49080163014451683,0.23269668821985645,0.6225747771205954,0.6247821392099713,0.2826162503934345,0.0,0.08892643091657854,0.0,0.14172982760734731,0.6095468876247929,0.0,0.20451280758719098,0.13930339928103413,0.0,0.4705587587078138,0.5408203571948178,0.454802809093362,0.0,0.16220379482799777,0.0,0.2573377945996247,0.39537231946742346,0.43789648347246624,0.34318702153179065,0.47608180114372384,0.09551202833413114,0.0,0.0,0.19696283364629047,0.48467222141229155,0.0,0.0,0.0,0.47364167831433385,0.37881544537422096,0.0,0.0,0.07588771947278351,0.0,0.0,0.1969072655275444,0.0,0.03516333876523403,0.0,0.0,0.43604325928595417,0.0,0.42103417590001835,0.0,0.32162497314826105,0.0,0.3956857078203306,0.29309395870638194,0.34984838766628973,0.33979802011719845,0.4002094641441339,0.6708057328855586,0.3624155717054792,0.0,0.4907935757513182,0.16993833892842272,0.21165929879629058,0.034841859960617436,0.0,0.10618132835136959,0.12037465923627426,0.0,0.5322765530789556,0.0,0.4620626453753192,0.0,0.25665537392144566,0.18460367645269193,0.0,0.5061014767895584,0.5580911420061002,0.0,0.0,0.0,0.5883399135804313,0.5083883025718623
TCGA-CH-5739,0.3942358127991805,0.0,0.1409846562027086,0.0,0.27919579538005124,0.1362807216144528,0.0,0.07225658239726089,0.02243535190290858,0.10994308107516818,0.0,0.0,0.0,0.2687747575481237,0.2235036378593245,0.17519199148159084,0.12705645463234172,0.2947876498240089,0.0,0.6674552009533175,0.355249442477656,0.8232682442916055,0.6227124175138921,0.20283610960050977,0.0,0.16938032221093488,0.09639490933839306,0.34883540802432217,0.4568500610952787,0.12181025280968834,0.1815811673205586,0.5314503665732256,0.0,0.4509958524645162,0.1541895773827948,0.4822429814538447,0.1257043966886299,0.0462448098369293,0.0,0.33519696030883916,0.3100517431678389,0.4703268054173741,0.33309597121453927,0.5296317902624549,0.0,0.1069718460160648,0.0,0.21391589347369938,0.4560399526573937,0.08591982384982746,0.06961951962789317,0.0,0.545326016742999,0.3791368563849049,0.0,0.13540648892657178,0.2112338893423307,0.318105134825401,0.25905295538432727,0.0599695625954982,0.0,0.059584871431237134,0.0,0.0854056422868144,0.08817333368770977,0.0,0.2307705073786239,0.0,0.12338165702326416,0.22149917931137622,0.09287451134854888,0.0,0.0,0.2596474103991878,0.6432350958064808,0.6805354856701635,0.147297537553027,0.0,0.37006374161136346,0.17379198895316897,0.20440162459366581,0.012362546164778294,0.0,0.17992605424800093,0.20397689315167755,0.0,0.49199351057430596,0.207523237801297,0.4498549101743858,0.19435986744507308,0.08607135892645316,0.34737668712664305,0.14120594739721748,0.35531625302757075,0.6580073726097487,0.0680869055715035,0.0,0.2297371842684145,0.603696474842079,0.4112627101136704
